smpl_joint_0_x,smpl_joint_0_y,smpl_joint_0_z,smpl_joint_1_x,smpl_joint_1_y,smpl_joint_1_z,smpl_joint_2_x,smpl_joint_2_y,smpl_joint_2_z,smpl_joint_3_x,smpl_joint_3_y,smpl_joint_3_z,smpl_joint_4_x,smpl_joint_4_y,smpl_joint_4_z,smpl_joint_5_x,smpl_joint_5_y,smpl_joint_5_z,smpl_joint_6_x,smpl_joint_6_y,smpl_joint_6_z,smpl_joint_7_x,smpl_joint_7_y,smpl_joint_7_z,smpl_joint_8_x,smpl_joint_8_y,smpl_joint_8_z,smpl_joint_9_x,smpl_joint_9_y,smpl_joint_9_z,smpl_joint_10_x,smpl_joint_10_y,smpl_joint_10_z,smpl_joint_11_x,smpl_joint_11_y,smpl_joint_11_z,smpl_joint_12_x,smpl_joint_12_y,smpl_joint_12_z,smpl_joint_13_x,smpl_joint_13_y,smpl_joint_13_z,smpl_joint_14_x,smpl_joint_14_y,smpl_joint_14_z,smpl_joint_15_x,smpl_joint_15_y,smpl_joint_15_z,smpl_joint_16_x,smpl_joint_16_y,smpl_joint_16_z,smpl_joint_17_x,smpl_joint_17_y,smpl_joint_17_z,smpl_joint_18_x,smpl_joint_18_y,smpl_joint_18_z,smpl_joint_19_x,smpl_joint_19_y,smpl_joint_19_z,smpl_joint_20_x,smpl_joint_20_y,smpl_joint_20_z,smpl_joint_21_x,smpl_joint_21_y,smpl_joint_21_z,smpl_joint_22_x,smpl_joint_22_y,smpl_joint_22_z,smpl_joint_23_x,smpl_joint_23_y,smpl_joint_23_z
0.003123261,-0.351407468,0.012036551,-0.058824480,-0.361338258,-0.081403114,0.062247105,-0.368812829,-0.094980404,0.004246904,-0.390161067,0.118541010,-0.161235869,-0.231391802,-0.426598072,0.083462156,-0.377240241,-0.459720790,-0.004697692,-0.358300805,0.246660829,-0.157394886,-0.266997427,-0.831663489,0.031307854,-0.446724892,-0.861957192,0.003079050,-0.332934290,0.301086575,-0.234967798,-0.194314703,-0.922612011,0.070643336,-0.334306061,-0.931928396,0.016937770,-0.324844152,0.468925893,-0.042816460,-0.322682321,0.385972798,0.051437180,-0.324016362,0.385640085,0.011965848,-0.383421481,0.621677041,-0.163279593,-0.336695969,0.441486001,0.155286789,-0.317364126,0.437779486,-0.327932030,-0.430846810,0.252775550,0.310296953,-0.378794521,0.219257176,-0.370096862,-0.322860718,0.027823508,0.366306305,-0.330923736,-0.019407049,-0.340606540,-0.262189806,-0.052316759,0.324170291,-0.288645983,-0.104718745
0.003123261,-0.351407468,0.012036551,-0.058520675,-0.360765696,-0.081662789,0.062458724,-0.370570362,-0.094562203,0.002982476,-0.389514327,0.118779950,-0.155689627,-0.232820243,-0.429113388,0.085794091,-0.383921474,-0.459025979,-0.004075835,-0.357980609,0.247098222,-0.161812916,-0.222715154,-0.835587204,0.033235721,-0.461225837,-0.859780252,0.003617592,-0.332574427,0.301517338,-0.238513544,-0.141117081,-0.919436693,0.072778195,-0.348548979,-0.929217696,0.018019568,-0.324455261,0.469309539,-0.041914769,-0.321592122,0.386507750,0.052311022,-0.324202508,0.385934174,0.011838575,-0.382858962,0.622083008,-0.162691563,-0.334828943,0.441527933,0.155925006,-0.318197429,0.438618124,-0.326463789,-0.430673718,0.252904177,0.311221182,-0.380265027,0.220479146,-0.367843598,-0.325651467,0.026408359,0.367143631,-0.336121082,-0.018922850,-0.337851107,-0.266163528,-0.054429330,0.324224889,-0.297000408,-0.105343297
0.003123261,-0.351407468,0.012036551,-0.058115393,-0.360139608,-0.081988409,0.062729843,-0.372339398,-0.094077148,0.001597997,-0.388868183,0.118997633,-0.150040671,-0.234949514,-0.431861132,0.088473231,-0.390271306,-0.458182037,-0.003559372,-0.357838929,0.247529209,-0.164129257,-0.178756475,-0.834358871,0.035421737,-0.475905538,-0.857174039,0.004135823,-0.332397372,0.301931530,-0.239567891,-0.088704050,-0.910329521,0.075133897,-0.362876803,-0.925939500,0.019312844,-0.324266374,0.469654828,-0.040895209,-0.320621639,0.387082636,0.053278193,-0.324638397,0.386146545,0.011831515,-0.382448196,0.622454822,-0.161954090,-0.333013505,0.441677988,0.156562701,-0.319291383,0.439543456,-0.324998498,-0.430631638,0.253333449,0.312221408,-0.381792665,0.221787140,-0.365189433,-0.328957468,0.025102526,0.368310124,-0.341026783,-0.018174320,-0.334122241,-0.271092355,-0.056503572,0.324906886,-0.304389864,-0.105437353
0.003123261,-0.351407468,0.012036551,-0.057780467,-0.359216720,-0.082286663,0.062828973,-0.374142885,-0.093649484,0.000185737,-0.388330907,0.119154885,-0.145820960,-0.234984338,-0.433497369,0.091218442,-0.395159513,-0.457392544,-0.003673302,-0.357727498,0.247833997,-0.164980397,-0.140093863,-0.828452229,0.038664673,-0.490863085,-0.854156017,0.004340797,-0.332312822,0.302202851,-0.239075303,-0.041661531,-0.894731820,0.078441590,-0.377508879,-0.922345817,0.020442000,-0.324115872,0.469836771,-0.040084973,-0.319620937,0.387540102,0.054002497,-0.325217068,0.386171341,0.011387528,-0.382099390,0.622627020,-0.161403164,-0.330983907,0.441782564,0.156970069,-0.320536345,0.440238744,-0.323661506,-0.430485189,0.253744841,0.313067853,-0.383456558,0.222917736,-0.362345904,-0.332380712,0.023698434,0.369724870,-0.344463408,-0.017204866,-0.329954535,-0.276992083,-0.059102528,0.326617897,-0.308671892,-0.104964197
0.003123261,-0.351407468,0.012036551,-0.057518870,-0.358226359,-0.082531676,0.062780447,-0.375855476,-0.093293957,-0.001105155,-0.387851655,0.119275749,-0.141801372,-0.234456941,-0.434826046,0.094021156,-0.399955451,-0.456611723,-0.003895225,-0.357726157,0.248095155,-0.163502187,-0.104665801,-0.819590926,0.042020917,-0.506012619,-0.850807190,0.004532122,-0.332428604,0.302456111,-0.235553205,0.000849411,-0.876574755,0.081928521,-0.392472297,-0.918609858,0.021547675,-0.324268848,0.470001429,-0.039274968,-0.318860769,0.387978196,0.054696247,-0.326060295,0.386183918,0.010712733,-0.381951660,0.622789562,-0.160875022,-0.329282731,0.441776693,0.157403052,-0.322099119,0.440801978,-0.322299719,-0.430582315,0.253981888,0.313855290,-0.385512948,0.223879769,-0.359502345,-0.335968435,0.022235349,0.371201098,-0.347740412,-0.016274318,-0.325442463,-0.283370167,-0.061707728,0.328699738,-0.312169909,-0.104418002
0.003123261,-0.351407468,0.012036551,-0.057423592,-0.357087880,-0.082667880,0.062484510,-0.377381980,-0.093095623,-0.002167487,-0.387525827,0.119338825,-0.138119414,-0.232724607,-0.435592413,0.097059436,-0.404524952,-0.455896527,-0.004312331,-0.357902825,0.248287097,-0.159917653,-0.075130209,-0.809824347,0.045847289,-0.521526814,-0.847087264,0.004718045,-0.332894653,0.302685112,-0.229209021,0.035981186,-0.859067857,0.086000860,-0.408059746,-0.914867461,0.022643536,-0.324918151,0.470144391,-0.038451109,-0.318501294,0.388396442,0.055370215,-0.327348828,0.386177301,0.009632405,-0.382066935,0.622963428,-0.160382748,-0.328150749,0.441585064,0.157949299,-0.324195325,0.441087246,-0.320871949,-0.431118190,0.253895462,0.314534545,-0.388262779,0.224453166,-0.356641769,-0.339835882,0.020592317,0.372737080,-0.350628018,-0.015516445,-0.320226729,-0.290642589,-0.064419799,0.331438094,-0.314047933,-0.103818372
0.003123261,-0.351407468,0.012036551,-0.057298660,-0.355814844,-0.082815349,0.062162172,-0.378733248,-0.092934467,-0.003222178,-0.387341440,0.119343542,-0.135115623,-0.228737622,-0.435419440,0.099862419,-0.410109431,-0.455081999,-0.005162691,-0.358090043,0.248379827,-0.154837623,-0.054811209,-0.802463472,0.049686782,-0.537268162,-0.843225360,0.004464131,-0.333389699,0.302816212,-0.221060500,0.060263671,-0.846557260,0.090239123,-0.424161315,-0.911369145,0.023015207,-0.325780332,0.470224440,-0.038197637,-0.318276852,0.388657629,0.055448975,-0.328751534,0.386161149,0.007993890,-0.382423550,0.623047352,-0.160560861,-0.327305019,0.440956712,0.158112764,-0.326484650,0.440956414,-0.319909811,-0.431775540,0.253126264,0.314519525,-0.391683012,0.224531010,-0.354304522,-0.343385935,0.018506169,0.373713553,-0.353453308,-0.015101731,-0.315627277,-0.297943234,-0.067587562,0.333785176,-0.315021068,-0.103247225
0.003123261,-0.351407468,0.012036551,-0.057142686,-0.354476482,-0.082967214,0.061814845,-0.379992902,-0.092793681,-0.004273115,-0.387216538,0.119318008,-0.132340699,-0.223635346,-0.434762061,0.102436975,-0.416232944,-0.454170406,-0.006231219,-0.358258754,0.248420268,-0.149059191,-0.039032236,-0.796705306,0.053281788,-0.553147256,-0.839112520,0.003984803,-0.333882511,0.302895337,-0.212074697,0.079204589,-0.836967707,0.094298340,-0.440555781,-0.907829583,0.023013251,-0.326736122,0.470270395,-0.038230687,-0.318107814,0.388838232,0.055215672,-0.330195904,0.386136860,0.006071799,-0.382867962,0.623081207,-0.161069572,-0.326584280,0.440104395,0.158066541,-0.328858376,0.440610886,-0.319171369,-0.432489216,0.252023518,0.314127356,-0.395419836,0.224350676,-0.352206141,-0.346797049,0.016210347,0.374404192,-0.356238604,-0.014858142,-0.311331093,-0.305325925,-0.070867062,0.335969508,-0.315559626,-0.102658711
0.003123261,-0.351407468,0.012036551,-0.056791708,-0.353562802,-0.083213992,0.061844409,-0.380696535,-0.092582658,-0.005199369,-0.387211412,0.119251825,-0.129122585,-0.221333027,-0.435090780,0.105153106,-0.424218476,-0.452841997,-0.007543940,-0.358450264,0.248391569,-0.143074319,-0.040073603,-0.798836648,0.057194673,-0.569612563,-0.834814131,0.003018437,-0.334286690,0.302895308,-0.202217400,0.079587325,-0.840733171,0.098774336,-0.457853884,-0.904544771,0.021989526,-0.327754855,0.470301986,-0.039062150,-0.318142265,0.388835728,0.054218866,-0.331457198,0.386189103,0.003829932,-0.383719742,0.623034120,-0.162258312,-0.325872391,0.439357132,0.157318324,-0.331098080,0.440206528,-0.319566727,-0.432684898,0.251124382,0.312630951,-0.399612993,0.224017799,-0.351348102,-0.349385768,0.014283732,0.374192983,-0.359439582,-0.014698625,-0.309094191,-0.310891330,-0.073499426,0.337321997,-0.315959424,-0.101824686
0.003123261,-0.351407468,0.012036551,-0.056680322,-0.352585852,-0.083301052,0.061652016,-0.381040066,-0.092593737,-0.005755068,-0.387445450,0.119128771,-0.125579819,-0.219324917,-0.435477346,0.107423767,-0.432224214,-0.451538980,-0.008744763,-0.358573794,0.248230532,-0.136570036,-0.044612035,-0.802513242,0.060972750,-0.585873485,-0.830453634,0.002141298,-0.334644616,0.302773982,-0.192380488,0.075427502,-0.847764373,0.103184462,-0.475383937,-0.901808083,0.020737575,-0.328646123,0.470242649,-0.039977200,-0.318164021,0.388631970,0.053147238,-0.332572728,0.386209249,0.001645556,-0.384555042,0.622881532,-0.163561627,-0.325140536,0.438307732,0.156577498,-0.333208799,0.439587951,-0.320199370,-0.432534933,0.249846876,0.310791612,-0.403695554,0.223246783,-0.350749761,-0.351538539,0.012047514,0.373761356,-0.362749010,-0.014970526,-0.307420969,-0.315567553,-0.076280281,0.338615090,-0.316602498,-0.101435445
0.003123261,-0.351407468,0.012036551,-0.057064980,-0.351473629,-0.083065949,0.061033554,-0.380657613,-0.093044505,-0.005574372,-0.388178587,0.118894100,-0.121462166,-0.217915863,-0.435981035,0.109047338,-0.440197617,-0.450404555,-0.009698205,-0.358578473,0.247799486,-0.129381999,-0.056254610,-0.809027374,0.065006897,-0.601684332,-0.826336145,0.001471224,-0.334915876,0.302401960,-0.183085978,0.062035784,-0.860942841,0.107997812,-0.493350923,-0.900477052,0.019078340,-0.329260170,0.469989419,-0.041030616,-0.318146199,0.388014704,0.051973596,-0.333390802,0.386154711,-0.000379235,-0.385351330,0.622515202,-0.165068418,-0.324352831,0.436651707,0.155905157,-0.335059762,0.438527972,-0.321290165,-0.431676686,0.247805849,0.308339387,-0.407584310,0.221599728,-0.350678951,-0.352783471,0.009154558,0.372909009,-0.366320163,-0.016134024,-0.306852132,-0.318374604,-0.079549067,0.339722663,-0.317732364,-0.102034137
0.003123261,-0.351407468,0.012036551,-0.057808932,-0.350342542,-0.082585081,0.060355101,-0.378753841,-0.093925230,-0.004546942,-0.389843673,0.118385673,-0.115495235,-0.219498664,-0.437670887,0.111345574,-0.447961390,-0.449125022,-0.009936143,-0.359487027,0.247068256,-0.121711761,-0.066539437,-0.814400911,0.069797963,-0.616587818,-0.822194874,0.001866993,-0.335351676,0.301329404,-0.172032103,0.048927058,-0.875288665,0.113411285,-0.511668801,-0.900751233,0.017950701,-0.329961658,0.469078720,-0.041274752,-0.318222195,0.386549950,0.051591724,-0.334361166,0.385554194,-0.002232440,-0.386562109,0.621321797,-0.165942937,-0.323606789,0.433648914,0.156201676,-0.336448848,0.436543494,-0.322036922,-0.430813491,0.244630918,0.306336522,-0.411056489,0.218719915,-0.350126088,-0.352905482,0.005499959,0.372327179,-0.370062292,-0.018670112,-0.306228042,-0.319871813,-0.083689921,0.340964019,-0.320012718,-0.104415879
0.003123261,-0.351407468,0.012036551,-0.058740966,-0.349220544,-0.081958935,0.059612934,-0.376081169,-0.094974332,-0.003079733,-0.391950935,0.117696650,-0.109021500,-0.223077074,-0.439860433,0.114408776,-0.455388904,-0.447485685,-0.009802734,-0.360840917,0.246136293,-0.114437126,-0.076309502,-0.819057763,0.075745732,-0.630686104,-0.817780435,0.002829853,-0.335909575,0.299848020,-0.160921097,0.035093937,-0.889771760,0.119929895,-0.529977679,-0.901367545,0.017076490,-0.330749452,0.467770517,-0.041094255,-0.318380117,0.384586215,0.051610164,-0.335454404,0.384627819,-0.004076732,-0.388043553,0.619621992,-0.166472554,-0.322897106,0.429855883,0.156963810,-0.337699175,0.434055388,-0.322558820,-0.429910064,0.240721732,0.304562360,-0.414412051,0.215231985,-0.349192679,-0.352398545,0.001295581,0.371954501,-0.374016017,-0.021866664,-0.305418015,-0.320636332,-0.088415287,0.342379808,-0.323003381,-0.107680336
0.003123261,-0.351407468,0.012036551,-0.052760854,-0.362204820,-0.085058749,0.067471296,-0.382957369,-0.088537499,-0.007448539,-0.381711453,0.120738938,-0.125414550,-0.219360858,-0.432694852,0.116064712,-0.459431499,-0.442581236,-0.009224596,-0.355863452,0.250502199,-0.122079246,-0.080311313,-0.814813972,0.084195480,-0.647123694,-0.807407498,0.002427037,-0.331983566,0.304908931,-0.163398370,0.031133367,-0.888602912,0.125835374,-0.551767528,-0.898262024,0.014991232,-0.326058507,0.472940475,-0.042517446,-0.314678371,0.389156789,0.050378609,-0.330646455,0.390150994,-0.004967401,-0.384225249,0.624621809,-0.167150676,-0.316846102,0.436604977,0.156681091,-0.338021547,0.436979502,-0.322227031,-0.421094060,0.245110452,0.299943447,-0.414716065,0.215286642,-0.354743987,-0.344686568,0.006056413,0.367331028,-0.375612974,-0.022030026,-0.309418440,-0.314607084,-0.083464071,0.338162273,-0.325153708,-0.108308598
0.003123261,-0.351407468,0.012036551,-0.049325019,-0.369819552,-0.085827060,0.071427971,-0.387564570,-0.084287554,-0.010199500,-0.375019997,0.122087702,-0.122580141,-0.214457631,-0.427923858,0.119505934,-0.460527658,-0.439141750,-0.009928201,-0.353708297,0.252684504,-0.122869134,-0.050749779,-0.800160885,0.093467243,-0.659133554,-0.798613310,0.000740616,-0.329799354,0.307279766,-0.154163897,0.052940875,-0.888709426,0.134419709,-0.570557892,-0.896380782,0.010750639,-0.323930442,0.475484788,-0.045552883,-0.312789649,0.390854657,0.047399938,-0.328273982,0.393232822,-0.010792056,-0.383585870,0.626369119,-0.170138642,-0.313412249,0.438472718,0.153797403,-0.339003325,0.439189166,-0.323452652,-0.415001303,0.244150907,0.295571327,-0.415415734,0.216444448,-0.357211441,-0.337998569,0.005460188,0.363494188,-0.377464175,-0.020906582,-0.311127663,-0.308530301,-0.083876312,0.335608572,-0.327006757,-0.107609458
0.003123261,-0.351407468,0.012036551,-0.052378617,-0.366819710,-0.084654272,0.067559503,-0.389423758,-0.086217873,-0.008478159,-0.375445485,0.122190453,-0.113616571,-0.219787225,-0.432742238,0.122058660,-0.460379153,-0.440550685,-0.009255433,-0.355296999,0.252969712,-0.175978899,-0.096651956,-0.815246224,0.097458132,-0.669496775,-0.794113517,0.001447283,-0.328619510,0.306260109,-0.193340600,0.015713526,-0.896760345,0.140696317,-0.590547621,-0.898892939,0.010611118,-0.322665632,0.474510372,-0.045135144,-0.311100483,0.389568835,0.047658421,-0.327429622,0.392460257,-0.015056716,-0.383223414,0.624386549,-0.170197546,-0.311154246,0.435924679,0.153719425,-0.337735981,0.439282954,-0.324515849,-0.411767900,0.241890639,0.295275539,-0.416106194,0.217080638,-0.355027437,-0.333568633,0.003151789,0.360622823,-0.381450087,-0.021494359,-0.311505377,-0.303525507,-0.087271363,0.334478825,-0.330724180,-0.108582348
0.003123261,-0.351407468,0.012036551,-0.054465584,-0.366626143,-0.083457068,0.065271303,-0.389983088,-0.087465927,-0.006342083,-0.375196666,0.122448437,-0.111043498,-0.217278481,-0.431347966,0.126572967,-0.453745395,-0.442054510,-0.007987577,-0.355515271,0.253290772,-0.138351366,-0.169151857,-0.834210992,0.102896526,-0.677150965,-0.786831856,0.002642422,-0.328527719,0.306439400,-0.180101842,-0.045445405,-0.884466112,0.147920802,-0.609962761,-0.898813009,0.011869003,-0.323334694,0.474711478,-0.043812580,-0.311051667,0.389828265,0.048872661,-0.327998996,0.392635882,-0.013899580,-0.383911222,0.624562800,-0.168969601,-0.310781479,0.435927331,0.154304266,-0.336141706,0.441271216,-0.323778063,-0.408654690,0.240884617,0.294147700,-0.417176187,0.218940049,-0.354078591,-0.327522010,0.003099635,0.358277023,-0.385933757,-0.020435616,-0.311617792,-0.297314078,-0.087772071,0.331186235,-0.335988224,-0.107685171
0.003123261,-0.351407468,0.012036551,-0.056089234,-0.367882043,-0.082248040,0.063798979,-0.389968246,-0.088376231,-0.003993766,-0.374564052,0.122758836,-0.111508042,-0.211962089,-0.427431464,0.131611869,-0.443825513,-0.443421900,-0.006379470,-0.355016440,0.253609836,-0.072889544,-0.143433228,-0.826396823,0.107776821,-0.682561576,-0.777755618,0.004194777,-0.328958809,0.307231545,-0.120618761,-0.038401339,-0.905531049,0.153959766,-0.628540456,-0.896204233,0.014213433,-0.325071424,0.475493550,-0.041789621,-0.311868906,0.390960604,0.050818771,-0.329311490,0.393216610,-0.009413749,-0.385338366,0.625821888,-0.166777045,-0.311444730,0.437516391,0.155426711,-0.334489137,0.443989545,-0.322098315,-0.405551970,0.241033241,0.292704999,-0.418755233,0.221261382,-0.354064435,-0.320450068,0.004859209,0.356272608,-0.391160190,-0.018711612,-0.312049836,-0.290228784,-0.086215191,0.326891214,-0.342515975,-0.105955094
0.003123261,-0.351407468,0.012036551,-0.058186758,-0.366756052,-0.081090331,0.061145399,-0.390982568,-0.089543194,-0.002265805,-0.374506235,0.122868441,-0.106026903,-0.216448143,-0.429877847,0.136631519,-0.431336522,-0.444831848,-0.004812860,-0.354847044,0.253699690,-0.079537943,-0.159341007,-0.831621528,0.113003820,-0.681938946,-0.770380855,0.005265230,-0.328287512,0.307170510,-0.105253607,-0.052387837,-0.918060660,0.157922611,-0.644817173,-0.895622551,0.013685128,-0.325601339,0.475543499,-0.041611683,-0.312129855,0.390589118,0.051084988,-0.328982174,0.393584728,-0.012939041,-0.385367692,0.625570476,-0.166177765,-0.310542852,0.438236237,0.154839545,-0.335755676,0.445897549,-0.325030088,-0.399420053,0.242141157,0.292376041,-0.418690026,0.222829148,-0.355619431,-0.309906662,0.007420033,0.353679180,-0.391685873,-0.017799288,-0.313957959,-0.278140545,-0.083290152,0.319618225,-0.347507775,-0.105714560
0.003123261,-0.351407468,0.012036551,-0.059859693,-0.366196632,-0.080058731,0.059307043,-0.390319824,-0.090824582,-0.000249402,-0.375203848,0.122800529,-0.102294937,-0.224265650,-0.433030009,0.142592341,-0.418727726,-0.445526123,-0.003175227,-0.355979055,0.253688365,-0.078999080,-0.174026608,-0.835887551,0.119786315,-0.681328654,-0.761536598,0.006336232,-0.329229087,0.307168007,-0.087483846,-0.063140109,-0.920764983,0.163013622,-0.660288990,-0.891035378,0.013413088,-0.327654541,0.475616872,-0.041269988,-0.313847184,0.390319824,0.051474225,-0.330311656,0.393936306,-0.015235849,-0.386883855,0.625483751,-0.165564522,-0.311432093,0.438636601,0.154706091,-0.338957310,0.447001874,-0.327662408,-0.394356012,0.242589697,0.293283761,-0.419265687,0.223617226,-0.357240051,-0.300101161,0.009601414,0.352508724,-0.392232239,-0.017527863,-0.315427780,-0.265882254,-0.080142148,0.313406289,-0.352594972,-0.105509892
0.003123261,-0.351407468,0.012036551,-0.060732592,-0.366861761,-0.079345658,0.059052031,-0.386369050,-0.092370644,0.002388224,-0.377292126,0.122380316,-0.103992075,-0.240007371,-0.437912852,0.149780795,-0.406115770,-0.445832133,-0.001283225,-0.359471262,0.253447950,-0.084847853,-0.176547140,-0.839119732,0.127065033,-0.681526601,-0.750750005,0.007572285,-0.333095878,0.307225496,-0.092541024,-0.059384797,-0.915183902,0.167546183,-0.673857093,-0.882597089,0.013826458,-0.332225710,0.475712001,-0.040436532,-0.318050623,0.390207291,0.052285641,-0.334550381,0.394207984,-0.014961723,-0.390713722,0.625843108,-0.164800301,-0.315322340,0.438328892,0.155686617,-0.345539689,0.446505159,-0.329675376,-0.391065329,0.241692930,0.296864301,-0.420968264,0.223047510,-0.359013826,-0.291589707,0.010854870,0.354437381,-0.392979801,-0.018388525,-0.316052020,-0.253298402,-0.076673210,0.309616029,-0.358102351,-0.105655715
0.003123261,-0.351407468,0.012036551,-0.061309308,-0.366406381,-0.079016127,0.058692086,-0.383375794,-0.093515962,0.003947064,-0.379316270,0.121885188,-0.105405077,-0.255432069,-0.442711204,0.155094340,-0.392518282,-0.445907354,-0.000119365,-0.361593723,0.252954483,-0.080945536,-0.193610355,-0.843885064,0.129963771,-0.679257393,-0.740001082,0.008330020,-0.335483462,0.306926370,-0.094256774,-0.076637894,-0.919464290,0.170773923,-0.680424571,-0.871964574,0.013670260,-0.335937500,0.475445956,-0.040121183,-0.321064264,0.389762044,0.052570026,-0.337643087,0.394135922,-0.014811700,-0.394543201,0.625589550,-0.164660633,-0.318384856,0.437429905,0.156182513,-0.350158930,0.445665807,-0.332112730,-0.387670130,0.240590259,0.299340844,-0.422506988,0.222449839,-0.361809134,-0.281752527,0.012682512,0.356187463,-0.391778708,-0.018825084,-0.318375468,-0.239009857,-0.072521314,0.307679862,-0.359683067,-0.105183832
0.003123261,-0.351407468,0.012036551,-0.061757691,-0.365381509,-0.078860678,0.058309786,-0.380855709,-0.094445631,0.004957330,-0.381327003,0.121342376,-0.104236916,-0.269996226,-0.447141886,0.159731269,-0.378571779,-0.445537031,0.000681699,-0.363056153,0.252329707,-0.058572743,-0.221973374,-0.848351836,0.129458129,-0.675728083,-0.728598356,0.008849579,-0.337156236,0.306446135,-0.077453934,-0.105529599,-0.923560560,0.171796784,-0.683628857,-0.859847009,0.013245424,-0.339256436,0.474980563,-0.040056955,-0.323515952,0.389146030,0.052599140,-0.340192795,0.393876731,-0.014711518,-0.398400307,0.625011802,-0.164819345,-0.321073353,0.436240137,0.156456843,-0.353809685,0.444627881,-0.334763855,-0.384285927,0.239492685,0.301258653,-0.423937917,0.221763834,-0.365115315,-0.271367878,0.015058562,0.357752323,-0.389510095,-0.019094110,-0.321510285,-0.224061787,-0.067608505,0.306524515,-0.359179467,-0.104514897
0.003123261,-0.351407468,0.012036551,-0.062879875,-0.364908546,-0.078121208,0.057036120,-0.379753798,-0.095392920,0.006503818,-0.382211626,0.121059395,-0.102749288,-0.279232681,-0.449071258,0.165045694,-0.363769710,-0.444155186,0.001821533,-0.364580661,0.252120495,-0.053639911,-0.238444209,-0.850674748,0.129318237,-0.666226029,-0.720896423,0.010269507,-0.338523477,0.306118280,-0.071592718,-0.120871522,-0.924338579,0.174588948,-0.676372647,-0.851007164,0.014175911,-0.341594487,0.474649876,-0.038803149,-0.325104386,0.388755947,0.053754758,-0.342271209,0.393653065,-0.015318200,-0.400506824,0.624477744,-0.163753912,-0.322421849,0.435334802,0.157615095,-0.356527925,0.444222808,-0.334674716,-0.380842924,0.237953007,0.302933574,-0.423978388,0.220869020,-0.366935045,-0.260428607,0.017721221,0.361255139,-0.385085881,-0.018871099,-0.324938178,-0.207855880,-0.062562533,0.311730355,-0.350849807,-0.103818953
0.003123261,-0.351407468,0.012036551,-0.063778259,-0.364266425,-0.077551119,0.056002934,-0.378480852,-0.096231535,0.007770346,-0.383277833,0.120705724,-0.101938665,-0.288325191,-0.450794458,0.169596851,-0.349222332,-0.442348689,0.002511732,-0.366083115,0.251802921,-0.049081966,-0.254566818,-0.852574706,0.128365159,-0.655036867,-0.714597523,0.011163821,-0.339786261,0.305651993,-0.066869438,-0.136154696,-0.924922228,0.176032260,-0.666458845,-0.843743086,0.014645764,-0.343568206,0.474178404,-0.038085334,-0.326608270,0.388223439,0.054423865,-0.343990773,0.393277556,-0.015997503,-0.402407080,0.623804331,-0.163127273,-0.323788285,0.434548795,0.158166289,-0.358963311,0.443882465,-0.334711999,-0.377726138,0.236468226,0.303585470,-0.424548388,0.220039234,-0.368979365,-0.250125706,0.020629749,0.364096016,-0.380917549,-0.018338993,-0.329077870,-0.192569062,-0.057268992,0.317492753,-0.341583133,-0.102730282
0.003123261,-0.351407468,0.012036551,-0.064242646,-0.363270968,-0.077340201,0.055473607,-0.376865268,-0.096878737,0.008477664,-0.384716213,0.120240800,-0.102304846,-0.297118485,-0.452452123,0.172673196,-0.334849536,-0.440470964,0.002310962,-0.367542922,0.251301199,-0.044885822,-0.269938976,-0.854105055,0.127452448,-0.640862703,-0.711861730,0.011020044,-0.340840459,0.304941028,-0.063792333,-0.151235208,-0.925686896,0.176836029,-0.651475906,-0.840429962,0.014240738,-0.344822109,0.473468006,-0.038412750,-0.327950358,0.387448132,0.054152258,-0.344994277,0.392631978,-0.016764482,-0.403936803,0.622910500,-0.163349122,-0.325214326,0.434062481,0.157545060,-0.360837221,0.443685412,-0.335035354,-0.375222802,0.235041142,0.302113324,-0.426098883,0.219197497,-0.371560305,-0.240889207,0.023705482,0.365514457,-0.377157807,-0.017391592,-0.334732771,-0.178750113,-0.052160013,0.324426919,-0.330507070,-0.100916892
0.003123261,-0.351407468,0.012036551,-0.064973131,-0.363267034,-0.076785445,0.054599345,-0.376602679,-0.097355485,0.009455703,-0.384866983,0.120141439,-0.100881666,-0.302224100,-0.452974468,0.175540552,-0.321568787,-0.437798113,0.002104144,-0.368599534,0.251256317,-0.050456990,-0.277624458,-0.855731130,0.126137495,-0.623665512,-0.712823272,0.010971368,-0.341635317,0.304739088,-0.063614994,-0.158266410,-0.927512109,0.177969337,-0.632339835,-0.840570688,0.013929312,-0.345440090,0.473275006,-0.038528770,-0.328449786,0.387159109,0.053957947,-0.345866889,0.392497838,-0.018447800,-0.403762221,0.622738063,-0.163502812,-0.325101018,0.433632314,0.156934232,-0.362290233,0.444205493,-0.335045338,-0.373468935,0.234082237,0.300734460,-0.426674485,0.218972042,-0.372649074,-0.233346447,0.026732206,0.366918415,-0.373305857,-0.015891433,-0.339319080,-0.166095227,-0.046339646,0.332792759,-0.318843961,-0.097807825
