body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z,body_14_vel_x,body_14_vel_y,body_14_vel_z,body_15_vel_x,body_15_vel_y,body_15_vel_z,body_16_vel_x,body_16_vel_y,body_16_vel_z,body_17_vel_x,body_17_vel_y,body_17_vel_z,body_18_vel_x,body_18_vel_y,body_18_vel_z,body_19_vel_x,body_19_vel_y,body_19_vel_z,body_20_vel_x,body_20_vel_y,body_20_vel_z,body_21_vel_x,body_21_vel_y,body_21_vel_z,body_22_vel_x,body_22_vel_y,body_22_vel_z,body_23_vel_x,body_23_vel_y,body_23_vel_z,body_24_vel_x,body_24_vel_y,body_24_vel_z,body_25_vel_x,body_25_vel_y,body_25_vel_z,body_26_vel_x,body_26_vel_y,body_26_vel_z,body_27_vel_x,body_27_vel_y,body_27_vel_z,body_28_vel_x,body_28_vel_y,body_28_vel_z,body_29_vel_x,body_29_vel_y,body_29_vel_z
-0.059017539,-0.524020255,-0.078813732,-0.063766256,-0.392623007,-0.055416517,-0.058722705,-0.367837012,-0.055621617,-0.081835829,-0.199093014,-0.045862246,-0.081835829,-0.199093044,-0.045862246,-0.122765049,0.062516503,0.030023132,-0.122765057,0.062516510,0.030023132,-0.044773094,-0.626110852,-0.101581790,-0.018513791,-0.620569348,-0.095437057,0.198633358,-0.713380694,-0.111763835,0.198633373,-0.713380814,-0.111763775,-0.418366015,-2.766433001,-0.748271704,-0.418366015,-2.766432762,-0.748271704,-0.110735446,-0.683635354,-0.082240082,-0.114930078,-0.584991693,-0.057152096,-0.114930078,-0.584991693,-0.057152092,-0.099900052,-0.383753270,-0.017247923,-0.099900059,-0.383753300,-0.017247930,0.001912262,-0.189855367,-0.123325810,0.001912259,-0.189855382,-0.123325810,0.044457294,-0.128102139,-0.154388592,-0.106540814,-0.782280087,-0.107328333,-0.106540807,-0.782280147,-0.107328326,-0.060338195,-0.631434143,-0.117499001,-0.060338195,-0.631434143,-0.117499001,-0.006484220,-0.445648491,-0.200651228,-0.006484218,-0.445648491,-0.200651214,0.001386249,-0.388317823,-0.222980455,-0.137593389,-0.766526103,-0.084019475,-0.137593389,-0.766526103,-0.084019475
-0.071724132,-0.532674789,-0.108146667,-0.076805577,-0.385545075,-0.068193674,-0.065174736,-0.373149574,-0.070405111,-0.078774184,-0.257978857,-0.062739789,-0.078774191,-0.257978827,-0.062739789,-0.153624699,0.075980365,0.041729905,-0.153624699,0.075980358,0.041729905,-0.049714841,-0.648254693,-0.146920979,-0.014392711,-0.626070023,-0.145002246,0.189683586,-0.654064596,-0.182396710,0.189683616,-0.654064417,-0.182396710,-0.399543345,-2.776731968,-0.583545685,-0.399543345,-2.776731491,-0.583545685,-0.163920388,-0.704507470,-0.114565931,-0.170451656,-0.596067488,-0.070628144,-0.170451641,-0.596067488,-0.070628144,-0.145489603,-0.380923837,-0.013105541,-0.145489603,-0.380923837,-0.013105541,-0.012917832,-0.191542894,-0.103189275,-0.012917833,-0.191542894,-0.103189275,0.032269318,-0.127846122,-0.132365048,-0.157389104,-0.812948704,-0.158504203,-0.157389104,-0.812948704,-0.158504188,-0.100251138,-0.650969386,-0.170782670,-0.100251146,-0.650969386,-0.170782670,-0.034285571,-0.464654803,-0.249754876,-0.034285571,-0.464654803,-0.249754861,-0.017548962,-0.404191762,-0.272249848,-0.211799070,-0.793743074,-0.117899768,-0.211799070,-0.793743074,-0.117899768
-0.078245252,-0.549554825,-0.135035813,-0.085093193,-0.390860260,-0.081932791,-0.068590634,-0.382261395,-0.085378781,-0.079011127,-0.284286261,-0.078184903,-0.079011135,-0.284286290,-0.078184903,-0.171909794,0.084082685,0.045615025,-0.171909794,0.084082693,0.045615021,-0.048535615,-0.678727090,-0.186464339,-0.006140564,-0.641301870,-0.188127920,0.175055444,-0.612854779,-0.241613746,0.175055444,-0.612854719,-0.241613805,-0.388090491,-2.728887796,-0.400101244,-0.388090491,-2.728888035,-0.400101244,-0.202758640,-0.710344493,-0.144155920,-0.211997390,-0.594021797,-0.085107766,-0.211997360,-0.594021797,-0.085107774,-0.182390392,-0.369654179,-0.014707625,-0.182390377,-0.369654208,-0.014707640,-0.032116812,-0.188206598,-0.088751823,-0.032116808,-0.188206613,-0.088751838,0.017103788,-0.127427846,-0.113316417,-0.193519861,-0.826668501,-0.203204706,-0.193519861,-0.826668501,-0.203204721,-0.131561071,-0.662698984,-0.214862734,-0.131561071,-0.662698925,-0.214862734,-0.063906007,-0.481979191,-0.286387891,-0.063906007,-0.481979191,-0.286387861,-0.048611701,-0.425605923,-0.305861622,-0.267419815,-0.793845296,-0.148892522,-0.267419815,-0.793845296,-0.148892522
-0.082931295,-0.572204590,-0.156021118,-0.092788458,-0.404911727,-0.092603996,-0.072790325,-0.396778136,-0.096741050,-0.084360443,-0.303177714,-0.089227803,-0.084360451,-0.303177714,-0.089227803,-0.191420853,0.092614479,0.053582665,-0.191420868,0.092614479,0.053582657,-0.045175657,-0.715619087,-0.217388704,0.002539504,-0.665105045,-0.221391022,0.155239299,-0.593909740,-0.284412503,0.155239284,-0.593909740,-0.284412503,-0.373301774,-2.612488270,-0.215382099,-0.373301744,-2.612488270,-0.215382099,-0.234878033,-0.702255368,-0.167183533,-0.247367233,-0.577383637,-0.095780768,-0.247367233,-0.577383637,-0.095780760,-0.217700049,-0.353650838,-0.018193573,-0.217700049,-0.353650838,-0.018193573,-0.059699934,-0.187147275,-0.074620634,-0.059699934,-0.187147260,-0.074620619,-0.012532286,-0.128849089,-0.095750690,-0.222388446,-0.827128470,-0.238587201,-0.222388446,-0.827128410,-0.238587201,-0.161800951,-0.670188904,-0.247489274,-0.161800951,-0.670188904,-0.247489274,-0.099651523,-0.501963317,-0.309283257,-0.099651515,-0.501963317,-0.309283257,-0.084251955,-0.448478907,-0.326591015,-0.313785940,-0.769793093,-0.172980681,-0.313785940,-0.769793093,-0.172980681
-0.079561397,-0.597071707,-0.167900324,-0.093203954,-0.424348980,-0.096483409,-0.070924684,-0.414298773,-0.100851774,-0.087496556,-0.316427588,-0.092286460,-0.087496549,-0.316427588,-0.092286460,-0.202849478,0.097341046,0.068001911,-0.202849478,0.097341046,0.068001911,-0.033431355,-0.753474355,-0.237009734,0.017782141,-0.691259563,-0.242534608,0.140414059,-0.586797774,-0.311032772,0.140414059,-0.586797953,-0.311032772,-0.350723296,-2.432421446,-0.058744133,-0.350723326,-2.432421684,-0.058744192,-0.256503016,-0.685956597,-0.180467561,-0.272738129,-0.553508103,-0.098719880,-0.272738159,-0.553508103,-0.098719880,-0.244268924,-0.339962125,-0.017680272,-0.244268909,-0.339962125,-0.017680258,-0.085291967,-0.192577824,-0.057023272,-0.085291959,-0.192577824,-0.057023257,-0.044685282,-0.136031836,-0.076129302,-0.240267515,-0.818406582,-0.262216240,-0.240267515,-0.818406641,-0.262216240,-0.181703717,-0.681965709,-0.270796448,-0.181703717,-0.681965709,-0.270796448,-0.127217233,-0.530607998,-0.322540492,-0.127217233,-0.530607998,-0.322540492,-0.108327158,-0.477559954,-0.338655025,-0.348390847,-0.732116461,-0.186994389,-0.348390847,-0.732116461,-0.186994389
-0.078801438,-0.618004799,-0.169463456,-0.096203730,-0.444501102,-0.091207020,-0.072849654,-0.428252220,-0.095225967,-0.097368710,-0.308901459,-0.083826333,-0.097368710,-0.308901489,-0.083826333,-0.203196451,0.091486000,0.081492200,-0.203196436,0.091486000,0.081492200,-0.024360202,-0.782194316,-0.245106325,0.028535170,-0.717650890,-0.248258725,0.100247681,-0.617320538,-0.302959651,0.100247681,-0.617320478,-0.302959681,-0.340856105,-2.152939081,0.058255255,-0.340856105,-2.152938843,0.058255255,-0.280529648,-0.668733001,-0.183698162,-0.300525725,-0.533906221,-0.092595734,-0.300525725,-0.533906221,-0.092595741,-0.270757884,-0.335871339,-0.007660672,-0.270757884,-0.335871339,-0.007660657,-0.115004197,-0.205994532,-0.033042684,-0.115004204,-0.205994517,-0.033042654,-0.074900545,-0.156053126,-0.047550544,-0.260533512,-0.803561330,-0.274801612,-0.260533541,-0.803561330,-0.274801642,-0.204731464,-0.705880225,-0.286943913,-0.204731464,-0.705880225,-0.286943913,-0.153991655,-0.574953079,-0.329141200,-0.153991655,-0.574953079,-0.329141200,-0.134719431,-0.526566029,-0.342811674,-0.385289788,-0.695077598,-0.191090941,-0.385289788,-0.695077598,-0.191090941
-0.080160804,-0.635051787,-0.161683559,-0.101368211,-0.469091386,-0.085160024,-0.081264988,-0.443561107,-0.087616451,-0.108547486,-0.287197053,-0.071246780,-0.108547486,-0.287197083,-0.071246780,-0.186969757,0.082668729,0.088784516,-0.186969757,0.082668722,0.088784516,-0.021973778,-0.795088410,-0.235362053,0.029938299,-0.768894315,-0.222493500,-0.026224680,-0.827399731,-0.188426256,-0.026224673,-0.827399731,-0.188426286,-0.316883117,-1.672937751,0.082978249,-0.316883147,-1.672937632,0.082978308,-0.281566232,-0.667314589,-0.177178726,-0.304793954,-0.531211793,-0.087005503,-0.304793954,-0.531211793,-0.087005503,-0.283381253,-0.347954452,-0.009512380,-0.283381253,-0.347954452,-0.009512380,-0.142131209,-0.225916758,-0.029736444,-0.142131209,-0.225916743,-0.029736429,-0.103315592,-0.181091443,-0.040870771,-0.258338064,-0.803418934,-0.267352968,-0.258338064,-0.803418934,-0.267352998,-0.217751116,-0.741362035,-0.277142465,-0.217751130,-0.741362095,-0.277142465,-0.178048208,-0.624387920,-0.312342852,-0.178048193,-0.624387920,-0.312342852,-0.164368153,-0.581639826,-0.323469728,-0.386158586,-0.684069872,-0.185226083,-0.386158586,-0.684069872,-0.185226083
-0.082684688,-0.657224655,-0.146660209,-0.106986433,-0.508014798,-0.084139682,-0.095560998,-0.472553015,-0.083756961,-0.114027910,-0.269548297,-0.060311530,-0.114027910,-0.269548297,-0.060311530,-0.154516637,0.072104633,0.092022523,-0.154516637,0.072104633,0.092022523,-0.028901037,-0.798857689,-0.206498936,0.016515858,-0.791893005,-0.188414842,-0.143471643,-0.916281164,-0.104078509,-0.143471628,-0.916281164,-0.104078516,-0.294456303,-1.206213593,0.003803611,-0.294456363,-1.206213474,0.003803670,-0.243252248,-0.698490858,-0.161266327,-0.268134266,-0.562879503,-0.087533690,-0.268134266,-0.562879503,-0.087533683,-0.274201185,-0.387698650,-0.037541442,-0.274201214,-0.387698621,-0.037541449,-0.163568601,-0.259336472,-0.064739048,-0.163568601,-0.259336472,-0.064739056,-0.133910954,-0.212742135,-0.076988868,-0.218370155,-0.834103763,-0.234999776,-0.218370169,-0.834103763,-0.234999791,-0.213033140,-0.789284289,-0.229096591,-0.213033140,-0.789284289,-0.229096606,-0.202345252,-0.672506332,-0.260589480,-0.202345252,-0.672506332,-0.260589480,-0.200564429,-0.631917298,-0.270147115,-0.326637059,-0.719921708,-0.168851882,-0.326637059,-0.719921708,-0.168851882
-0.095506385,-0.675535202,-0.126427412,-0.121531606,-0.554447889,-0.095729180,-0.124238864,-0.516877055,-0.091876768,-0.111941338,-0.292734116,-0.063138761,-0.111941345,-0.292734087,-0.063138753,-0.109605551,0.068593293,0.100699037,-0.109605551,0.068593293,0.100699045,-0.058094479,-0.783693671,-0.155504867,-0.032042902,-0.753313720,-0.154282480,-0.186310068,-0.759388924,-0.118316613,-0.186310083,-0.759388924,-0.118316613,-0.297066331,-0.850150883,-0.073017597,-0.297066271,-0.850150824,-0.073017597,-0.157522216,-0.745950699,-0.135254815,-0.180743992,-0.615425885,-0.100294203,-0.180744007,-0.615425885,-0.100294203,-0.237472802,-0.445489228,-0.103120744,-0.237472802,-0.445489258,-0.103120744,-0.180816516,-0.305010557,-0.147523403,-0.180816516,-0.305010557,-0.147523403,-0.163604021,-0.257874638,-0.161282405,-0.134300053,-0.876477063,-0.170215845,-0.134300053,-0.876477063,-0.170215830,-0.189329818,-0.845624924,-0.134894013,-0.189329833,-0.845624924,-0.134894013,-0.228334457,-0.726575315,-0.162118629,-0.228334442,-0.726575315,-0.162118629,-0.242683098,-0.684840262,-0.170808300,-0.189727843,-0.782519102,-0.139839187,-0.189727843,-0.782519102,-0.139839187
-0.112461671,-0.683414936,-0.101137161,-0.138971776,-0.594749391,-0.113500349,-0.157685101,-0.563692331,-0.106632076,-0.097208433,-0.349304348,-0.076792292,-0.097208440,-0.349304378,-0.076792285,-0.051398471,0.072639287,0.120735526,-0.051398471,0.072639316,0.120735526,-0.099239588,-0.753309011,-0.088868409,-0.097775348,-0.708050966,-0.103940509,-0.196277231,-0.618202686,-0.119437516,-0.196277231,-0.618202686,-0.119437516,-0.219236493,-0.530288279,-0.142507493,-0.219236493,-0.530288339,-0.142507493,-0.040090363,-0.785651326,-0.100622706,-0.059216868,-0.662228405,-0.118170261,-0.059216872,-0.662228405,-0.118170254,-0.178154796,-0.496487916,-0.184847206,-0.178154796,-0.496487916,-0.184847206,-0.185759306,-0.350555182,-0.247018516,-0.185759291,-0.350555152,-0.247018516,-0.181516111,-0.307438254,-0.261069328,-0.020963535,-0.909075618,-0.083074972,-0.020963535,-0.909075618,-0.083074972,-0.145371974,-0.895243883,-0.012744650,-0.145371988,-0.895243883,-0.012744650,-0.244220912,-0.782989621,-0.032104239,-0.244220912,-0.782989562,-0.032104239,-0.276750535,-0.741514444,-0.039232686,-0.002506942,-0.838744640,-0.100355431,-0.002506942,-0.838744640,-0.100355431
-0.137749314,-0.689244270,-0.059708953,-0.166976839,-0.630717039,-0.129288390,-0.205359459,-0.613418162,-0.119318634,-0.081667930,-0.431787848,-0.092117876,-0.081667945,-0.431787908,-0.092117861,0.007583052,0.072921693,0.155863911,0.007583048,0.072921693,0.155863926,-0.154247850,-0.723902345,0.007744588,-0.181625783,-0.676130354,-0.020630993,-0.180949405,-0.531435251,-0.080054283,-0.180949420,-0.531435251,-0.080054283,-0.088593781,-0.310394406,-0.160235584,-0.088593841,-0.310394526,-0.160235584,0.111291759,-0.819245219,-0.048129939,0.097764492,-0.702831984,-0.135002166,0.097764492,-0.702831984,-0.135002166,-0.099763036,-0.539240777,-0.277587026,-0.099763051,-0.539240718,-0.277586997,-0.175601870,-0.403064251,-0.351981699,-0.175601870,-0.403064251,-0.351981699,-0.191800252,-0.365724593,-0.367507339,0.124818966,-0.935659766,0.038743366,0.124818966,-0.935659766,0.038743369,-0.070548221,-0.943465829,0.147189006,-0.070548236,-0.943465829,0.147188976,-0.247088492,-0.851744175,0.141927093,-0.247088492,-0.851744175,0.141927108,-0.308515459,-0.820218205,0.139334634,0.240621984,-0.886757016,-0.042116273,0.240621984,-0.886757016,-0.042116273
-0.163742527,-0.690639019,-0.017726423,-0.197258979,-0.652740180,-0.132396132,-0.250215620,-0.649050057,-0.119905300,-0.071967363,-0.504693508,-0.095848873,-0.071967363,-0.504693508,-0.095848858,0.050763279,0.070684910,0.207700118,0.050763294,0.070684969,0.207700104,-0.201151818,-0.703165352,0.094344705,-0.246168613,-0.690340519,0.070384204,-0.251243383,-0.645703197,0.053873360,-0.251243383,-0.645703197,0.053873360,0.050590873,-0.142605305,-0.132329464,0.050590873,-0.142605305,-0.132329464,0.222546443,-0.828827381,-0.003573500,0.211485296,-0.719429195,-0.144360334,0.211485326,-0.719429195,-0.144360334,-0.055578411,-0.561400414,-0.344573379,-0.055578411,-0.561400414,-0.344573379,-0.179825813,-0.448109269,-0.419330686,-0.179825813,-0.448109269,-0.419330716,-0.215714619,-0.417791605,-0.435603678,0.233607799,-0.938226819,0.137214914,0.233607799,-0.938226819,0.137214929,-0.000259861,-0.973681033,0.269111961,-0.000259876,-0.973681092,0.269111991,-0.233940244,-0.916589558,0.283177346,-0.233940274,-0.916589558,0.283177346,-0.315534979,-0.898534060,0.286701441,0.423151493,-0.900591016,0.003777029,0.423151493,-0.900591016,0.003777029
-0.179851785,-0.698494911,0.001288950,-0.214415014,-0.667781115,-0.117285855,-0.267833799,-0.667153776,-0.103990659,-0.073939353,-0.534133732,-0.078054890,-0.073939338,-0.534133673,-0.078054875,0.068938345,0.050606608,0.254926741,0.068938360,0.050606489,0.254926771,-0.217647433,-0.707796097,0.118471876,-0.259002000,-0.739876747,0.110832334,-0.371457875,-0.870716512,0.189419538,-0.371457905,-0.870716453,0.189419538,0.109082103,-0.103660583,-0.055459976,0.109082043,-0.103660107,-0.055459976,0.214242592,-0.815115809,0.008869557,0.201068923,-0.713072419,-0.135424986,0.201068938,-0.713072360,-0.135425001,-0.088219076,-0.568782985,-0.344026685,-0.088219091,-0.568782985,-0.344026625,-0.214500308,-0.488081336,-0.403607577,-0.214500308,-0.488081336,-0.403607577,-0.257660359,-0.466522515,-0.417543143,0.227416471,-0.917160332,0.153165743,0.227416471,-0.917160332,0.153165728,0.016574532,-1.004245639,0.267818600,0.016574532,-1.004245639,0.267818570,-0.215214387,-0.993287683,0.298278093,-0.215214387,-0.993287742,0.298278153,-0.285651594,-0.980238557,0.303888142,0.418900967,-0.875679076,0.012807104,0.418900967,-0.875679076,0.012807104
-0.200095400,-0.712370872,0.017720461,-0.230733871,-0.689345360,-0.084363431,-0.277740061,-0.684255600,-0.071290366,-0.083961278,-0.542375863,-0.039786682,-0.083961293,-0.542375863,-0.039786682,0.089359283,0.016091704,0.301106244,0.089359283,0.016091585,0.301106274,-0.230944887,-0.720944345,0.119522631,-0.263839245,-0.767833531,0.121330380,-0.418836653,-0.959497273,0.239706427,-0.418836653,-0.959497273,0.239706457,0.143355370,-0.081750631,0.011463881,0.143355399,-0.081750631,0.011464000,0.134791717,-0.791082025,0.019254725,0.120681375,-0.704678833,-0.103817977,0.120681375,-0.704678833,-0.103817984,-0.160899490,-0.576447606,-0.294675291,-0.160899460,-0.576447546,-0.294675350,-0.259566993,-0.530562460,-0.333096683,-0.259566993,-0.530562520,-0.333096713,-0.298569560,-0.519495606,-0.342397273,0.148902208,-0.877486289,0.142328829,0.148902193,-0.877486289,0.142328814,-0.011911750,-1.013880491,0.221328318,-0.011911780,-1.013880372,0.221328303,-0.203960389,-1.054044962,0.262158811,-0.203960389,-1.054044962,0.262158811,-0.256426752,-1.054321051,0.269197613,0.308702886,-0.831958294,0.020052237,0.308702886,-0.831958294,0.020052237
-0.217831880,-0.728571415,0.042456392,-0.241306499,-0.718892574,-0.041084711,-0.281018913,-0.707280695,-0.028554216,-0.088117331,-0.554621100,0.009244800,-0.088117331,-0.554621160,0.009244800,0.128069431,-0.026059151,0.352865010,0.128069460,-0.026059270,0.352865010,-0.242801815,-0.732425213,0.126034528,-0.270044565,-0.771179199,0.128463790,-0.393678129,-0.925798237,0.228303552,-0.393678129,-0.925798178,0.228303552,0.219973862,-0.008590579,0.050575376,0.219973862,-0.008590460,0.050575376,0.046015665,-0.760296881,0.042254601,0.034352079,-0.697565496,-0.057234783,0.034352064,-0.697565496,-0.057234779,-0.226121515,-0.588348925,-0.224004492,-0.226121515,-0.588348985,-0.224004507,-0.293773860,-0.571115255,-0.244672358,-0.293773860,-0.571115255,-0.244672358,-0.324728161,-0.569209695,-0.249631882,0.057679459,-0.823029041,0.141745105,0.057679445,-0.823029041,0.141745105,-0.051117495,-0.995407820,0.184351057,-0.051117495,-0.995407760,0.184351057,-0.185911775,-1.086532712,0.229866758,-0.185911775,-1.086532593,0.229866773,-0.223798916,-1.111207128,0.239939585,0.183035120,-0.776772738,0.042150389,0.183035120,-0.776772738,0.042150389
-0.225902349,-0.749826431,0.079692900,-0.243643150,-0.757071555,0.001907736,-0.279914647,-0.743466556,0.014264964,-0.084708869,-0.599934518,0.054590881,-0.084708869,-0.599934459,0.054590881,0.172953457,-0.077911854,0.417452872,0.172953486,-0.077911854,0.417452902,-0.249542624,-0.747962832,0.157133356,-0.280160189,-0.751072884,0.146198645,-0.278800517,-0.757228374,0.148606911,-0.278800517,-0.757228374,0.148606956,0.240311742,0.026183188,0.048232973,0.240311742,0.026183128,0.048232973,-0.000525385,-0.720516384,0.081570394,-0.005974233,-0.690813899,-0.010486223,-0.005974233,-0.690813839,-0.010486200,-0.249264926,-0.610055149,-0.164168775,-0.249264926,-0.610055208,-0.164168775,-0.319735467,-0.615304112,-0.177348793,-0.319735467,-0.615304112,-0.177348807,-0.355226487,-0.618193626,-0.181174293,0.004923537,-0.750219226,0.173628062,0.004923537,-0.750219226,0.173628062,-0.072100461,-0.940660238,0.196380213,-0.072100468,-0.940660238,0.196380198,-0.146710128,-1.094764113,0.247797519,-0.146710128,-1.094764113,0.247797504,-0.174187362,-1.153813958,0.263516307,0.116515845,-0.705295444,0.082545921,0.116515845,-0.705295444,0.082545921
-0.235490486,-0.775146484,0.119248033,-0.245226353,-0.805809915,0.047878824,-0.276449621,-0.792516112,0.059193812,-0.080524564,-0.677903533,0.097297266,-0.080524579,-0.677903593,0.097297266,0.210323572,-0.155293941,0.488703251,0.210323513,-0.155293941,0.488703310,-0.260404199,-0.757562637,0.190031171,-0.295739651,-0.728642642,0.166702926,-0.172544286,-0.584743142,0.071552292,-0.172544301,-0.584743202,0.071552277,0.212064594,0.049947213,0.020562807,0.212064594,0.049947221,0.020562805,-0.046775788,-0.703909993,0.122440144,-0.044070736,-0.713215828,0.038084269,-0.044070750,-0.713215768,0.038084298,-0.257697165,-0.664596677,-0.097647473,-0.257697165,-0.664596677,-0.097647503,-0.351609647,-0.675288558,-0.112937689,-0.351609647,-0.675288558,-0.112937689,-0.396454304,-0.676192284,-0.117880419,-0.049480811,-0.694604158,0.206796914,-0.049480796,-0.694604158,0.206796914,-0.106924117,-0.885184050,0.220372617,-0.106924117,-0.885184050,0.220372647,-0.116323709,-1.090212703,0.275716364,-0.116323709,-1.090212584,0.275716364,-0.123131000,-1.168294787,0.294219613,0.051226139,-0.666915953,0.124098346,0.051226139,-0.666915953,0.124098346
-0.244322062,-0.798082352,0.151304901,-0.240376070,-0.857732117,0.100704163,-0.259922683,-0.844249010,0.108707808,-0.072011262,-0.771921515,0.140042409,-0.072011247,-0.771921515,0.140042409,0.236299470,-0.257140160,0.557126462,0.236299396,-0.257140398,0.557126403,-0.270053029,-0.751947641,0.201341301,-0.302605897,-0.716490209,0.177867055,-0.125548005,-0.510082006,0.047472298,-0.125548035,-0.510082006,0.047472298,0.195874006,0.048734251,0.024666298,0.195873991,0.048734259,0.024666294,-0.125673294,-0.724474013,0.154378757,-0.115131035,-0.770328701,0.095493376,-0.115131021,-0.770328701,0.095493361,-0.264675021,-0.756206691,-0.003235638,-0.264675021,-0.756206691,-0.003235653,-0.377310842,-0.753071785,-0.025450066,-0.377310842,-0.753071785,-0.025450066,-0.426493138,-0.744932294,-0.032691702,-0.136215702,-0.678618848,0.213264793,-0.136215717,-0.678618908,0.213264793,-0.169171244,-0.857761860,0.215361774,-0.169171244,-0.857761860,0.215361774,-0.104685225,-1.083621621,0.267220706,-0.104685217,-1.083621621,0.267220706,-0.067963839,-1.150916100,0.277882218,-0.064057484,-0.686248064,0.155975342,-0.064057484,-0.686248064,0.155975342
-0.249106809,-0.807464123,0.179040417,-0.229438141,-0.895437598,0.158115119,-0.233180389,-0.883481383,0.160962582,-0.063696444,-0.866318643,0.180463970,-0.063696444,-0.866318643,0.180463955,0.253073841,-0.374624729,0.611970663,0.253073812,-0.374624729,0.611970603,-0.273873150,-0.729768693,0.199357629,-0.299199104,-0.691660702,0.178555384,-0.087745726,-0.439649135,0.029684335,-0.087745726,-0.439649135,0.029684335,0.184153780,0.042937845,0.026085429,0.184153765,0.042937830,0.026085429,-0.221343696,-0.751486242,0.182352573,-0.202906877,-0.834016085,0.159604952,-0.202906862,-0.834016025,0.159604952,-0.256146908,-0.867143810,0.109598383,-0.256146908,-0.867143750,0.109598383,-0.382402182,-0.847340941,0.081228182,-0.382402182,-0.847340941,0.081228182,-0.426847100,-0.830727696,0.072901048,-0.239780739,-0.668955386,0.205100462,-0.239780739,-0.668955386,0.205100462,-0.241156206,-0.811923742,0.191882506,-0.241156220,-0.811923742,0.191882491,-0.116271086,-1.041737795,0.240814671,-0.116271093,-1.041737914,0.240814626,-0.044741783,-1.098084927,0.245696217,-0.206926063,-0.722415686,0.184072748,-0.206926063,-0.722415686,0.184072748
-0.254187733,-0.807023048,0.193507969,-0.222255424,-0.917383790,0.199013308,-0.211566076,-0.910659790,0.196520478,-0.070233285,-0.956777632,0.200329021,-0.070233278,-0.956777573,0.200329036,0.258430600,-0.496215820,0.637408018,0.258430600,-0.496216059,0.637407899,-0.276864618,-0.703028440,0.187351584,-0.294933528,-0.660366654,0.168505192,-0.053039342,-0.364164710,0.007078171,-0.053039312,-0.364164710,0.007078186,0.180083960,0.035850123,0.015697442,0.180083945,0.035850137,0.015697442,-0.304595113,-0.772351146,0.197053611,-0.280860633,-0.883257329,0.206437901,-0.280860633,-0.883257329,0.206437901,-0.234326258,-0.977199316,0.199950367,-0.234326258,-0.977199316,0.199950382,-0.367786109,-0.946675003,0.169136390,-0.367786109,-0.946675003,0.169136390,-0.397856206,-0.928594112,0.162093207,-0.328329921,-0.661443591,0.187669203,-0.328329921,-0.661443532,0.187669203,-0.299535424,-0.767315745,0.158559501,-0.299535424,-0.767315745,0.158559486,-0.147443354,-0.991066456,0.209561989,-0.147443354,-0.991066456,0.209562004,-0.060816534,-1.040329099,0.213794827,-0.330772370,-0.754344940,0.198894829,-0.330772370,-0.754344940,0.198894829
-0.264902055,-0.799739361,0.189818457,-0.230833977,-0.921447635,0.199971735,-0.215096861,-0.926254630,0.194328457,-0.112471685,-1.043149590,0.179283053,-0.112471677,-1.043149590,0.179283053,0.259868473,-0.604645491,0.630742311,0.259868622,-0.604645491,0.630742431,-0.287122577,-0.683912933,0.179041505,-0.304922044,-0.630026281,0.158036903,-0.024995267,-0.275439709,-0.017267793,-0.024995282,-0.275439680,-0.017267823,0.158930242,0.016015209,-0.003637303,0.158930242,0.016015209,-0.003637303,-0.329427242,-0.767704725,0.193215057,-0.304745197,-0.891635299,0.208192855,-0.304745197,-0.891635299,0.208192855,-0.193511933,-1.047761083,0.223782718,-0.193511918,-1.047761083,0.223782718,-0.335095316,-1.024042726,0.196532488,-0.335095316,-1.024042726,0.196532503,-0.342308193,-1.021282077,0.195359915,-0.354109645,-0.643772602,0.178237095,-0.354109615,-0.643772602,0.178237095,-0.323078066,-0.714085639,0.151512548,-0.323078066,-0.714085698,0.151512548,-0.179211572,-0.929467976,0.210258156,-0.179211572,-0.929467916,0.210258156,-0.093008190,-0.973305404,0.216542780,-0.362936288,-0.751067996,0.194978893,-0.362936288,-0.751067996,0.194978893
