joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.217989996,0.017035000,0.309843987,0.363249004,-0.132101998,0.061291002,0.010943000,-0.194083005,0.047501002,1.040932059,-0.004030000,0.209754005,-0.005749000,0.082966000,0.672490001,-0.621556997,0.734035015,0.209374994,-0.129170999,0.104579002,0.126194000,-0.585837007,0.564451993,1.023820043,-0.050705999,0.029832000,-0.047099002,0.000000000,0.000000000
-0.189556748,-0.004753415,0.317183256,0.363934427,-0.154366016,0.067745067,-0.023993976,-0.228593171,0.039634284,1.135987282,-0.034139436,0.202478230,-0.005673399,0.071124867,0.679504871,-0.619141400,0.735414445,0.224575788,-0.135864034,0.106524237,0.123176381,-0.590090215,0.539250731,1.013109684,-0.092095271,0.054301471,-0.049941242,0.000000000,0.000000000
-0.168153644,-0.023098119,0.321147025,0.368106306,-0.175128400,0.073628306,-0.064407289,-0.259543121,0.030098248,1.220712185,-0.076136053,0.184647441,-0.005822009,0.057336904,0.687568009,-0.616247773,0.739174068,0.245558441,-0.135397106,0.112542167,0.121769980,-0.591844201,0.512067854,0.997187853,-0.137186706,0.079727300,-0.054780908,0.000000000,0.000000000
-0.153815284,-0.035416409,0.320880234,0.374943942,-0.193533689,0.078185931,-0.111929223,-0.279938281,0.022329237,1.291833162,-0.119544640,0.164699525,-0.006692975,0.042676851,0.696465015,-0.611665905,0.744004071,0.270824462,-0.126754165,0.123142585,0.120986417,-0.590560079,0.486905605,0.976465225,-0.180886060,0.103688970,-0.061271235,0.000000000,0.000000000
-0.140428737,-0.042572152,0.314186901,0.373567283,-0.205606103,0.080464393,-0.160036713,-0.292903125,0.006441808,1.339889050,-0.150253758,0.154340252,-0.008440775,0.032471884,0.705165505,-0.603797495,0.746699989,0.298610300,-0.119265072,0.133117899,0.119540021,-0.586870432,0.473612487,0.957443178,-0.212477937,0.123404622,-0.070762083,0.000000000,0.000000000
-0.126873001,-0.044592999,0.303030998,0.367026001,-0.213854998,0.080816001,-0.206052005,-0.299769014,-0.016997000,1.365785003,-0.171314001,0.148634002,-0.011485000,0.027751001,0.712890029,-0.593132019,0.747071028,0.324820012,-0.115053996,0.141372994,0.116687000,-0.581650019,0.472252995,0.942430019,-0.229830995,0.136232004,-0.081275001,0.000000000,0.000000000
-0.111889437,-0.040756945,0.291395873,0.363246560,-0.224005103,0.080335796,-0.244206965,-0.299684584,-0.045715518,1.367707968,-0.190329581,0.136348873,-0.015575447,0.030867863,0.718524039,-0.581525445,0.743799746,0.340242505,-0.120552480,0.145366818,0.112048745,-0.577165961,0.483806372,0.935455739,-0.224950463,0.134262517,-0.089152865,0.000000000,0.000000000
-0.093811594,-0.036760747,0.280009389,0.355133563,-0.232493132,0.079573385,-0.277488440,-0.298105568,-0.076556832,1.351819515,-0.204727039,0.123534746,-0.020378700,0.038078561,0.722136915,-0.572173834,0.738311052,0.344223559,-0.129950821,0.145017341,0.107192904,-0.573519528,0.499344319,0.934155166,-0.206186920,0.122728884,-0.093655258,0.000000000,0.000000000
-0.071496688,-0.035137411,0.269532025,0.339950562,-0.238127306,0.078867622,-0.306577861,-0.297283620,-0.107772008,1.319776297,-0.213781253,0.111795619,-0.025125107,0.047542214,0.724229574,-0.567817211,0.730967939,0.334994704,-0.141607255,0.140133515,0.103209637,-0.570226848,0.514343560,0.938359678,-0.176004797,0.102419391,-0.094447829,0.000000000,0.000000000
-0.045706682,-0.035619784,0.260016680,0.319837809,-0.242292956,0.077044025,-0.332239568,-0.294535846,-0.135071546,1.275810957,-0.220155746,0.101121105,-0.029554158,0.056543112,0.725637197,-0.571557164,0.723338902,0.317778826,-0.143430635,0.135473639,0.102845192,-0.566754878,0.524794102,0.943719149,-0.147416472,0.084853962,-0.090625063,0.000000000,0.000000000
-0.018541999,-0.037631001,0.250705987,0.297450989,-0.245477006,0.074960001,-0.355129987,-0.290358007,-0.158923000,1.220749021,-0.223624006,0.092505999,-0.033390999,0.064171001,0.727025986,-0.582755029,0.716315985,0.295094013,-0.138359994,0.130915999,0.105874002,-0.562811971,0.530538976,0.949643016,-0.123030998,0.071075998,-0.083387002,0.000000000,0.000000000
0.005400828,-0.040252827,0.239875078,0.279102415,-0.248627841,0.075190611,-0.375480592,-0.285661340,-0.180549413,1.153892517,-0.223637372,0.090373389,-0.036804233,0.068838835,0.729039192,-0.600399971,0.711995542,0.270659953,-0.132391721,0.125763550,0.111644670,-0.558405757,0.531479776,0.955166221,-0.109364510,0.064512566,-0.074259907,0.000000000,0.000000000
0.025612641,-0.042587943,0.228033572,0.263272047,-0.252545059,0.074843444,-0.394964218,-0.279991806,-0.200223222,1.077939630,-0.217173696,0.085929438,-0.040164094,0.071357146,0.731645942,-0.621202946,0.710260153,0.248003647,-0.125232235,0.122148074,0.119534738,-0.553667724,0.529460073,0.959458113,-0.103232101,0.062915191,-0.066721983,0.000000000,0.000000000
0.041228540,-0.044125367,0.215228468,0.249935627,-0.257740855,0.072832249,-0.414195240,-0.273022950,-0.218197688,0.993480802,-0.202742383,0.075669192,-0.043880120,0.071960799,0.734686971,-0.643441141,0.711500943,0.229207903,-0.116969787,0.121111184,0.129070193,-0.548647881,0.525474668,0.962164581,-0.104225151,0.065905154,-0.062623248,0.000000000,0.000000000
0.051784106,-0.045768097,0.201868027,0.240912825,-0.265788823,0.070208378,-0.431769788,-0.264685750,-0.232843012,0.898809671,-0.182052851,0.066480741,-0.048158113,0.071934611,0.737676203,-0.663074672,0.715820432,0.216878578,-0.106992483,0.123711526,0.139565945,-0.543540537,0.521941185,0.963924766,-0.107302345,0.067360751,-0.061955728,0.000000000,0.000000000
0.058169998,-0.047841001,0.188014001,0.236319005,-0.276517987,0.066996999,-0.446781993,-0.255766988,-0.245168000,0.795044005,-0.155791998,0.059774000,-0.053103000,0.071924001,0.740323007,-0.679331005,0.722543001,0.210912004,-0.096755996,0.129048005,0.150772005,-0.538462996,0.518956006,0.965034008,-0.110483997,0.066330999,-0.063128002,0.000000000,0.000000000
0.061155513,-0.051055443,0.173808396,0.237536862,-0.290163219,0.062715575,-0.457174897,-0.248050094,-0.257194519,0.682625890,-0.122971609,0.059055716,-0.058535971,0.072272159,0.742266119,-0.691151381,0.731112838,0.213121206,-0.090031020,0.135649711,0.162881494,-0.533559203,0.515955925,0.965454400,-0.109528109,0.059746534,-0.062657237,0.000000000,0.000000000
0.064500421,-0.055922125,0.158753663,0.241002753,-0.304456085,0.059062440,-0.461380303,-0.241064534,-0.268447906,0.564114094,-0.090619683,0.064105771,-0.064062752,0.074631505,0.743186772,-0.698170781,0.739323139,0.217867211,-0.085903853,0.142546251,0.175718129,-0.528954923,0.512541711,0.966997623,-0.105062895,0.051342897,-0.061441325,0.000000000,0.000000000
0.070530444,-0.063116036,0.142287359,0.244744495,-0.318144709,0.056823228,-0.457317948,-0.235413894,-0.278880000,0.438905150,-0.060985763,0.075274937,-0.069748275,0.079809673,0.742650867,-0.699812412,0.746292114,0.222868741,-0.084370986,0.149057120,0.189214915,-0.524804115,0.508515477,0.970550895,-0.096783794,0.042468168,-0.059573635,0.000000000,0.000000000
0.079181217,-0.071676388,0.123486780,0.250514477,-0.332570791,0.055966992,-0.446319997,-0.231855333,-0.288096339,0.314754933,-0.034788802,0.089037202,-0.076367900,0.087267771,0.741145909,-0.698295057,0.750875950,0.223374933,-0.087905064,0.151687235,0.202478752,-0.522163987,0.503678441,0.975948811,-0.086471140,0.034771722,-0.058012743,0.000000000,0.000000000
0.091808565,-0.082226895,0.102257214,0.255600601,-0.346412659,0.056391928,-0.428343028,-0.232107863,-0.297177017,0.194438934,-0.011063387,0.104692362,-0.084289148,0.095909141,0.738713264,-0.695467174,0.753850698,0.220262378,-0.093987435,0.151538029,0.215401754,-0.520863116,0.498027533,0.982558310,-0.075244106,0.028447550,-0.056331202,0.000000000,0.000000000
0.108826056,-0.093109794,0.079482935,0.257344782,-0.358502924,0.057834342,-0.419685394,-0.239453703,-0.304175138,0.117270589,-0.006385567,0.122297257,-0.093493819,0.104194447,0.735812128,-0.695568979,0.756206155,0.214869440,-0.098040275,0.150756627,0.227114350,-0.521010518,0.493239790,0.989981890,-0.064894184,0.025243286,-0.053183742,0.000000000,0.000000000
0.127014905,-0.100986496,0.057183772,0.257549852,-0.369495958,0.058208846,-0.434569359,-0.254872262,-0.311906219,0.113505661,-0.030375291,0.141751438,-0.101921946,0.112095118,0.732387662,-0.697805583,0.758489490,0.209865928,-0.099490412,0.150150418,0.237353459,-0.522272468,0.488031626,0.997457385,-0.057753216,0.023487931,-0.049954642,0.000000000,0.000000000
0.144212142,-0.103505746,0.037153888,0.257319391,-0.379943490,0.056405742,-0.439643115,-0.265159845,-0.331253707,0.111612193,-0.041196365,0.162308961,-0.108082995,0.119582050,0.728803098,-0.702259302,0.760678351,0.206526354,-0.097647332,0.150272787,0.245602712,-0.524221063,0.481913149,1.004901528,-0.055270214,0.022621822,-0.047166593,0.000000000,0.000000000
0.156710327,-0.097176805,0.023972612,0.259962648,-0.391362309,0.052580886,-0.437672198,-0.263280630,-0.344273567,0.111644194,-0.036820315,0.156696334,-0.108814478,0.126167953,0.722687364,-0.706893742,0.764469385,0.203714967,-0.093250751,0.149919227,0.252981424,-0.527556181,0.473821104,1.010458112,-0.057632904,0.023673682,-0.044883121,0.000000000,0.000000000
0.163601533,-0.082035810,0.017216522,0.268417776,-0.403603792,0.046431717,-0.432292491,-0.249139830,-0.347639173,0.113748774,-0.019080212,0.128511369,-0.105409428,0.133110300,0.714993834,-0.709380865,0.768903494,0.200827330,-0.087165616,0.149409041,0.257919550,-0.531113684,0.464782000,1.015329599,-0.063784324,0.026587684,-0.043209150,0.000000000,0.000000000
0.162794441,-0.057198290,0.016170613,0.288826674,-0.415668249,0.037346166,-0.429969847,-0.220116407,-0.328608423,0.115695119,0.013685821,0.079577193,-0.098849349,0.140434235,0.705768228,-0.706843734,0.774136961,0.196489707,-0.080303192,0.149376407,0.260596275,-0.533299923,0.452573031,1.018640280,-0.071806945,0.029803237,-0.042285770,0.000000000,0.000000000
0.161024377,-0.029266430,0.014755541,0.313291907,-0.423082680,0.025977351,-0.438020527,-0.195432425,-0.313594848,0.143677145,0.043325886,0.039400421,-0.092907526,0.147653773,0.695717573,-0.699974358,0.780912399,0.191351086,-0.075619146,0.149474397,0.264994472,-0.533416152,0.435452640,1.018563986,-0.080669977,0.030140610,-0.042284407,0.000000000,0.000000000
0.159882233,0.000068476,0.010885566,0.339841038,-0.423910737,0.012307446,-0.446472257,-0.177664787,-0.315977275,0.178659976,0.076350056,0.019498756,-0.085880704,0.151212111,0.685974956,-0.691434801,0.789530694,0.185752317,-0.074950889,0.149721608,0.255692691,-0.532825768,0.431051314,1.028190494,-0.090380400,0.045871660,-0.043657713,0.000000000,0.000000000
0.160593495,0.028017946,0.005548375,0.367611289,-0.416203886,-0.003667162,-0.453370988,-0.163444549,-0.322689682,0.223295107,0.083266407,0.002917293,-0.080237329,0.157538384,0.676211238,-0.678226888,0.796580434,0.183595389,-0.073553316,0.152647331,0.248680130,-0.531283498,0.425337613,1.034057021,-0.097111478,0.052274883,-0.043945007,0.000000000,0.000000000
0.163044006,0.054322001,-0.000510000,0.396773010,-0.399592996,-0.021794001,-0.457617015,-0.151066005,-0.330399990,0.273541003,0.068135999,-0.012956000,-0.074859001,0.165193006,0.666525006,-0.662781000,0.802118003,0.182283998,-0.072131000,0.157271996,0.239723995,-0.529735982,0.424519986,1.039064050,-0.101985998,0.054256000,-0.042647000,0.000000000,0.000000000
0.167654693,0.079400450,-0.005531704,0.427747607,-0.372301996,-0.042715721,-0.455752850,-0.135179549,-0.333854914,0.319876373,0.037063632,-0.036809064,-0.069561496,0.176624537,0.657758534,-0.644904912,0.803466797,0.175483257,-0.071967021,0.161815673,0.227347031,-0.529881835,0.435692251,1.042323351,-0.107374698,0.051715299,-0.037168227,0.000000000,0.000000000
0.171327651,0.100288175,-0.010934515,0.463271976,-0.333830714,-0.063539006,-0.444267243,-0.118211262,-0.336156249,0.351464659,0.006361065,-0.054343231,-0.065052710,0.186137334,0.651102901,-0.633218527,0.802657962,0.164406538,-0.074473113,0.165315658,0.214010313,-0.531429410,0.451792568,1.040822983,-0.110837452,0.047900949,-0.033380963,0.000000000,0.000000000
0.172375485,0.115460917,-0.017267637,0.505137384,-0.283143938,-0.083294004,-0.420845807,-0.101401165,-0.338421553,0.362659961,-0.016982183,-0.060107306,-0.060347088,0.193191752,0.648412943,-0.630888700,0.798018038,0.148748145,-0.078741141,0.167244598,0.200069696,-0.534292519,0.470990658,1.033615351,-0.111453809,0.045859415,-0.033895921,0.000000000,0.000000000
0.164047077,0.128280461,-0.026439823,0.561594963,-0.221428454,-0.102240354,-0.388369501,-0.082765803,-0.341138721,0.356861234,-0.035439856,-0.065171599,-0.056759462,0.192285001,0.649388552,-0.640789866,0.794464469,0.130567983,-0.079874389,0.165500060,0.185445428,-0.538408399,0.488060445,1.022971272,-0.110669538,0.046798497,-0.040622398,0.000000000,0.000000000
0.148929000,0.138883993,-0.039119001,0.628100991,-0.151898995,-0.125644997,-0.348910004,-0.062670998,-0.344473988,0.338337004,-0.050053999,-0.070004001,-0.052453998,0.190741003,0.653643012,-0.653603971,0.786623001,0.112820998,-0.070520997,0.160446003,0.173317000,-0.543354988,0.499011993,1.008453012,-0.108231001,0.050478000,-0.052032001,0.000000000,0.000000000
0.130318373,0.147820681,-0.059748381,0.698906064,-0.079763345,-0.164272383,-0.305502683,-0.041842714,-0.349289924,0.314232230,-0.062382929,-0.075571544,-0.050904650,0.172217339,0.662459016,-0.680093884,0.786745906,0.102774605,-0.064725757,0.150528952,0.161202788,-0.548020840,0.503347158,0.994063497,-0.103058651,0.058261357,-0.066452302,0.000000000,0.000000000
0.109607369,0.156751394,-0.079542160,0.776450217,-0.020787582,-0.215256363,-0.261669546,-0.021139584,-0.354572505,0.291350782,-0.076115318,-0.080271676,-0.048953369,0.157954305,0.673045814,-0.696207047,0.781611085,0.100715034,-0.055526093,0.142371684,0.150852382,-0.552032053,0.501874745,0.980845153,-0.098786734,0.068536237,-0.078491189,0.000000000,0.000000000
0.086072981,0.168855458,-0.089108475,0.863594592,0.016225750,-0.261799991,-0.219848663,-0.002119187,-0.359787732,0.274650991,-0.093585700,-0.082952589,-0.048199400,0.143095091,0.684544981,-0.703759789,0.776429951,0.108170912,-0.054316334,0.138575643,0.139839858,-0.555834770,0.497768104,0.970845997,-0.097315133,0.081235588,-0.085466720,0.000000000,0.000000000
0.053762726,0.193464786,-0.070483625,0.956378162,0.026107244,-0.261799991,-0.187752098,0.010120435,-0.364775479,0.273646474,-0.115962811,-0.083333813,-0.048791252,0.130053326,0.695194185,-0.696488619,0.770155907,0.127003774,-0.060471978,0.137368590,0.126237601,-0.560014546,0.493263245,0.964508593,-0.104495049,0.089938477,-0.087552190,0.000000000,0.000000000
0.013057000,0.228762999,-0.053100999,1.053038001,0.008059000,-0.261799991,-0.155239001,0.030323001,-0.371585011,0.263505012,-0.131120995,-0.084353000,-0.049938001,0.119900003,0.703980029,-0.675872028,0.761928976,0.156755999,-0.072568998,0.138192996,0.109903999,-0.565160990,0.489248008,0.960909009,-0.120920002,0.094207004,-0.085704997,0.000000000,0.000000000
-0.037167817,0.256128281,-0.063853338,1.142480612,-0.044229150,-0.261799991,-0.119637981,0.063193619,-0.376239300,0.232467607,-0.132704079,-0.087642252,-0.049501441,0.114332169,0.710060000,-0.643666863,0.748465419,0.200943649,-0.089846805,0.141125888,0.090216234,-0.571853757,0.486772478,0.958687544,-0.150721207,0.091543399,-0.080871046,0.000000000,0.000000000
-0.092234746,0.274116129,-0.066144027,1.212779284,-0.092025548,-0.250628412,-0.096384659,0.084862702,-0.375164509,0.212832540,-0.136837319,-0.089536019,-0.048137344,0.112354048,0.713176608,-0.607430398,0.729958355,0.244793028,-0.108354114,0.142523199,0.070477828,-0.579809189,0.483876079,0.955173731,-0.184646890,0.086843692,-0.075159885,0.000000000,0.000000000
-0.149489701,0.285425186,-0.053913161,1.259536982,-0.121976241,-0.239332482,-0.083687246,0.095517047,-0.368101209,0.201234028,-0.141899496,-0.089976594,-0.045182075,0.108622260,0.713305175,-0.575835884,0.709907949,0.281910419,-0.130499408,0.140728518,0.051849306,-0.589022815,0.479857296,0.949240565,-0.219080374,0.081986219,-0.069685079,0.000000000,0.000000000
-0.201200783,0.293815494,-0.031508476,1.283976436,-0.150122538,-0.219848827,-0.070289634,0.100649506,-0.355472386,0.189572722,-0.146861196,-0.089632973,-0.041117404,0.105391055,0.712715626,-0.559008420,0.691543102,0.304087996,-0.149828583,0.132168517,0.039101996,-0.598473966,0.475551605,0.940461159,-0.246458381,0.085498512,-0.067212559,0.000000000,0.000000000
-0.246294007,0.300092995,-0.000625000,1.287631035,-0.174840003,-0.195548996,-0.056467000,0.101017997,-0.339276999,0.180090994,-0.152750999,-0.088189997,-0.036175001,0.101134002,0.713128984,-0.556918979,0.676145017,0.312386990,-0.164433002,0.119191997,0.031775001,-0.607268989,0.470643014,0.929554999,-0.264919996,0.095417000,-0.068180002,0.000000000,0.000000000
-0.282660693,0.306418180,0.036497202,1.270660281,-0.190302908,-0.173855066,-0.043027341,0.097645596,-0.323394239,0.178597569,-0.162034988,-0.085332349,-0.031772997,0.094360843,0.714958310,-0.568465590,0.667261899,0.306989253,-0.164959043,0.104658574,0.029496176,-0.614705086,0.464942873,0.917302132,-0.267729729,0.109722599,-0.074028708,0.000000000,0.000000000
-0.313376606,0.309496403,0.074228540,1.237800598,-0.199276328,-0.151642114,-0.029494723,0.092673093,-0.308037311,0.178990409,-0.172538221,-0.081173509,-0.027223112,0.088350892,0.716946065,-0.584836125,0.662815750,0.294037104,-0.155284926,0.094704077,0.030530630,-0.620696902,0.460783958,0.905246794,-0.261978239,0.121545792,-0.079946905,0.000000000,0.000000000
-0.339654326,0.307998061,0.109672911,1.190232754,-0.202213362,-0.128121793,-0.015511694,0.087234691,-0.293696493,0.178874031,-0.183457792,-0.075766899,-0.023234282,0.083729438,0.717433810,-0.602330148,0.664121509,0.275968581,-0.136084631,0.092188768,0.032999139,-0.625407517,0.460787535,0.894972742,-0.249961257,0.127818167,-0.083903149,0.000000000,0.000000000
-0.360601664,0.305061847,0.141790539,1.128427744,-0.205767348,-0.114721082,-0.000492353,0.084195316,-0.279622644,0.176027447,-0.193205848,-0.071389243,-0.019515408,0.083313316,0.715610623,-0.614061058,0.669092774,0.259718925,-0.112376422,0.096677721,0.036259994,-0.628847241,0.465418965,0.888015747,-0.238605663,0.126083523,-0.085170388,0.000000000,0.000000000
-0.377698988,0.300924003,0.170759007,1.054466009,-0.207016006,-0.107234001,0.014893000,0.083187997,-0.265601993,0.170922995,-0.202079996,-0.067984000,-0.016437000,0.086612999,0.711561024,-0.620244980,0.676792979,0.244820997,-0.090695001,0.106338002,0.039446000,-0.631133020,0.474256009,0.884398997,-0.227597997,0.117495999,-0.083538003,0.000000000,0.000000000
-0.393584967,0.296560407,0.197680771,0.972043157,-0.200023845,-0.094707713,0.029205244,0.083664350,-0.251044184,0.164293468,-0.210797846,-0.065532878,-0.013931887,0.093798444,0.705432117,-0.619975090,0.684289932,0.229801148,-0.087113500,0.119333453,0.041773915,-0.632495582,0.485959083,0.884032547,-0.215155721,0.103249863,-0.077446505,0.000000000,0.000000000
-0.408218294,0.290035635,0.219262183,0.881301105,-0.184999421,-0.085049272,0.041903239,0.085319839,-0.237191930,0.157691270,-0.219427377,-0.064196587,-0.011850558,0.102967590,0.698027015,-0.617220759,0.691733956,0.218947440,-0.091552541,0.129859760,0.043601435,-0.633161426,0.498779058,0.885509074,-0.203755796,0.086998068,-0.069620833,0.000000000,0.000000000
-0.421625793,0.280763984,0.233631566,0.781771660,-0.160458475,-0.080479518,0.052598596,0.088070743,-0.224514455,0.151723891,-0.227982402,-0.063912019,-0.009797637,0.113405384,0.690027952,-0.613761246,0.698526025,0.214206666,-0.101453230,0.134970948,0.045272164,-0.633222222,0.511490166,0.888082743,-0.194459349,0.070497110,-0.060990166,0.000000000,0.000000000
-0.432504952,0.269903302,0.243174762,0.675642848,-0.118683100,-0.071138769,0.061814882,0.091127805,-0.211510807,0.149057671,-0.239375621,-0.061701410,-0.008021101,0.123333044,0.682754815,-0.615036130,0.704918861,0.210647985,-0.109364122,0.135620296,0.046742104,-0.632796824,0.523366690,0.891529560,-0.188812628,0.055672683,-0.052961282,0.000000000,0.000000000
-0.439691991,0.258614004,0.249222994,0.564029992,-0.067837000,-0.061172999,0.069765002,0.094419003,-0.197628006,0.150505006,-0.253699988,-0.058727998,-0.006087000,0.133038998,0.676845014,-0.619996011,0.710358024,0.207210004,-0.112896003,0.132955000,0.048971001,-0.631862998,0.533685982,0.895187020,-0.185395002,0.044399001,-0.046394002,0.000000000,0.000000000
-0.438060880,0.247835830,0.253985435,0.443782270,-0.021556590,-0.061332185,0.077045500,0.098554619,-0.180813342,0.158463985,-0.271723807,-0.058557585,-0.003824706,0.143170387,0.671838164,-0.626192570,0.714933634,0.202817231,-0.103415519,0.128224015,0.053178996,-0.630287468,0.541682482,0.898518085,-0.181306362,0.042669766,-0.044103041,0.000000000,0.000000000
-0.426227272,0.238314629,0.258064300,0.314217627,0.015957847,-0.074135818,0.085471392,0.103716925,-0.162669823,0.168359786,-0.290193379,-0.058401786,-0.000563119,0.153121009,0.667452514,-0.631958723,0.719851136,0.193041131,-0.093342245,0.124959968,0.058024295,-0.628233135,0.549327791,0.902668118,-0.176665500,0.042909194,-0.042796165,0.000000000,0.000000000
-0.398013711,0.232848257,0.262973905,0.167539597,0.045740105,-0.103047848,0.099224858,0.113137580,-0.142046869,0.174527526,-0.305689126,-0.057867005,0.005288438,0.163450599,0.663540483,-0.635645807,0.725016892,0.175554946,-0.086960167,0.124966778,0.062916100,-0.626036644,0.557630420,0.908115864,-0.171140313,0.042409815,-0.041363418,0.000000000,0.000000000
-0.403331518,0.242180645,0.258943796,0.110776454,0.036584806,-0.124842748,0.114834577,0.122761138,-0.118799433,0.180445194,-0.320191026,-0.057425041,0.013745470,0.173225448,0.659900665,-0.636535764,0.730332255,0.158976778,-0.075207911,0.127285197,0.068961203,-0.623665810,0.564995766,0.914419532,-0.165593326,0.041078113,-0.040996984,0.000000000,0.000000000
-0.427776992,0.254729003,0.252353013,0.110522002,0.007061000,-0.140695006,0.127150998,0.127351001,-0.096614003,0.192552000,-0.337437987,-0.055684999,0.021721000,0.181408003,0.655911028,-0.635042012,0.737316012,0.143930003,-0.061973002,0.131032005,0.075359002,-0.620167017,0.572413027,0.922701001,-0.160050005,0.038499001,-0.040931001,0.000000000,0.000000000
-0.439495385,0.263695806,0.258440942,0.110799015,-0.010605922,-0.157489628,0.142279521,0.128053501,-0.076830901,0.199540377,-0.351532996,-0.051648103,0.028360333,0.188485593,0.652012348,-0.630272627,0.745184124,0.130508512,-0.057005867,0.135491878,0.082592450,-0.615880311,0.580666184,0.932900310,-0.153882802,0.032639630,-0.039028458,0.000000000,0.000000000
-0.442850947,0.265862346,0.262978137,0.110973984,-0.017224824,-0.161709160,0.155249283,0.123693161,-0.061527260,0.207616240,-0.365479201,-0.046541229,0.031849470,0.194029421,0.648763478,-0.623649597,0.753030002,0.123634607,-0.056906637,0.139180765,0.091171235,-0.611139238,0.588437200,0.943467975,-0.146828011,0.028568160,-0.037054528,0.000000000,0.000000000
-0.438902527,0.258461654,0.260451287,0.111100204,-0.012383626,-0.147715375,0.164385244,0.113378666,-0.051992312,0.218589529,-0.379966348,-0.040674739,0.030758251,0.197790563,0.646083236,-0.615388930,0.761179209,0.125920281,-0.061078906,0.141259789,0.099693395,-0.604363143,0.596260488,0.956115723,-0.138887778,0.028106023,-0.035649639,0.000000000,0.000000000
-0.429438680,0.243216008,0.256645441,0.110994190,0.002373185,-0.127935708,0.170943826,0.098691918,-0.049592838,0.233941108,-0.392674685,-0.033745505,0.026988193,0.198123351,0.645189762,-0.608482718,0.768621922,0.133427411,-0.064496912,0.141283154,0.109727010,-0.596630812,0.600929916,0.968459606,-0.130000427,0.026024085,-0.033073071,0.000000000,0.000000000
-0.419243008,0.220396996,0.248769000,0.113008000,0.025260000,-0.103845999,0.174078003,0.079088002,-0.052885000,0.255542994,-0.403914005,-0.024689000,0.021152001,0.195462003,0.646058977,-0.602455974,0.775184989,0.143867001,-0.068294004,0.140109003,0.119401999,-0.587086976,0.602882981,0.981482983,-0.119603001,0.021507001,-0.029832000,0.000000000,0.000000000
-0.419624269,0.191580415,0.227049351,0.123984493,0.053918846,-0.075877935,0.175420970,0.055036023,-0.059558116,0.280085146,-0.409755886,-0.011298208,0.014751457,0.189743876,0.647835732,-0.596165836,0.780242622,0.152640462,-0.075930655,0.139582217,0.126668945,-0.576606631,0.601383507,0.994186103,-0.105098635,0.012194826,-0.026773518,0.000000000,0.000000000
-0.436821818,0.168279558,0.205351725,0.172706485,0.068406470,-0.051901247,0.175715014,0.030638920,-0.063448504,0.308004022,-0.408924699,0.004358079,0.009195201,0.183116734,0.649517119,-0.590337276,0.784630418,0.160354435,-0.083943188,0.139164433,0.131944850,-0.566464961,0.599069357,1.006127119,-0.089712448,0.002793288,-0.024225794,0.000000000,0.000000000
-0.443860322,0.148328975,0.194825709,0.206464857,0.093534164,-0.034631144,0.174949437,0.007285882,-0.061752692,0.339918673,-0.400603861,0.022161800,0.004940062,0.176263928,0.649998188,-0.585179925,0.788963079,0.166850254,-0.090898305,0.138785988,0.135576323,-0.558364749,0.597089052,1.016056538,-0.074625455,-0.004277319,-0.022307811,0.000000000,0.000000000
-0.448807001,0.132060036,0.194077760,0.251078516,0.089999229,-0.016718633,0.172661871,-0.016894199,-0.055216633,0.378967524,-0.383994579,0.043754365,0.003115978,0.170710787,0.648375630,-0.581560254,0.792781115,0.174456954,-0.093344197,0.140170887,0.139505565,-0.552623391,0.592914581,1.026191831,-0.064428285,-0.005077503,-0.023156894,0.000000000,0.000000000
-0.448557407,0.117759518,0.199533403,0.299236566,0.064605795,0.000604374,0.169264376,-0.040963594,-0.044661146,0.425188005,-0.358470917,0.067644604,0.002946013,0.165363580,0.644696414,-0.581185818,0.796565592,0.181850359,-0.092756070,0.142824724,0.144149482,-0.549342215,0.586952627,1.036087990,-0.058250550,-0.001337407,-0.025338821,0.000000000,0.000000000
-0.433497041,0.099885166,0.205865130,0.331420898,0.031520270,0.012321591,0.165431812,-0.064184889,-0.031376589,0.481149316,-0.322027117,0.090333715,0.003066189,0.159096479,0.640324593,-0.588497162,0.799836099,0.185769513,-0.093090802,0.146107271,0.150987506,-0.548367560,0.578946710,1.045013070,-0.055518687,0.002945394,-0.025720803,0.000000000,0.000000000
-0.410679281,0.081527829,0.212158710,0.353803992,-0.001563416,0.022559013,0.156866759,-0.084245965,-0.016800504,0.547315240,-0.272664845,0.110045351,0.002512565,0.152204081,0.637268901,-0.599681616,0.799823761,0.186069965,-0.090885714,0.148846656,0.156259865,-0.549359262,0.573267162,1.052417278,-0.050916854,0.009227157,-0.025430188,0.000000000,0.000000000
-0.381716073,0.063899547,0.217715472,0.366685629,-0.029975453,0.032570809,0.141870141,-0.099088728,-0.001610143,0.624162018,-0.208478749,0.126875520,0.002037218,0.142663985,0.636025012,-0.615818322,0.796528339,0.182358295,-0.085352913,0.150257841,0.160131603,-0.552994907,0.570538163,1.056614518,-0.041958373,0.017824838,-0.024607996,0.000000000,0.000000000
