joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.024095189,0.006460026,0.029670075,0.019895285,-0.009254739,0.001680106,-0.051430326,-0.001050346,0.015915185,0.047485158,-0.018099695,-0.060409587,-0.005810056,-0.375508517,0.265893340,-0.293628871,-0.043243170,-0.358896703,0.706623495,0.173279271,-0.250607729,-0.093330443,-0.031849742,0.268000364,0.081027299,-0.009277294,0.073269941,0.000000000,0.000000000
-0.019419916,0.001860037,0.034649670,0.021180138,-0.013624877,0.010889955,-0.069084831,-0.013620220,0.045319647,0.085939467,-0.087719411,-0.079929642,0.005524885,-0.382153332,0.289937854,-0.096876919,0.354745984,-0.829793513,0.394910574,-0.195821747,-0.209653750,-0.112405419,-0.023244321,0.343319774,-0.004071742,0.145159721,-0.101011060,0.000000000,0.000000000
-0.013264921,-0.007325038,0.033579767,0.013694912,-0.012590364,0.017605163,-0.038064662,-0.016149879,0.041764975,0.025344267,-0.020958856,0.000705663,0.006344728,-0.368973970,0.302699208,0.068099797,0.549168885,-1.017127991,0.130413473,-0.338609874,-0.173053145,-0.123488903,-0.061635673,0.375720859,-0.287631154,0.158453822,-0.151214570,0.000000000,0.000000000
-0.009549945,-0.011610240,0.027875230,0.006319955,-0.010399893,0.013984926,0.017265115,-0.005104952,0.009700656,-0.083230063,0.120504946,0.109875113,0.006730016,-0.362249076,0.295370817,0.200308859,0.579780340,-0.476807356,0.134004653,-0.261913985,-0.142834708,-0.119334459,-0.169524550,0.373113155,-0.724484026,0.004899781,-0.045034662,0.000000000,0.000000000
-0.010079960,-0.002270192,0.029449910,0.015899912,-0.019954890,0.000195019,-0.006689969,0.000569969,0.028809905,-0.027094781,0.031909347,0.040204823,0.015615113,-0.356183946,0.267380476,0.345340371,0.602865219,0.337168574,0.278669596,-0.171514228,-0.192619860,-0.119353831,-0.147409737,0.425978005,-1.277226210,-0.258049250,0.010764785,0.000000000,0.000000000
-0.028709834,0.001439825,0.025814772,0.038144365,-0.026090071,0.000814721,-0.059529807,-0.006844848,0.049079955,0.066319853,-0.077540427,-0.056339987,0.014324952,-0.348584354,0.217103958,0.465144217,0.596638024,1.336843491,0.600867748,-0.087345019,-0.231054425,-0.116485357,-0.116531551,0.458233058,-1.909193397,-0.691116989,0.070354529,0.000000000,0.000000000
-0.070355177,-0.017355010,0.007320195,0.061640143,-0.014615059,0.033640116,-0.076705232,-0.028960034,0.020334870,0.050704926,0.011790171,-0.015269965,0.008929893,-0.376896560,0.144594908,0.495491922,0.572621822,2.376276255,1.066704512,-0.005030259,-0.268170983,-0.099447370,-0.137254596,0.487105548,-2.548780203,-1.183953524,0.208151519,0.000000000,0.000000000
-0.058435161,-0.034474954,0.022325292,0.032230839,-0.002825260,0.047360361,-0.053895183,-0.040055066,0.022874773,-0.008475035,0.067830086,0.049795024,0.004810002,-0.411696732,0.083075464,0.465451181,0.594611466,3.474646807,1.677720308,-0.016095117,-0.272005796,-0.077155232,-0.162518024,0.475837290,-2.935450554,-0.997988105,0.565501928,0.000000000,0.000000000
0.000120141,-0.036809966,0.059654936,-0.035580248,0.004065037,0.030179881,-0.011934855,-0.031084940,0.053700060,-0.060414895,0.037284568,0.077444777,0.002370030,-0.445638955,0.051759183,0.392693281,0.648558140,4.405245781,2.246265888,-0.028894842,-0.271299124,-0.056679547,-0.169400871,0.456820428,-2.976567030,-0.240402386,0.908928633,0.000000000,0.000000000
0.011570007,-0.010394678,0.041930005,-0.051700324,0.010125339,-0.001494959,-0.016819950,-0.002155080,0.023829937,-0.018725172,-0.015344843,-0.000400003,-0.016769767,-0.481513143,0.036515296,0.305819511,0.635209680,4.838178158,2.474609137,0.223044679,-0.278859586,-0.056815147,-0.213895738,0.462998450,-2.779083014,-0.065449715,0.641293406,0.000000000,0.000000000
-0.010184897,0.005085021,0.011274964,-0.028274953,0.008640066,-0.012435205,-0.042499863,0.009135157,-0.002675503,0.031000003,-0.019530207,-0.060540065,-0.036369916,-0.513213873,0.026324391,0.239019096,0.608694553,4.761098862,2.189410925,0.458689034,-0.288673878,-0.073629618,-0.292764604,0.446343422,-2.346575499,-0.111975335,0.268194139,0.000000000,0.000000000
-0.036329869,-0.024975091,0.015449896,0.006294996,-0.004370138,0.023514591,-0.053474911,-0.026789680,0.036764890,0.001030415,0.071114674,0.011394639,-0.031380169,-0.539578855,0.020690262,0.213146210,0.615757704,4.365593910,1.454245687,0.397519767,-0.279724598,-0.103393197,-0.401952863,0.354374945,-1.773703814,0.121492982,0.298069239,0.000000000,0.000000000
-0.038700037,-0.049584545,0.009965524,0.038019568,-0.008784607,0.074464455,-0.035210211,-0.049619935,0.049495697,-0.008764863,0.081765652,0.065194815,-0.017695036,-0.522318840,0.024840236,0.280959904,0.546509027,3.343137026,0.704553187,0.230990350,-0.239665061,-0.133244693,-0.472582877,0.277584791,-1.255775213,0.491405457,0.238005906,0.000000000,0.000000000
-0.014970149,-0.049469806,-0.002595037,0.043480098,-0.002615154,0.098704919,-0.000505184,-0.042330101,0.021450222,0.011225045,0.001640618,0.056300126,-0.013234839,-0.446874827,0.037139654,0.416786969,0.390705466,1.953480363,0.143283889,0.064576045,-0.191279873,-0.144174695,-0.475549698,0.248706341,-0.852591157,0.745033026,0.028556388,0.000000000,0.000000000
0.004849769,-0.021520443,0.024774298,-0.012878701,-0.006520376,0.012951344,-0.005589717,-0.019835122,0.001979619,0.001940131,-0.031365454,0.006560609,-0.013704970,-0.336170554,0.054378808,0.490812957,0.197750330,0.905418396,-0.358138621,-0.133447349,-0.143945217,-0.169843435,-0.473709404,0.182060897,-0.355285406,0.350071907,-0.087104179,0.000000000,0.000000000
0.010624994,-0.006905384,0.054750219,-0.058175251,-0.012429804,-0.053334422,-0.024375051,-0.012975372,0.004960597,-0.016964972,-0.007060170,-0.004749466,-0.006985106,-0.260733247,0.059619546,0.452452898,0.039072335,0.211885944,-0.625743568,-0.223926082,-0.133611634,-0.175645947,-0.411282480,0.116886199,0.021457300,-0.039095201,-0.070175193,0.000000000,0.000000000
-0.002044882,-0.039910153,0.048350543,-0.023560971,-0.011549890,0.019674376,-0.025505304,-0.045075268,0.033404678,-0.018354878,0.055280328,0.081834853,-0.001185015,-0.220407367,0.073134899,0.351473689,-0.091554224,-0.267455727,-0.557956398,-0.134172291,-0.168196484,-0.162737072,-0.257337093,0.051590800,0.113701448,0.215698600,0.053369369,0.000000000,0.000000000
-0.017425045,-0.045539811,0.021209940,0.010054931,-0.008044764,0.052319840,-0.035879992,-0.050054863,0.038104504,0.019174814,0.030849874,0.061009545,0.000195019,-0.203904137,0.096294284,0.209610164,-0.174735487,-0.594240069,-0.254492640,-0.076754391,-0.177494437,-0.152660906,-0.134824216,0.009433925,0.098574534,0.201093540,0.092599750,0.000000000,0.000000000
-0.023244951,-0.019969791,-0.004690140,0.013195351,-0.003885105,0.016719848,-0.050594915,-0.025504827,0.015445799,0.067929551,-0.053900108,-0.052100141,0.000229944,-0.222039402,0.103296340,0.035534799,-0.173874199,-0.711698472,0.091455594,-0.103684887,-0.159944221,-0.128944218,-0.087329745,0.017020106,0.057159737,-0.159450620,0.013459753,0.000000000,0.000000000
-0.007769885,-0.028385222,0.014390051,-0.007879734,-0.003090501,0.015760027,-0.037850007,-0.034530088,0.007454306,0.038789958,0.006680191,-0.011294335,-0.007800199,-0.220285729,0.102362037,-0.143381953,-0.154006481,-0.377063453,0.138540000,-0.093320012,-0.158755481,-0.101549923,-0.071127713,0.021250546,0.039904937,-0.196989954,-0.067445636,0.000000000,0.000000000
0.005079969,-0.043505058,0.038729981,-0.023730099,-0.002820045,0.030605122,-0.020205090,-0.047679991,0.010799617,-0.007414818,0.079364702,0.070325196,-0.016270019,-0.195295736,0.094746053,-0.264419615,-0.148046017,-0.003079697,0.091280788,-0.090875477,-0.166421011,-0.071001053,-0.086121261,0.007633865,-0.009630620,-0.054419830,-0.087850027,0.000000000,0.000000000
-0.007280102,-0.034354813,0.026554987,-0.007595122,-0.000484660,0.034180097,-0.021809945,-0.032724813,0.016410649,-0.003194809,0.025060028,0.059789605,-0.013094768,-0.170259356,0.072367489,-0.301830471,-0.161623955,-0.010000914,0.193415403,-0.141889974,-0.165109336,-0.036084652,-0.127264857,-0.027911365,-0.133845210,0.037755631,-0.015329337,0.000000000,0.000000000
-0.009694975,-0.022964925,0.019714981,-0.010880083,0.000720099,0.029150024,-0.020799926,-0.018015131,0.016685575,0.002240017,-0.029554963,0.024404749,-0.005159993,-0.143694311,0.043238699,-0.311151147,-0.152884424,0.001735240,0.299469769,-0.052034110,-0.138574466,-0.001484156,-0.148303807,-0.054500997,-0.180099532,0.119355135,0.004319940,0.000000000,0.000000000
0.002475036,-0.021214969,0.025744736,-0.036754832,0.001774728,0.020399876,-0.014059967,-0.016365014,0.015269965,-0.005855039,-0.035005063,0.000244752,-0.008640066,-0.093794614,0.006631017,-0.275972486,-0.123354793,0.065750256,0.316829324,0.112240016,-0.114054978,0.030539930,-0.124427676,-0.057059526,-0.125544518,0.149339721,-0.034700032,0.000000000,0.000000000
0.007209997,-0.043579936,0.026449934,-0.042904913,0.007525086,0.022364780,-0.013739965,-0.037499890,0.037299097,-0.026020035,0.023700297,0.031699985,-0.004255027,-0.029229932,-0.044119358,-0.177693367,-0.089375675,-0.094164908,0.072119758,-0.027925149,-0.094684586,0.067484379,-0.140850246,-0.085957348,-0.062530115,-0.008600019,0.018769968,0.000000000,0.000000000
0.006954977,-0.057999790,0.022365525,-0.039479882,0.010945275,0.027224980,-0.015034969,-0.051934831,0.039399415,-0.032359734,0.070274994,0.059364922,0.014229957,-0.015204959,-0.110073388,-0.131189823,-0.013089180,-0.243839622,-0.153769836,-0.179074705,-0.085024536,0.112210214,-0.137020648,-0.085930526,-0.023170188,-0.136245042,0.046745174,0.000000000,0.000000000
0.007554982,-0.036169961,0.016395003,-0.043444708,0.007360056,0.025325082,-0.009729993,-0.032529980,-0.012949109,-0.011309981,0.038044900,0.025834888,0.012850016,-0.014619902,-0.154130161,-0.152646005,0.050294399,-0.160054862,-0.080065429,-0.040830672,-0.099014677,0.123634934,-0.021855533,-0.044275820,-0.021819770,-0.010085339,-0.054929592,0.000000000,0.000000000
0.011784933,-0.023365207,0.013534725,-0.053829700,0.014024600,0.015044957,-0.007844949,-0.020160154,-0.029919297,-0.004215166,0.017534941,0.007965043,0.008390006,-0.001220033,-0.185820460,-0.170160830,0.085744262,-0.115319714,0.037914328,0.060804561,-0.095470250,0.116838515,0.070339441,-0.041209161,0.006289408,0.014325790,-0.068215422,0.000000000,0.000000000
0.016849931,-0.030205026,0.014035031,-0.063464791,0.026064739,0.005329959,-0.010849955,-0.024924800,0.001538545,-0.014844909,0.022619963,0.022310019,0.015834905,0.000439957,-0.214934349,-0.187863410,0.118036568,-0.170109048,0.108969301,0.047264993,-0.081429817,0.118690729,0.112128258,-0.054924190,0.054604560,-0.113573901,0.016464502,0.000000000,0.000000000
0.014025019,-0.040214509,0.013764948,-0.056390092,0.013950095,0.023504719,-0.008390052,-0.031539798,0.028919429,-0.020990148,0.001490116,0.043189712,0.019294769,0.013514608,-0.206230581,-0.191567838,0.115334988,-0.256597996,0.160679221,0.026420504,-0.063714758,0.105251372,0.187557936,-0.061079860,0.052660331,-0.182834268,0.019165454,0.000000000,0.000000000
0.004025176,-0.044129789,0.005160272,-0.041050091,0.002630055,0.039659999,-0.005849986,-0.034789741,0.025891513,-0.022275001,-0.005485117,0.038905255,0.017254986,0.034799613,-0.177584589,-0.201389194,0.090958178,-0.222432241,0.136460975,0.009385124,-0.052440166,0.087159872,0.252154469,-0.053860247,0.049224496,-0.204069167,-0.029969076,0.000000000,0.000000000
-0.008709892,-0.035700388,-0.015225261,-0.030330196,0.016820058,0.024875253,-0.008880021,-0.031370297,-0.019329786,-0.019979849,0.035199896,-0.009929575,0.015415158,0.047430024,-0.156000257,-0.244431198,0.072725117,0.026307255,0.010606088,0.004314631,-0.035580620,0.075155497,0.246901810,-0.048410892,0.094609708,-0.219880611,-0.074965045,0.000000000,0.000000000
-0.009030104,-0.020550378,-0.018040091,-0.028770417,0.016349927,0.003495254,-0.000560191,-0.018305331,-0.045405328,-0.022365153,0.037620217,-0.015335344,0.013975054,0.051410124,-0.135605037,-0.248745084,0.054821372,0.002672523,0.097702533,0.044254586,-0.010735169,0.069384277,0.204296410,-0.041380525,0.125110149,-0.218275934,-0.038951170,0.000000000,0.000000000
-0.001430209,-0.007395260,-0.004839897,-0.031595677,-0.000989810,-0.009049848,0.013449951,-0.002769940,-0.036469847,-0.028130412,-0.000499934,0.027335063,0.012395158,0.070006028,-0.092501938,-0.188902020,0.009059906,-0.281051546,0.322295249,0.088384748,-0.002484769,0.057944655,0.163221359,-0.026644766,0.123411044,-0.149764955,0.048569798,0.000000000,0.000000000
-0.015405170,-0.010915101,-0.009995326,-0.018449873,-0.002925098,0.004555099,0.002030004,-0.003770366,-0.014805049,-0.027099997,0.001795217,0.044100359,0.015260279,0.090185739,-0.047260523,-0.130277872,-0.019104779,-0.296507776,0.146551475,-0.017140061,0.008669868,0.040385127,0.110751390,-0.012540817,0.096771121,0.059985463,0.027555205,0.000000000,0.000000000
-0.030069938,-0.021044910,-0.023330003,-0.005049631,0.004100055,0.021374971,-0.011169957,-0.013235025,-0.005359948,-0.023755059,0.020365044,0.032779947,0.019569881,0.079464354,-0.026282668,-0.106988847,0.018975139,-0.184633583,-0.068499707,-0.094859302,0.012435019,0.030964613,0.073143840,0.025250018,0.084925070,0.177469105,-0.041805279,0.000000000,0.000000000
-0.023079803,-0.024949759,-0.030529872,-0.008405373,0.009805337,0.017349795,-0.001344876,-0.019574910,-0.026940554,-0.022865087,0.022164360,0.004154816,0.014089793,0.057549588,-0.020715594,-0.092564523,0.091089308,-0.150749460,0.069846027,0.019530952,0.004749745,0.028926134,0.061608851,0.075726211,0.122589618,0.006258395,-0.074494794,0.000000000,0.000000000
0.006750179,-0.025905110,-0.022004917,-0.025939941,0.015734881,0.017885119,0.012045051,-0.025184825,-0.033254921,-0.001064688,-0.025205314,-0.021540187,0.023705140,0.037849881,-0.019530952,-0.062319636,0.137810409,-0.062474608,0.059154399,0.077784806,-0.008109957,0.027745962,0.054940581,0.135245919,0.070744380,-0.066644885,-0.004884461,0.000000000,0.000000000
0.038215004,-0.026530027,-0.006945059,-0.046949834,0.020314753,0.023764931,0.019524992,-0.029059872,-0.019764900,0.024054945,-0.080744550,-0.024349988,0.040795002,0.023004971,-0.014634430,-0.020149350,0.150761008,0.056340545,-0.138960168,0.035544857,-0.027869828,0.015944242,0.060090423,0.187179446,-0.049145147,0.027050264,0.113935046,0.000000000,0.000000000
0.013319962,-0.031834841,-0.021965057,-0.047139823,0.020464882,0.012569875,0.016124941,-0.027865171,-0.021124631,-0.024294853,0.007865205,0.025209971,0.021159835,0.024770014,-0.010633469,0.067369640,0.171589851,0.036329776,-0.094029821,0.027870014,-0.031105056,0.006300211,0.038699806,0.178200006,-0.057695061,-0.021450035,0.073149845,0.000000000,0.000000000
-0.014120061,-0.035635009,-0.043124706,-0.042354688,0.023094937,0.001564994,0.016759895,-0.023559853,-0.034094602,-0.072714686,0.099379942,0.071194954,-0.000310037,0.019524805,-0.005970895,0.121289492,0.186593831,0.016729161,-0.015904568,0.015375018,-0.017894991,0.006735325,-0.008624792,0.138054788,0.009479746,-0.068200290,-0.026629865,0.000000000,0.000000000
0.010769884,-0.032784976,-0.043449923,-0.051619858,0.034344569,0.007944927,0.033324886,-0.019654818,-0.049805641,-0.046654791,0.050229952,0.058710203,0.004245061,-0.007059984,0.003609061,0.070893764,0.181010365,0.138309225,-0.144764274,-0.041779876,-0.026549958,-0.000831485,-0.016735494,0.126373768,0.080414861,0.078114584,-0.056470044,0.000000000,0.000000000
0.017265091,-0.021664985,-0.041144714,-0.050859898,0.032925233,0.005260110,0.029725116,-0.012225099,-0.052469969,-0.013430044,-0.027439371,0.002345629,0.002200063,-0.019989721,0.016805530,0.056929886,0.159271061,0.135036185,-0.138305917,-0.068129972,-0.027570128,-0.016729534,-0.015623868,0.098255277,0.055400655,0.090670675,0.000229152,0.000000000,0.000000000
-0.006244797,-0.010704994,-0.040774792,-0.037175417,0.019505620,-0.003775023,0.004700175,-0.006909855,-0.042355061,0.001319498,-0.068354979,-0.056509674,-0.006454904,-0.005325116,0.039239228,0.108996034,0.108613074,0.028070435,0.007789349,-0.032540783,-0.017945096,-0.038053095,-0.020073354,0.046581030,-0.042514503,-0.047039054,0.092584386,0.000000000,0.000000000
-0.022035021,-0.027544796,-0.038480386,-0.032245368,0.020919740,0.016374886,-0.009184983,-0.024865009,-0.038965046,-0.012759864,0.002994016,-0.021085516,-0.009304937,0.011449680,0.062569976,0.110010803,0.048440695,0.163118914,-0.072269231,0.081159920,-0.009940006,-0.060534477,-0.010910630,0.001928210,-0.043375418,-0.061440375,0.055540770,0.000000000,0.000000000
-0.024735089,-0.035854988,-0.035945326,-0.030284747,0.028309971,0.030560046,-0.009275065,-0.032655150,-0.040724874,-0.026469678,0.064724684,0.020859763,-0.005195010,0.009899959,0.072495639,0.077527761,0.013427436,0.281850249,-0.168389827,0.140630454,-0.007924996,-0.072726607,-0.006094575,-0.020059943,-0.013630092,-0.003165752,-0.021509361,0.000000000,0.000000000
-0.017569959,-0.002995133,-0.035419688,-0.020395219,0.027785078,0.006350130,0.002749916,-0.000560097,-0.043715537,-0.017200410,0.002345443,-0.020284951,-0.000300072,-0.000254810,0.074225664,0.066779554,0.002074242,0.127895921,-0.052850414,0.041505322,-0.005259737,-0.070385635,-0.027300417,-0.028778613,-0.033464655,0.035754777,-0.029749960,0.000000000,0.000000000
-0.014489912,0.001195259,-0.041124597,-0.026974827,0.027559698,-0.005074963,0.015499908,0.008074939,-0.042409450,-0.033834577,-0.026064739,-0.015300512,-0.003654975,-0.005259924,0.070959330,0.061282516,0.023439527,0.006475300,0.016714819,-0.027829781,-0.004129857,-0.059978664,-0.023075938,-0.023815036,-0.010675564,0.042049866,-0.021050010,0.000000000,0.000000000
-0.017364953,-0.026809983,-0.048105046,-0.044869259,0.027899817,0.005349889,0.019274931,-0.013314746,-0.036079437,-0.064094365,0.010194629,0.042979605,-0.012609921,0.008419529,0.074444711,0.064663589,0.041194260,-0.000955164,-0.029069185,-0.035559759,-0.018910132,-0.059886277,0.019909441,-0.013759732,0.044609234,0.050064735,-0.012565032,0.000000000,0.000000000
-0.012740167,-0.029815175,-0.038250163,-0.038445368,0.022490323,0.012900122,0.015095132,-0.017990172,-0.027985126,-0.053965673,0.057405606,0.060510635,-0.001924951,0.007790141,0.065925717,0.050413609,0.036528707,0.030795485,-0.160716295,-0.118895993,-0.032565370,-0.053106248,0.014999509,-0.018811226,0.018944964,0.108576193,-0.014445139,0.000000000,0.000000000
-0.012415228,-0.014255010,-0.029640272,-0.023690611,0.018355623,0.008204952,0.006110105,-0.007440150,-0.029724836,-0.029790401,0.061455369,0.030930340,0.014254916,-0.004554540,0.045229495,0.035323203,0.024895370,0.010749325,-0.144989789,-0.118935108,-0.031964853,-0.038003922,-0.023184717,-0.024946034,-0.023209676,0.114360265,-0.014125067,0.000000000,0.000000000
-0.026400015,0.004374795,-0.039550290,-0.019854680,0.021509826,-0.011880137,-0.002420065,0.009465218,-0.048115849,-0.024364889,-0.010710582,-0.030025467,0.014319923,0.000654906,0.031735003,0.056685507,-0.004078448,-0.126635656,0.183476880,0.086476281,-0.026284903,-0.032450259,-0.044155121,-0.020605326,-0.007899478,0.009868946,0.000875117,0.000000000,0.000000000
-0.022819871,0.001139939,-0.034395233,-0.022995099,0.020249933,-0.008464977,-0.005439995,0.004164875,-0.044300407,-0.017235428,-0.021054968,-0.040370040,0.008370075,0.009119883,0.015833974,0.049658120,-0.001636147,-0.126149505,0.225738898,0.148669630,-0.024940073,-0.022664666,-0.028625131,-0.009308755,-0.000324845,-0.028904807,0.010685017,0.000000000,0.000000000
-0.005809916,-0.018824823,-0.016154721,-0.024840236,0.013780221,0.015619956,-0.002999953,-0.017745048,-0.020039082,-0.008939952,0.037695095,0.006405264,0.007504877,0.019939989,0.008484721,0.016166270,0.017784536,0.016715005,-0.051035546,0.017244741,-0.020769797,-0.012814999,-0.000600517,-0.011433661,-0.007589906,0.009345077,0.007029972,0.000000000,0.000000000
-0.018569967,-0.014295056,-0.023419783,-0.003429502,0.012189895,0.014074892,0.002479996,-0.009474903,-0.021424145,-0.025694445,0.053009763,0.045524910,0.015199836,0.030125119,0.008267164,0.009329617,0.016939640,0.071964785,-0.146884650,-0.115555152,-0.008010119,-0.008080900,-0.022819638,-0.038443506,0.013469905,-0.039654970,-0.022969954,0.000000000,0.000000000
-0.026265020,-0.002329983,-0.031115115,0.005165115,0.014389679,0.000130013,0.006254972,0.005895086,-0.022020191,-0.037695095,0.019109994,0.037895143,0.016555004,0.039024837,0.006690621,0.009594858,0.007599592,0.049214810,-0.111374915,-0.123145431,0.006324612,-0.005014241,-0.041984022,-0.068676472,0.018594787,-0.086424783,-0.019740198,0.000000000,0.000000000
0.004194910,-0.003545173,-0.013775006,-0.029550120,0.017519668,-0.007149763,0.004599988,0.001920015,0.004219264,-0.017065182,-0.046100095,-0.032939762,0.024105143,0.031534582,0.001314282,-0.008499622,-0.006464124,-0.006584451,-0.043594837,0.062064826,-0.022479892,-0.001879036,0.005874038,-0.054731965,-0.027889758,-0.002815295,0.060299642,0.000000000,0.000000000
0.015465030,-0.000790134,-0.006259978,-0.034914911,0.013135374,-0.008920021,0.010895054,0.004605018,0.004480034,-0.015544891,-0.027444959,-0.034265034,0.011590030,0.046680495,-0.002764165,-0.008197129,-0.000755489,-0.026874617,-0.083395466,0.064045191,-0.022064522,0.000944734,0.031355023,-0.059568882,-0.032825023,0.021439698,0.072540179,0.000000000,0.000000000
0.000835070,0.004955195,-0.012319908,-0.008110330,0.004560128,-0.005814992,0.021975022,0.013479963,-0.020594895,-0.037189946,0.059815124,0.036154874,0.013494957,0.045800395,-0.003045797,-0.008085370,0.025691092,-0.010430440,-0.185320348,-0.111744925,-0.021680072,0.002279878,0.024455786,-0.060069561,0.018779933,-0.012459792,-0.001864717,0.000000000,0.000000000
-0.006025005,-0.003965013,-0.009680167,-0.003855303,0.002700090,0.000900030,0.017899949,0.003484823,-0.018979609,-0.044444948,0.053119659,0.054004788,0.024460070,0.032184646,-0.002945960,-0.019003451,0.035290420,-0.020515174,-0.111954659,-0.067140162,-0.042375177,-0.000040233,0.039735436,-0.032110512,0.084184855,-0.071469605,-0.076479837,0.000000000,0.000000000
-0.003615022,-0.007859990,-0.001870096,-0.013539568,0.006155297,-0.004635006,0.001940038,-0.005624816,-0.008554757,-0.024965033,0.007610023,0.017015077,0.018834975,0.035674870,-0.008349121,-0.016298890,0.031240284,-0.051094592,0.026249886,0.045889989,-0.057534873,-0.002814829,0.059515238,-0.010830164,0.088265166,-0.080315024,-0.088419996,0.000000000,0.000000000
0.005139923,0.010629930,0.005050004,-0.021434948,0.010915101,-0.032044947,-0.017149933,0.005255081,-0.011064857,0.022054464,-0.004134700,-0.050829723,0.016375259,0.037154555,-0.019024312,-0.007130206,0.026039779,-0.088964403,0.097984821,0.042625144,-0.068445876,-0.001929700,0.052540004,-0.006458163,-0.012144446,0.042110495,-0.005495269,0.000000000,0.000000000
0.006259978,0.016579777,0.007254630,-0.003765523,-0.000705197,-0.015250407,-0.011815142,0.007969886,-0.008580089,0.031489879,-0.005814806,-0.055495091,-0.005409867,0.052285008,-0.018531084,0.011114776,0.019118190,-0.086195022,0.046485849,0.013100356,-0.014485046,0.001309812,-0.003761053,-0.049725175,-0.036370382,-0.000994280,0.022155210,0.000000000,0.000000000
0.000360049,0.004605204,0.005155057,0.023690239,-0.017415360,0.034309737,0.012349850,-0.000365078,0.002509356,-0.003119186,0.000099838,0.004894659,-0.011580344,0.043055415,-0.008980930,0.009010732,0.021524727,-0.045810640,-0.067659378,-0.005785003,0.003186055,-0.000233948,-0.029295683,-0.050885975,0.027514435,-0.106330402,-0.028399542,0.000000000,0.000000000
-0.000440050,-0.004959852,0.004420429,0.001210347,0.006489456,0.021475554,0.009760132,-0.000625104,0.020340085,-0.029364601,0.021279603,0.037564524,0.000499748,0.020615011,-0.006283820,-0.005815923,0.039306283,-0.026480108,-0.037461147,0.012169406,-0.024999864,-0.003805757,-0.008754432,0.002209842,0.026375055,-0.008111633,-0.058944665,0.000000000,0.000000000
0.005675061,-0.005649962,0.004570186,-0.029199943,0.030219927,-0.013669766,0.000160129,0.004840270,0.028039515,-0.031675398,0.025315210,0.031594932,0.006825104,0.008580275,-0.005094707,-0.005885959,0.048062205,-0.015139952,0.044259615,0.026380271,-0.027390197,-0.007760525,-0.000864267,0.025595725,0.003135391,0.070944428,-0.056330442,0.000000000,0.000000000
0.014770124,0.005315058,0.003660098,-0.017770007,0.010735169,-0.020290166,0.006935024,0.011300109,0.012340397,-0.006850436,-0.011999533,-0.005469471,0.009800121,-0.005414896,-0.003071129,-0.005009770,0.042265654,0.009115040,0.055565592,-0.001814589,-0.025725365,-0.013354421,0.007385015,0.022999942,0.010155141,-0.000299048,-0.024640514,0.000000000,0.000000000
0.014859950,0.005309843,0.001454726,0.002975017,-0.012879819,0.000539981,0.019650010,0.007369742,-0.002804399,-0.004874915,-0.020734966,-0.005974807,0.007654913,-0.023875199,0.002610683,-0.007094443,0.042057037,-0.001379848,0.066110030,-0.004645064,-0.018195063,-0.021126866,0.012439489,0.015893579,-0.009150244,0.012295414,0.005405117,0.000000000,0.000000000
0.007049926,-0.004750118,-0.000640377,0.013739988,-0.020024553,0.028774887,0.026329944,-0.003395043,-0.008695573,-0.022884831,0.005374849,0.024184957,0.003475044,-0.039684959,0.008910894,-0.011564791,0.046469271,-0.020145252,0.066784859,0.027029961,-0.004329905,-0.027860701,0.010889769,0.010195374,-0.050650164,0.112145022,0.023249980,0.000000000,0.000000000
0.006659981,0.003900006,0.001215190,0.001809746,0.002059713,0.005399995,0.008449983,0.002669916,-0.011590123,-0.003775209,0.020794943,-0.005954877,0.000650063,-0.037270039,0.009879470,-0.003594160,0.040030479,0.076584518,-0.031929929,0.045819581,-0.004849769,-0.024837255,0.001594424,0.013485551,-0.050689839,0.075644813,0.039519928,0.000000000,0.000000000
0.010484969,0.016110204,0.004315004,-0.012220442,0.020980090,-0.024729967,-0.011324964,0.013544969,-0.001145154,0.025060028,-0.004179776,-0.052644871,-0.003129989,-0.031669997,0.008998811,0.006014109,0.024296343,0.172629580,-0.110339835,0.045955181,-0.018609874,-0.018924475,-0.004434586,0.027549267,-0.022504851,-0.001045037,0.037949976,0.000000000,0.000000000
0.011029933,0.014749914,0.004710257,-0.006590039,0.006065145,-0.013644993,-0.011015031,0.014780089,0.026159734,0.030909851,-0.079109892,-0.063334964,-0.002525002,-0.039434806,0.018149614,-0.002366304,-0.006920099,0.149985030,-0.063755177,0.034015253,-0.009134971,-0.029607117,-0.013935566,0.018253922,0.007290021,-0.001095049,0.012310059,0.000000000,0.000000000
0.011405000,0.003924966,0.002820417,-0.007179379,-0.003664941,-0.004700013,0.001104875,0.005315058,0.011280179,0.011770055,-0.050110742,-0.021320395,-0.000005029,-0.045294687,0.020664930,-0.004324317,-0.007675588,0.056836009,0.005829427,0.006090105,0.001744926,-0.031168759,-0.011850893,0.008711219,0.008134916,0.017029885,0.006524869,0.000000000,0.000000000
