root_ori6_0,root_ori6_1,root_ori6_2,root_ori6_3,root_ori6_4,root_ori6_5
0.063006401,0.997962475,-0.997688413,0.063239932,-0.025458612,-0.008473715
0.064143717,0.997888923,-0.997628093,0.064375520,-0.024978681,-0.008587460
0.065328062,0.997815251,-0.997566581,0.065546453,-0.024357330,-0.008276021
0.065328062,0.997815251,-0.997566581,0.065546453,-0.024357330,-0.008276021
0.066358626,0.997749686,-0.997505665,0.066568375,-0.024064343,-0.008022183
0.066849351,0.997717738,-0.997473240,0.067057014,-0.024052501,-0.007931117
0.066849351,0.997717738,-0.997473240,0.067057014,-0.024052501,-0.007931117
0.066963792,0.997708559,-0.997469187,0.067173481,-0.023894690,-0.008083327
0.066963792,0.997708559,-0.997469187,0.067173481,-0.023894690,-0.008083327
0.066782773,0.997720420,-0.997478902,0.066994369,-0.024004936,-0.008120973
0.066782773,0.997720420,-0.997478902,0.066994369,-0.024004936,-0.008120973
0.066418171,0.997743964,-0.997501850,0.066632211,-0.024058253,-0.008206042
0.066440642,0.997742653,-0.997501731,0.066653848,-0.024001952,-0.008193675
0.066440642,0.997742653,-0.997501731,0.066653848,-0.024001952,-0.008193675
0.065939128,0.997774303,-0.997527778,0.066158414,-0.024296748,-0.008333597
0.065939128,0.997774303,-0.997527778,0.066158414,-0.024296748,-0.008333597
0.065344274,0.997811377,-0.997555554,0.065572679,-0.024761690,-0.008524615
0.064758480,0.997848451,-0.997584879,0.064992785,-0.025114283,-0.008628680
0.064758480,0.997848451,-0.997584879,0.064992785,-0.025114283,-0.008628680
0.064331472,0.997872829,-0.997604012,0.064576566,-0.025452144,-0.008928967
0.064331472,0.997872829,-0.997604012,0.064576566,-0.025452144,-0.008928967
0.063774765,0.997909009,-0.997634590,0.064020872,-0.025654035,-0.008888415
0.063439429,0.997932076,-0.997656584,0.063681126,-0.025624532,-0.008728012
0.063439429,0.997932076,-0.997656584,0.063681126,-0.025624532,-0.008728012
0.062565744,0.997984707,-0.997706473,0.062815964,-0.025835797,-0.008988987
0.062141120,0.998009264,-0.997734010,0.062395871,-0.025795637,-0.009190135
0.062141120,0.998009264,-0.997734010,0.062395871,-0.025795637,-0.009190135
0.061980486,0.998019040,-0.997753203,0.062232494,-0.025439642,-0.009237272
0.061980486,0.998019040,-0.997753203,0.062232494,-0.025439642,-0.009237272
0.061450720,0.998051345,-0.997796953,0.061699867,-0.025004009,-0.009316275
0.061450720,0.998051345,-0.997796953,0.061699867,-0.025004009,-0.009316275
0.061040103,0.998075783,-0.997829854,0.061287999,-0.024694514,-0.009409728
0.060674250,0.998101115,-0.997857451,0.060913682,-0.024478564,-0.009157349
0.060674250,0.998101115,-0.997857451,0.060913682,-0.024478564,-0.009157349
0.060247540,0.998126686,-0.997885764,0.060486853,-0.024379579,-0.009199413
0.060247540,0.998126686,-0.997885764,0.060486853,-0.024379579,-0.009199413
0.060163319,0.998129487,-0.997892261,0.060407102,-0.024321105,-0.009415792
0.060152292,0.998131216,-0.997890651,0.060394406,-0.024410656,-0.009306192
0.060152292,0.998131216,-0.997890651,0.060394406,-0.024410656,-0.009306192
0.059854627,0.998149157,-0.997901917,0.060099602,-0.024687111,-0.009302160
0.060163319,0.998129606,-0.997866631,0.060416341,-0.025349360,-0.009336150
0.060163319,0.998129606,-0.997866631,0.060416341,-0.025349360,-0.009336150
0.060372591,0.998119533,-0.997843921,0.060623288,-0.025743529,-0.009070185
0.060372591,0.998119533,-0.997843921,0.060623288,-0.025743529,-0.009070185
0.060402095,0.998112261,-0.997838795,0.060666978,-0.025876373,-0.009576210
0.060402095,0.998112261,-0.997838795,0.060666978,-0.025876373,-0.009576210
0.060323834,0.998118162,-0.997835994,0.060588479,-0.026161127,-0.009443077
0.060410440,0.998117149,-0.997830689,0.060665369,-0.026165331,-0.009060744
0.060410440,0.998117149,-0.997830689,0.060665369,-0.026165331,-0.009060744
0.060620427,0.998100400,-0.997820616,0.060883880,-0.026065977,-0.009435906
0.060825348,0.998086631,-0.997807562,0.061091781,-0.026084585,-0.009541605
0.060825348,0.998086631,-0.997807562,0.061091781,-0.026084585,-0.009541605
0.060884535,0.998086393,-0.997817457,0.061137974,-0.025559580,-0.009253353
0.060884535,0.998086393,-0.997817457,0.061137974,-0.025559580,-0.009253353
0.060969472,0.998076856,-0.997809947,0.061233640,-0.025649149,-0.009642718
0.060969472,0.998076856,-0.997809947,0.061233640,-0.025649149,-0.009642718
0.061083615,0.998070419,-0.997794926,0.061349750,-0.025964992,-0.009579202
0.061290085,0.998060882,-0.997791350,0.061545849,-0.025613500,-0.009317194
0.061290085,0.998060882,-0.997791350,0.061545849,-0.025613500,-0.009317194
0.061234891,0.998064637,-0.997795105,0.061489642,-0.025602244,-0.009283721
0.061170816,0.998070538,-0.997792542,0.061423123,-0.025851309,-0.009080061
0.061170816,0.998070538,-0.997792542,0.061423123,-0.025851309,-0.009080061
0.061165214,0.998067260,-0.997785330,0.061428905,-0.026142688,-0.009404704
0.061165214,0.998067260,-0.997785330,0.061428905,-0.026142688,-0.009404704
0.061118722,0.998069584,-0.997783124,0.061385393,-0.026333533,-0.009438781
0.061017752,0.998075187,-0.997787654,0.061286151,-0.026393469,-0.009480235
0.061017752,0.998075187,-0.997787654,0.061286151,-0.026393469,-0.009480235
0.061052501,0.998074949,-0.997784555,0.061317146,-0.026435599,-0.009319206
0.061052501,0.998074949,-0.997784555,0.061317146,-0.026435599,-0.009319206
0.061269641,0.998063743,-0.997771084,0.061528862,-0.026436355,-0.009105083
0.061269641,0.998063743,-0.997771084,0.061528862,-0.026436355,-0.009105083
0.060961246,0.998081803,-0.997785330,0.061224341,-0.026613325,-0.009185350
0.060964406,0.998080909,-0.997793138,0.061226368,-0.026310673,-0.009268583
0.060964406,0.998080909,-0.997793138,0.061226368,-0.026310673,-0.009268583
0.061128139,0.998073220,-0.997782946,0.061384797,-0.026320295,-0.009054988
0.061128139,0.998073220,-0.997782946,0.061384797,-0.026320295,-0.009054988
0.060959876,0.998083532,-0.997789919,0.061217427,-0.026444472,-0.009040235
0.060740769,0.998090029,-0.997795224,0.061017573,-0.026745763,-0.009655396
0.060740769,0.998090029,-0.997795224,0.061017573,-0.026745763,-0.009655396
0.060986280,0.998076081,-0.997776628,0.061261714,-0.026876584,-0.009546210
0.060986280,0.998076081,-0.997776628,0.061261714,-0.026876584,-0.009546210
0.061328232,0.998058319,-0.997757196,0.061595678,-0.026824690,-0.009259606
0.060842216,0.998085022,-0.997769594,0.061123252,-0.027463574,-0.009510358
0.060842216,0.998085022,-0.997769594,0.061123252,-0.027463574,-0.009510358
0.060621321,0.998096585,-0.997773290,0.060910046,-0.027811164,-0.009655329
0.060620666,0.998097062,-0.997767448,0.060910404,-0.028022891,-0.009603637
0.060620666,0.998097062,-0.997767448,0.060910404,-0.028022891,-0.009603637
0.060608923,0.998097301,-0.997766495,0.060900509,-0.028084606,-0.009644436
0.060608923,0.998097301,-0.997766495,0.060900509,-0.028084606,-0.009644436
0.060644150,0.998096585,-0.997759819,0.060933650,-0.028243698,-0.009502772
0.060499310,0.998108208,-0.997765243,0.060783267,-0.028365448,-0.009255491
0.060499310,0.998108208,-0.997765243,0.060783267,-0.028365448,-0.009255491
0.060263336,0.998120844,-0.997776210,0.060552359,-0.028480321,-0.009396805
0.060263336,0.998120844,-0.997776210,0.060552359,-0.028480321,-0.009396805
0.060452700,0.998111010,-0.997755647,0.060740471,-0.028796293,-0.009225224
0.060636044,0.998102367,-0.997736752,0.060919583,-0.029062651,-0.008971234
0.060636044,0.998102367,-0.997736752,0.060919583,-0.029062651,-0.008971234
0.060645878,0.998098373,-0.997716427,0.060944915,-0.029734781,-0.009253188
0.060645878,0.998098373,-0.997716427,0.060944915,-0.029734781,-0.009253188
0.060862005,0.998086393,-0.997679055,0.061164856,-0.030536462,-0.009082370
0.060904145,0.998084009,-0.997660100,0.061211407,-0.031065881,-0.009036221
0.060904145,0.998084009,-0.997660100,0.061211407,-0.031065881,-0.009036221
0.060774982,0.998091400,-0.997649610,0.061088860,-0.031649910,-0.009045457
0.060774982,0.998091400,-0.997649610,0.061088860,-0.031649910,-0.009045457
0.060860217,0.998085916,-0.997625172,0.061180055,-0.032249931,-0.009024605
0.060860217,0.998085916,-0.997625172,0.061180055,-0.032249931,-0.009024605
0.060753107,0.998089373,-0.997612894,0.061087370,-0.032826941,-0.009275936
0.060587406,0.998099864,-0.997605979,0.060925305,-0.033339430,-0.009213434
0.060587406,0.998099864,-0.997605979,0.060925305,-0.033339430,-0.009213434
0.060375690,0.998111308,-0.997603118,0.060721934,-0.033806916,-0.009309246
0.060375690,0.998111308,-0.997603118,0.060721934,-0.033806916,-0.009309246
0.059888721,0.998136282,-0.997605920,0.060255527,-0.034580790,-0.009663169
0.059659541,0.998154581,-0.997588098,0.060021281,-0.035480477,-0.009217540
0.059659541,0.998154581,-0.997588098,0.060021281,-0.035480477,-0.009217540
0.059578419,0.998166144,-0.997557461,0.059927642,-0.036466293,-0.008558645
0.059462011,0.998175561,-0.997543991,0.059807777,-0.037020288,-0.008301985
0.058634162,0.998228490,-0.997556508,0.058973730,-0.037988421,-0.007879175
0.058053732,0.998267531,-0.997542262,0.058383048,-0.039231129,-0.007298967
0.058053732,0.998267531,-0.997542262,0.058383048,-0.039231129,-0.007298967
0.057442129,0.998302937,-0.997523189,0.057782173,-0.040596586,-0.007252313
0.056593001,0.998356879,-0.997521937,0.056917846,-0.041797955,-0.006622737
0.056593001,0.998356879,-0.997521937,0.056917846,-0.041797955,-0.006622737
0.055908203,0.998402834,-0.997533798,0.056202233,-0.042434298,-0.005766472
0.055908203,0.998402834,-0.997533798,0.056202233,-0.042434298,-0.005766472
0.055091083,0.998450398,-0.997551799,0.055378139,-0.043076292,-0.005498581
0.054084361,0.998512268,-0.997581124,0.054335475,-0.043666616,-0.004584072
0.054084361,0.998512268,-0.997581124,0.054335475,-0.043666616,-0.004584072
0.053570747,0.998549402,-0.997608602,0.053756416,-0.043675438,-0.003086261
0.053570747,0.998549402,-0.997608602,0.053756416,-0.043675438,-0.003086261
0.053491414,0.998559177,-0.997630060,0.053625762,-0.043276351,-0.001948694
0.053491414,0.998559177,-0.997630060,0.053625762,-0.043276351,-0.001948694
0.052934885,0.998594761,-0.997688532,0.052994311,-0.042608611,-0.000264574
0.052558005,0.998617291,-0.997732401,0.052555680,-0.042043146,0.001161441
0.052558005,0.998617291,-0.997732401,0.052555680,-0.042043146,0.001161441
0.052329898,0.998629987,-0.997778475,0.052280605,-0.041229472,0.002274726
0.051820457,0.998654544,-0.997847021,0.051700830,-0.040197995,0.004010441
0.051820457,0.998654544,-0.997847021,0.051700830,-0.040197995,0.004010441
0.051839352,0.998649359,-0.997877717,0.051660895,-0.039404757,0.005534241
0.051839352,0.998649359,-0.997877717,0.051660895,-0.039404757,0.005534241
0.051830530,0.998643875,-0.997912288,0.051601052,-0.038535245,0.006927218
0.051262319,0.998667598,-0.997960210,0.050997317,-0.038049951,0.007903459
0.051020741,0.998671770,-0.998007774,0.050716460,-0.037116662,0.009095364
0.050428331,0.998690069,-0.998064816,0.050076723,-0.036381066,0.010512194
0.050428331,0.998690069,-0.998064816,0.050076723,-0.036381066,0.010512194
0.049642861,0.998719513,-0.998125613,0.049259424,-0.035787854,0.011518420
0.049642861,0.998719513,-0.998125613,0.049259424,-0.035787854,0.011518420
0.048919201,0.998745501,-0.998188794,0.048510671,-0.035018865,0.012424011
0.048398733,0.998756647,-0.998226404,0.047950864,-0.034666475,0.013636692
0.048398733,0.998756647,-0.998226404,0.047950864,-0.034666475,0.013636692
0.047657609,0.998775303,-0.998274505,0.047168255,-0.034303594,0.014936142
0.047067523,0.998794556,-0.998312831,0.046560705,-0.034004774,0.015544441
0.046650231,0.998784542,-0.998352766,0.046085477,-0.033401854,0.017483760
0.046316206,0.998760819,-0.998390436,0.045686066,-0.032733284,0.019743692
0.046149015,0.998710513,-0.998424053,0.045438051,-0.031932727,0.022643674
0.046708584,0.998593390,-0.998431385,0.045894980,-0.030876521,0.026553908
0.047628224,0.998428524,-0.998423874,0.046707571,-0.029689122,0.030967476
0.048300564,0.998222053,-0.998451531,0.047286570,-0.027595123,0.036285803
0.049475491,0.997955620,-0.998457372,0.048396766,-0.025206774,0.041744232
0.051665008,0.997591317,-0.998417079,0.050565243,-0.022225982,0.047483761
0.054218411,0.997211754,-0.998343050,0.053145170,-0.019281371,0.052388102
0.056948304,0.996813595,-0.998243392,0.055935383,-0.016348783,0.056869648
0.061036944,0.996362627,-0.998057067,0.060176730,-0.012515606,0.060335919
0.065179050,0.995920241,-0.997837961,0.064520597,-0.008432981,0.063086912
0.069446623,0.995530844,-0.997578263,0.069054186,-0.003870413,0.064421795
0.073614657,0.995165765,-0.997286737,0.073471963,0.000212561,0.065168396
0.077732921,0.994805098,-0.996966004,0.077831388,0.004056508,0.065613970
0.081631720,0.994450927,-0.996632695,0.081963360,0.007712273,0.065949991
0.085491717,0.994077444,-0.996274352,0.086058557,0.011340138,0.066362612
0.089276016,0.993682146,-0.995895386,0.090079963,0.014911536,0.066944085
0.094305873,0.993171096,-0.995379090,0.095318973,0.018084364,0.067273080
0.099956393,0.992579579,-0.994769096,0.101164579,0.021057842,0.067466080
0.106022000,0.992015302,-0.994093001,0.107346177,0.023211408,0.066201657
0.112340510,0.991397679,-0.993351877,0.113757432,0.025135867,0.064729683
0.119165003,0.990705252,-0.992518067,0.120632410,0.026606411,0.062858313
0.125970662,0.989979625,-0.991652489,0.127445042,0.027507793,0.060812049
0.132763088,0.989212453,-0.990748942,0.134222448,0.028116522,0.058678225
0.139511168,0.988304913,-0.989829719,0.140932858,0.027816696,0.058235142
0.146213531,0.987335443,-0.988872886,0.147599399,0.027425233,0.058166862
0.152830243,0.986288369,-0.987887442,0.154182792,0.026859039,0.058847092
0.159371734,0.985169053,-0.986899376,0.160627365,0.025107684,0.060339078
0.165875196,0.983990908,-0.985883832,0.166994572,0.022772675,0.062248059
0.172266185,0.982772291,-0.984844863,0.173220634,0.020126080,0.064445600
0.178480566,0.981565654,-0.983793676,0.179234743,0.017172281,0.066362277
0.184346437,0.980432987,-0.982767463,0.184844375,0.013584394,0.067704193
0.190328777,0.979253054,-0.981675744,0.190517664,0.009364972,0.069040537
0.196367085,0.978031099,-0.980518639,0.196215868,0.004833061,0.070389427
0.202620983,0.976747036,-0.979257107,0.202141881,0.000551119,0.071441643
0.208861530,0.975439548,-0.977937818,0.208046198,-0.003808212,0.072349064
0.215079665,0.974123955,-0.976560950,0.213920712,-0.008330079,0.072941542
0.221099138,0.972856820,-0.975166023,0.219610512,-0.012900867,0.072944850
0.227011681,0.971597195,-0.973734736,0.225207448,-0.017499059,0.072666548
0.231776118,0.970705152,-0.972507477,0.229711711,-0.022565961,0.070456803
0.236366570,0.969883859,-0.971263945,0.234100640,-0.027876435,0.067246884
0.240616381,0.969219148,-0.970036089,0.238261223,-0.033669345,0.062014524
0.244865537,0.968488932,-0.968775988,0.242515504,-0.038909726,0.056705456
0.249096572,0.967698574,-0.967483997,0.246821821,-0.043884639,0.051367801
0.250372231,0.967669189,-0.966952264,0.248372018,-0.048138402,0.043907128
0.250582576,0.967838466,-0.966683090,0.248907149,-0.052270852,0.036524389
0.248701870,0.968472600,-0.966951966,0.247392893,-0.056136478,0.029284412
0.245020211,0.969484985,-0.967656672,0.244030654,-0.060046531,0.023407530
0.240425587,0.970664918,-0.968557894,0.239746690,-0.063962735,0.018200094
0.234510779,0.972112477,-0.969850123,0.234069049,-0.066299617,0.014463827
0.228155732,0.973610818,-0.971259773,0.227970600,-0.067819700,0.010560783
0.220942020,0.975247324,-0.972932756,0.221025825,-0.067724027,0.006347435
0.213428557,0.976875305,-0.974733114,0.213805735,-0.065907702,0.001358595
0.205767155,0.978454113,-0.976557732,0.206425786,-0.063205518,-0.004001748
0.197764933,0.979958057,-0.978587747,0.198790073,-0.057053827,-0.012833089
0.190047681,0.981254995,-0.980484903,0.191365123,-0.050314259,-0.022764299
0.182895482,0.982228518,-0.982215166,0.184408426,-0.042460013,-0.034940448
0.175534248,0.983038187,-0.983866215,0.177065611,-0.034569547,-0.047789246
0.168110907,0.983651996,-0.985409141,0.169456422,-0.026604857,-0.060939182
0.160457611,0.984131634,-0.986832917,0.161533058,-0.020355789,-0.073431149
0.152326882,0.984609842,-0.988222241,0.153017938,-0.014605936,-0.084433720
0.143154681,0.985321641,-0.989650249,0.143460453,-0.009967946,-0.092523843
0.132806420,0.986529529,-0.991122663,0.132788599,-0.006200083,-0.095534742
0.121850252,0.987931430,-0.992544472,0.121563315,-0.002888683,-0.095990583
0.108386278,0.990171731,-0.994108975,0.107943714,0.000148207,-0.088928387
0.095408201,0.992188334,-0.995432496,0.094819248,0.003413301,-0.081066415
0.083442867,0.993994415,-0.996486485,0.082715094,0.007219035,-0.071647786
0.072147548,0.995437205,-0.997344315,0.071376860,0.009964006,-0.063327871
0.061183095,0.996626139,-0.998052835,0.060419619,0.012145026,-0.055552050
0.051254988,0.997420371,-0.998599231,0.050523996,0.013131618,-0.050988741
0.040837646,0.998066604,-0.999075115,0.040156901,0.013468230,-0.047440767
0.029455006,0.998527348,-0.999487221,0.028848886,0.012569603,-0.045947127
0.016453385,0.998766661,-0.999799728,0.015900433,0.011393083,-0.047035497
0.002637744,0.998775601,-0.999945521,0.002134919,0.010110656,-0.049426265
-0.012540698,0.998511195,-0.999869466,-0.013063312,0.010188293,-0.052960724
-0.027201056,0.997982323,-0.999578297,-0.027738810,0.010170646,-0.057112589
-0.040825248,0.997187078,-0.999117076,-0.041367173,0.009921752,-0.062503994
-0.053907156,0.996273696,-0.998502910,-0.054408789,0.009279622,-0.066922091
-0.066713929,0.995223641,-0.997736335,-0.067146659,0.008458398,-0.070860900
-0.078384042,0.994190454,-0.996896625,-0.078709364,0.007305726,-0.073420316
-0.089870691,0.993049324,-0.995933712,-0.090088129,0.006281428,-0.075745463
-0.100995898,0.991844714,-0.994871795,-0.101115823,0.005478039,-0.077586524
-0.110908389,0.990693033,-0.993819416,-0.110933542,0.004713170,-0.078873262
-0.120210528,0.989537299,-0.992740452,-0.120142102,0.003968466,-0.079885624
-0.125510573,0.989097893,-0.992089689,-0.125313878,0.002331465,-0.077344619
-0.130068421,0.988844395,-0.991505027,-0.129691482,-0.000377327,-0.073260233
-0.133128881,0.988978028,-0.991085052,-0.132497668,-0.005222142,-0.066082403
-0.136682510,0.988941491,-0.990569293,-0.135887265,-0.009513089,-0.059409760
-0.140470266,0.988792300,-0.989992380,-0.139575124,-0.013539432,-0.052997719
-0.141659379,0.989145517,-0.989755750,-0.140818000,-0.017781820,-0.041971076
-0.141266942,0.989589393,-0.989737809,-0.140575409,-0.021510931,-0.030843968
-0.137771845,0.990334809,-0.990169227,-0.137318730,-0.024164809,-0.019510593
-0.132207155,0.991204202,-0.990884960,-0.132002592,-0.025852019,-0.009471322
-0.125604391,0.992074966,-0.991712570,-0.125648260,-0.027017234,-0.000076810
-0.119828939,0.992733479,-0.992463708,-0.120068192,-0.025634445,0.008003700
-0.114427924,0.993239522,-0.993162870,-0.114832163,-0.023104275,0.016995212
-0.109794378,0.993511796,-0.993785381,-0.110276818,-0.018323120,0.027809165
-0.105287910,0.993509233,-0.994365513,-0.105717778,-0.012325500,0.041993730
-0.100910544,0.993196726,-0.994879484,-0.101069927,-0.005676378,0.057839796
-0.097025633,0.992429376,-0.995281816,-0.096703768,0.000576317,0.075714126
-0.092582822,0.991513908,-0.995686591,-0.091634154,0.006053489,0.092213675
-0.086878896,0.990694344,-0.996169508,-0.085345745,0.009918071,0.106022373
-0.079820395,0.990454018,-0.996735752,-0.077937007,0.012101743,0.113695204
-0.072069049,0.990508318,-0.997308969,-0.069982290,0.013448805,0.118303671
-0.063505173,0.991340339,-0.997872055,-0.061370254,0.014777537,0.116094343
-0.054584622,0.992269754,-0.998384237,-0.052470565,0.015799809,0.112462193
-0.044959307,0.993436337,-0.998857498,-0.042996168,0.016199544,0.105998389
-0.035619974,0.994408846,-0.999219418,-0.033738136,0.017079089,0.100063078
-0.026418090,0.995232344,-0.999485850,-0.024589300,0.018176131,0.094383091
-0.017526746,0.995878637,-0.999660432,-0.015737534,0.019281704,0.089320138
-0.008409858,0.996472418,-0.999767363,-0.006720066,0.019865420,0.083651736
0.001143515,0.997043610,-0.999810576,0.002633274,0.019436864,0.076793820
0.013373077,0.997353554,-0.999747276,0.014628708,0.018075185,0.071218923
0.026930928,0.997407854,-0.999505818,0.027949929,0.016212890,0.066305280
0.044530332,0.996810675,-0.998913050,0.045342445,0.013777953,0.065671198
0.062699676,0.995807052,-0.997959852,0.063360929,0.012046492,0.065985233
0.082015216,0.994248867,-0.996561527,0.082629383,0.011768335,0.068128556
0.100472748,0.992261350,-0.994866550,0.101084590,0.012072271,0.072106108
0.118477225,0.989892066,-0.992875278,0.119108081,0.012727045,0.076987430
0.135630548,0.987331212,-0.990667760,0.136279762,0.013482139,0.081271313
0.152590990,0.984573781,-0.988193333,0.153211176,0.013788439,0.084504113
0.169214129,0.981763184,-0.985492408,0.169711351,0.013086177,0.085668683
0.185256779,0.978796482,-0.982615471,0.185604751,0.012110528,0.086650647
0.200987399,0.975635588,-0.979532063,0.201171398,0.011003513,0.087552249
0.214750171,0.972701132,-0.976621211,0.214759350,0.009676222,0.087926984
0.227621973,0.969833612,-0.973716021,0.227442920,0.008088350,0.087707810
0.238755822,0.967334032,-0.971061349,0.238368928,0.005959343,0.086285800
0.248680770,0.965358973,-0.968584418,0.247979105,0.001508750,0.081170499
0.257954657,0.963569760,-0.966148138,0.256947100,-0.004152928,0.074240208
0.266419470,0.961927354,-0.963793695,0.265142202,-0.011067810,0.066298321
0.273844838,0.960401297,-0.961619616,0.272454023,-0.017220566,0.058292001
0.279300630,0.959283531,-0.959957063,0.277969241,-0.021763682,0.050082199
0.280614018,0.959253728,-0.959526479,0.279511452,-0.023763107,0.041300319
0.279867768,0.959736168,-0.959726751,0.279048979,-0.024469167,0.032222286
0.272702813,0.961937428,-0.961826444,0.272145271,-0.022873666,0.024768069
0.264637649,0.964286566,-0.964123011,0.264315486,-0.020824686,0.016993290
0.254775047,0.966993153,-0.966834605,0.254657984,-0.017904093,0.008578560
0.245125592,0.969477534,-0.969392419,0.245173216,-0.013849095,-0.001829726
0.235603273,0.971733749,-0.971806228,0.235710204,-0.009162187,-0.013206022
0.227049172,0.973459601,-0.973882794,0.226983547,-0.001099087,-0.029241726
0.219450831,0.974656343,-0.975592971,0.218873501,0.007732769,-0.046255320
0.213712096,0.975053787,-0.976731896,0.212145150,0.017944606,-0.065304115
0.207289457,0.975457072,-0.977916718,0.204547167,0.026645126,-0.081509970
0.200548470,0.975774169,-0.979071379,0.196467757,0.034637302,-0.096256524
0.189084172,0.977652371,-0.981216848,0.184469700,0.038220547,-0.100831151
0.176201761,0.979823530,-0.983483851,0.171206832,0.041383184,-0.103121854
0.160469592,0.982676685,-0.986077726,0.155455709,0.043592378,-0.100896500
0.144344568,0.985598922,-0.988478661,0.139521539,0.045548163,-0.095543072
0.127993286,0.988384247,-0.990646720,0.123470724,0.047294375,-0.088608555
0.110468209,0.990975261,-0.992716432,0.106321394,0.048072793,-0.081632443
0.093098521,0.993117511,-0.994488895,0.089295864,0.048213564,-0.075787984
0.076095760,0.994742870,-0.995980620,0.072574139,0.047244497,-0.072246261
0.058745444,0.996023059,-0.997263789,0.055537224,0.044876926,-0.069668591
0.041219711,0.996975005,-0.998275459,0.038334966,0.041799553,-0.067612156
0.021012962,0.997581720,-0.999097586,0.018506110,0.036910072,-0.066993907
0.000065386,0.997714639,-0.999473333,-0.002127528,0.032451987,-0.067535892
-0.022356153,0.997229636,-0.999331772,-0.024343014,0.028918140,-0.070289254
-0.045202613,0.996124268,-0.998657942,-0.046970248,0.025277963,-0.074364506
-0.068254709,0.994418979,-0.997432947,-0.069766760,0.021655340,-0.079143018
-0.088918924,0.992401659,-0.995858729,-0.090201974,0.018943049,-0.083681576
-0.108609080,0.990132987,-0.993961751,-0.109564424,0.015629217,-0.087363862
-0.126372933,0.987894535,-0.991922259,-0.126847982,0.010976914,-0.089298822
-0.142265797,0.985615313,-0.989808023,-0.142251849,0.006384656,-0.091253087
-0.157213092,0.983235240,-0.987563133,-0.156697392,0.001835324,-0.093245685
-0.171144247,0.980795085,-0.985245645,-0.170284271,-0.000900533,-0.095101878
-0.183406472,0.978602529,-0.983029246,-0.182195425,-0.003960557,-0.095614120
-0.192366600,0.977171183,-0.981292844,-0.190823078,-0.007728245,-0.093398139
-0.198111653,0.976648390,-0.980090439,-0.196236610,-0.013214868,-0.087460540
-0.202207446,0.976536393,-0.979146957,-0.200075030,-0.019581409,-0.079666637
-0.204306841,0.976752937,-0.978605688,-0.202149391,-0.024288779,-0.071341746
-0.205521226,0.977126718,-0.978230834,-0.203473330,-0.028734274,-0.061823163
-0.205007672,0.977850914,-0.978216648,-0.203266740,-0.032621987,-0.049903769
-0.201722980,0.979004264,-0.978801370,-0.200417757,-0.035442553,-0.037199732
-0.197040319,0.980261445,-0.979671121,-0.196232319,-0.037679806,-0.024093715
-0.188901186,0.981978834,-0.981319964,-0.188546896,-0.036438353,-0.012959156
-0.180626988,0.983544588,-0.982964039,-0.180649042,-0.033994492,-0.002445519
-0.172101140,0.985009372,-0.984645188,-0.172367096,-0.029246207,0.006811871
-0.164509416,0.986176789,-0.986133277,-0.164880872,-0.021866305,0.016426554
-0.157428384,0.987135708,-0.987443149,-0.157727718,-0.013137802,0.026179239
-0.150863171,0.987730861,-0.988548875,-0.150876641,-0.003392525,0.040300671
-0.144301057,0.988079011,-0.989516437,-0.143764615,0.005872278,0.055060916
-0.137627482,0.988107383,-0.990383685,-0.136297941,0.014097402,0.071180560
-0.129816532,0.988241851,-0.991354406,-0.127792716,0.019085974,0.083947308
-0.121419072,0.988362908,-0.992346406,-0.118776917,0.022499599,0.095031589
-0.108571887,0.989768267,-0.993829966,-0.105947375,0.022677187,0.095571622
-0.095413804,0.991219997,-0.995166421,-0.092836499,0.023241870,0.094151728
-0.081652403,0.992896914,-0.996359229,-0.079183340,0.024519676,0.088801563
-0.068384886,0.994430006,-0.997340262,-0.066109061,0.025224309,0.082090750
-0.055358648,0.995780170,-0.998138726,-0.053313017,0.025586415,0.074697703
-0.041779995,0.996679366,-0.998783052,-0.039828300,0.026209382,0.071021184
-0.027837634,0.997367978,-0.999260068,-0.025987148,0.026540224,0.067688659
-0.013185382,0.997815549,-0.999565899,-0.011447430,0.026345065,0.065061174
0.003021419,0.997972190,-0.999694407,0.004574418,0.024536241,0.063488007
0.020000219,0.997818291,-0.999559700,0.021335423,0.021918861,0.062477924
0.041724265,0.997165382,-0.998991191,0.042677939,0.016604140,0.061967034
0.064399362,0.995926857,-0.997860909,0.064978778,0.011241857,0.062509567
0.088987350,0.993888795,-0.996015728,0.089179099,0.005844632,0.065057337
0.113037646,0.991151094,-0.993589878,0.112855852,0.001359891,0.069880769
0.136793673,0.987770677,-0.990596294,0.136206567,-0.002570286,0.075874664
0.157055020,0.984215736,-0.987581849,0.156183720,-0.003987659,0.083223812
0.176389933,0.980414271,-0.984305859,0.175203323,-0.005353510,0.089954436
0.193930984,0.976663411,-0.980991662,0.192413509,-0.006803695,0.095424645
0.210506916,0.972959220,-0.977553070,0.208627641,-0.008777522,0.099121399
0.226575077,0.969168961,-0.973931611,0.224314809,-0.011007294,0.101953760
0.241764724,0.965429664,-0.970252037,0.239209712,-0.012679841,0.103558056
0.256406069,0.961755574,-0.966450274,0.253534496,-0.015159149,0.103665799
0.270003438,0.958467662,-0.962665498,0.266803324,-0.019322157,0.100775361
0.281959534,0.955799043,-0.959093153,0.278506398,-0.025285482,0.094247282
