f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
-0.036885,-0.021330,-0.128156,-0.001915,0.028851,-0.000010,0.013445,-0.020365,-0.124391,-0.012249,-0.010700,-0.013995,0.034705,-0.035625,-0.004700,-0.027121,0.008711,-0.006615,-0.019990,0.002030,-0.038855,0.018340,-0.011895,-0.007254,-0.031410,-0.077161,-0.043300,0.000000,0.000000
-0.019105,-0.021218,-0.115861,-0.002305,0.024254,0.000090,0.012228,-0.022948,-0.117755,0.022545,-0.032470,-0.017924,0.039712,-0.037338,-0.002655,-0.018691,0.018555,-0.003350,-0.018692,0.015739,-0.036308,0.018649,-0.004442,0.003275,-0.030778,-0.087859,-0.028636,0.000000,0.000000
-0.005200,-0.020933,-0.106855,-0.001330,0.016514,0.001879,0.013469,-0.024608,-0.110390,0.044110,-0.043976,-0.013890,0.031752,-0.024768,0.000310,0.000706,0.009131,0.001554,-0.029225,0.002023,-0.032557,0.009015,0.020093,0.006732,-0.019884,-0.060453,-0.004502,0.000000,0.000000
-0.000826,-0.020491,-0.104381,0.000680,0.009106,0.003865,0.015076,-0.024792,-0.104623,0.047022,-0.042578,-0.004341,0.029327,-0.016272,0.001710,-0.005069,-0.002554,0.004750,-0.056380,-0.026478,-0.026257,0.002421,0.029922,0.010350,-0.015537,-0.026770,0.017528,0.000000,0.000000
0.006959,-0.017261,-0.106021,0.000965,0.009540,-0.003543,0.022859,-0.021271,-0.102197,0.046846,-0.044865,-0.010223,0.022611,-0.008436,0.003215,0.001054,-0.010487,-0.023330,-0.055942,-0.008750,-0.004008,-0.002750,0.029926,0.004801,-0.023794,-0.049195,0.027085,0.000000,0.000000
0.013900,-0.015160,-0.108221,0.001260,0.012305,-0.009650,0.030020,-0.018710,-0.101656,0.048230,-0.050065,-0.020614,0.012372,0.000769,0.004125,0.018173,-0.017849,-0.044075,-0.036992,0.017764,0.022373,-0.005880,0.013466,-0.004411,-0.024396,-0.065822,0.023541,0.000000,0.000000
0.015820,-0.017424,-0.105306,0.001420,0.011930,-0.004301,0.026811,-0.021435,-0.098876,0.058724,-0.057585,-0.022556,0.003672,0.012953,0.005415,0.030954,-0.027701,-0.018084,-0.024626,0.009237,0.035738,-0.010319,-0.013058,-0.007063,0.001121,-0.005311,0.011032,0.000000,0.000000
0.013900,-0.021665,-0.098452,0.001360,0.011675,0.004684,0.021385,-0.025190,-0.093191,0.062826,-0.059935,-0.018271,0.002320,0.022920,0.005165,0.035431,-0.039810,-0.001451,-0.029584,0.002185,0.045935,-0.012680,-0.035869,-0.006142,0.031093,0.080259,0.007365,0.000000,0.000000
0.011306,-0.024551,-0.090561,0.001085,0.010791,0.010250,0.019116,-0.026822,-0.086346,0.057419,-0.056298,-0.011161,0.009285,0.026401,0.001485,0.039107,-0.048402,-0.007575,-0.034517,0.006185,0.054108,-0.011261,-0.055067,-0.003067,0.049617,0.127720,0.012660,0.000000,0.000000
0.015489,-0.021170,-0.089481,0.000005,0.004506,0.001976,0.025748,-0.022910,-0.085421,0.051318,-0.054063,-0.007690,0.013929,0.019375,-0.001020,0.036348,-0.039357,-0.000831,-0.014347,0.009034,0.053093,-0.008800,-0.048270,0.003970,0.031777,0.068833,0.005201,0.000000,0.000000
0.021019,-0.014765,-0.087227,-0.001270,-0.003115,-0.007730,0.031369,-0.015985,-0.080157,0.046103,-0.051898,-0.011179,0.015010,0.013644,-0.001900,0.032733,-0.024319,0.011019,0.012104,0.008310,0.045314,-0.006245,-0.029549,0.009012,0.006595,-0.031156,0.005539,0.000000,0.000000
0.021420,-0.009516,-0.075839,-0.001440,-0.007679,-0.006344,0.026336,-0.009641,-0.061954,0.043350,-0.048581,-0.021999,0.012361,0.019469,-0.002650,0.039905,-0.015357,0.015960,0.026895,0.002751,0.032932,-0.005201,-0.021341,0.010115,0.007434,-0.091148,0.029794,0.000000,0.000000
0.026860,0.003679,-0.049743,-0.002075,-0.016019,-0.023758,0.019216,0.002564,-0.036483,0.048555,-0.044931,-0.035089,0.007805,0.031435,-0.005110,0.053425,-0.015193,0.017975,0.023057,0.001890,0.019381,-0.002955,-0.020390,0.007337,0.015020,-0.063851,0.013503,0.000000,0.000000
0.034467,0.023135,-0.009463,-0.003710,-0.026431,-0.055816,0.007336,0.018525,-0.005882,0.062103,-0.040958,-0.043102,0.011346,0.042192,-0.007895,0.062767,-0.019953,0.013046,-0.001499,0.008590,0.005741,0.002085,-0.028111,0.002021,0.018641,0.012276,-0.035174,0.000000,0.000000
0.025306,0.039110,0.039817,-0.003635,-0.031710,-0.066721,-0.023548,0.029950,0.029543,0.075315,-0.032481,-0.034006,0.025495,0.044900,-0.008700,0.064634,-0.014311,-0.012518,-0.037329,0.020635,-0.015963,0.009349,-0.017826,-0.001103,0.003186,-0.010581,-0.029997,0.000000,0.000000
0.016145,0.048656,0.102987,-0.002630,-0.033390,-0.064446,-0.064576,0.035545,0.085892,0.097902,-0.027901,-0.022030,0.036006,0.057086,-0.011455,0.102992,-0.015000,-0.042096,-0.084102,0.031075,-0.056586,0.019630,0.015061,0.013781,-0.023275,-0.056250,-0.009835,0.000000,0.000000
0.024060,0.051985,0.179650,-0.002255,-0.034640,-0.062331,-0.102631,0.037275,0.170454,0.135095,-0.033675,-0.022110,0.043545,0.087230,-0.018950,0.182286,-0.033808,-0.053981,-0.147779,0.034540,-0.103790,0.027680,0.059109,0.040048,-0.046890,-0.034561,-0.020225,0.000000,0.000000
0.035756,0.069567,0.245014,0.001130,-0.043626,-0.067426,-0.106611,0.058242,0.240179,0.116284,-0.011639,-0.013000,0.047546,0.109521,-0.024021,0.230068,-0.049365,-0.035974,-0.164081,0.042391,-0.126872,0.026980,0.097577,0.036904,-0.061681,-0.052813,-0.036046,0.000000,0.000000
0.046877,0.099985,0.293611,0.008859,-0.059862,-0.077207,-0.081652,0.095315,0.287801,0.050505,0.033407,0.004409,0.036320,0.117910,-0.022864,0.240210,-0.053567,0.001528,-0.138069,0.050398,-0.133934,0.024819,0.127923,0.017351,-0.066257,-0.142238,-0.043194,0.000000,0.000000
0.060389,0.121098,0.349469,0.016698,-0.073123,-0.074359,-0.077873,0.120248,0.351074,0.030842,0.053995,0.009069,0.029299,0.113470,-0.017138,0.211605,-0.052938,0.023982,-0.195229,0.042157,-0.127428,0.019359,0.136465,-0.006634,-0.055540,-0.311840,-0.018180,0.000000,0.000000
0.078094,0.136895,0.411718,0.023700,-0.082280,-0.063337,-0.081491,0.138950,0.421558,0.032111,0.063509,0.013114,0.023572,0.096732,-0.011326,0.167520,-0.035623,0.041214,-0.226363,0.017528,-0.111873,0.011421,0.138700,-0.026086,-0.043196,-0.380559,-0.011734,0.000000,0.000000
0.099283,0.154034,0.475936,0.031559,-0.089345,-0.052981,-0.074481,0.160358,0.486922,0.018467,0.080699,0.029168,0.010095,0.076749,-0.006301,0.142483,-0.000653,0.064593,-0.130481,-0.016057,-0.098425,0.004461,0.156773,-0.031531,-0.043961,-0.211014,-0.065485,0.000000,0.000000
0.088056,0.182339,0.536326,0.101637,-0.130853,-0.065664,-0.074310,0.184190,0.551041,0.012510,0.090415,0.037150,0.000684,0.061767,-0.000036,0.110175,0.014639,0.077270,-0.054533,-0.015487,-0.075913,-0.003974,0.149940,-0.053719,-0.028697,-0.077486,-0.066623,0.000000,0.000000
-0.030323,0.241221,0.583768,0.381393,-0.278466,-0.092789,-0.082934,0.210006,0.610309,0.006530,0.097821,0.044818,-0.002620,0.044999,0.003415,0.065927,0.018755,0.080295,-0.032708,0.011059,-0.049764,-0.008455,0.108025,-0.079569,-0.002692,-0.041733,-0.011104,0.000000,0.000000
-0.198710,0.315575,0.624149,0.728660,-0.439994,-0.086787,-0.089581,0.238621,0.663704,-0.040292,0.130795,0.092148,-0.014834,0.011057,0.007760,0.005224,0.054443,0.089995,-0.015892,-0.003468,-0.019622,-0.013850,0.071673,-0.074926,-0.006894,0.054045,0.000606,0.000000,0.000000
-0.333285,0.386660,0.651561,0.986943,-0.540541,-0.065766,-0.096201,0.269303,0.714363,-0.099171,0.168862,0.153242,-0.029505,-0.014740,0.009920,-0.032520,0.074440,0.097566,0.019371,-0.032710,0.005035,-0.016940,0.012539,-0.060129,0.004641,0.146727,-0.005230,0.000000,0.000000
-0.458509,0.465107,0.659817,1.246200,-0.640662,-0.056052,-0.102473,0.301473,0.765416,-0.139156,0.190551,0.198780,-0.026399,-0.021870,0.003586,-0.024403,0.044116,0.094006,0.090653,-0.043988,0.015808,-0.018852,-0.112405,-0.061756,0.075714,0.161630,0.006376,0.000000,0.000000
-0.514505,0.541856,0.685758,1.418925,-0.707923,-0.083053,-0.034438,0.333467,0.788189,-0.270348,0.242781,0.332324,-0.024580,-0.043212,-0.004339,-0.022354,0.030461,0.141379,0.147940,-0.067911,0.017088,-0.018889,-0.198672,-0.053808,0.086358,0.160846,0.037858,0.000000,0.000000
-0.495504,0.591636,0.712171,1.476054,-0.716255,-0.129432,0.101667,0.346331,0.788683,-0.487688,0.324063,0.545098,-0.025473,-0.075200,-0.004036,-0.042974,0.042719,0.224153,0.170093,-0.102951,0.013442,-0.009143,-0.226333,-0.031132,0.031894,0.168800,0.072721,0.000000,0.000000
-0.452467,0.580938,0.693949,1.451714,-0.641865,-0.141734,0.046578,0.302224,0.792661,-0.315889,0.199651,0.738504,-0.027289,-0.085207,0.004013,-0.057900,0.045341,0.247043,0.179993,-0.130258,0.016585,0.000109,-0.250361,-0.018206,0.030188,0.209650,0.072354,0.000000,0.000000
-0.419177,0.503344,0.503820,1.406052,-0.527986,-0.081629,-0.053650,0.227375,0.799923,-0.035067,0.016836,0.915097,-0.027836,-0.080304,0.011975,-0.050815,0.037819,0.231913,0.134993,-0.138021,0.020025,0.004355,-0.242587,0.003400,0.039817,0.218071,0.040169,0.000000,0.000000
-0.423969,0.375592,0.082409,1.398250,-0.429793,0.056096,-0.004837,0.158686,0.811691,-0.030736,-0.023416,1.086436,-0.010403,-0.087220,0.018864,-0.011881,0.020042,0.206708,0.027648,-0.122756,0.007652,0.002986,-0.231598,0.045806,0.024729,0.121080,-0.007912,0.000000,0.000000
-0.410881,0.189761,-0.453524,1.253332,-0.313457,0.178214,0.032413,0.084841,0.826497,-0.029610,-0.038785,1.296616,0.008775,-0.091723,0.023664,-0.001802,0.005808,0.157772,-0.019030,-0.077205,-0.004374,-0.000350,-0.187640,0.077474,-0.009149,0.071728,0.005162,0.000000,0.000000
-0.346850,-0.044320,-1.013476,0.897143,-0.176528,0.205231,0.050822,0.017520,0.848946,-0.031282,-0.032103,1.492870,0.024952,-0.085071,0.029167,-0.034270,0.000516,0.096754,0.007299,-0.016665,0.000865,-0.001815,-0.107058,0.083461,-0.047290,0.082797,0.068055,0.000000,0.000000
-0.180178,-0.338131,-1.606609,0.245449,-0.017796,0.049572,0.069777,-0.029142,0.882153,-0.028489,-0.043293,1.536137,0.043990,-0.061498,0.037241,-0.043818,-0.009546,0.036711,0.047041,0.021089,0.023972,-0.006718,-0.036874,0.070316,-0.037751,-0.016908,0.068133,0.000000,0.000000
0.042155,-0.617572,-2.120256,-0.522613,0.183787,-0.181846,0.076057,-0.056557,0.925655,-0.022519,-0.054213,1.461550,0.061972,-0.024210,0.033774,-0.017650,-0.026017,-0.035450,0.053381,0.041693,0.046642,-0.012109,0.013389,0.062379,-0.002816,-0.112567,0.036274,0.000000,0.000000
0.250227,-0.805331,-2.474707,-1.179683,0.429846,-0.347194,0.061894,-0.070712,0.973052,-0.016777,-0.045006,1.352340,0.078492,0.014877,0.025740,0.037088,-0.056365,-0.132849,-0.007755,0.056147,0.060810,-0.016511,0.034647,0.061065,0.028839,-0.087870,0.018659,0.000000,0.000000
0.308234,-0.870052,-2.677220,-1.431758,0.548846,-0.320986,0.022269,-0.089554,0.999239,-0.013360,-0.020612,1.258329,0.060063,0.033094,0.022255,0.078572,-0.082591,-0.166432,0.017369,0.063405,0.055427,-0.024134,0.054728,0.063691,0.017927,-0.051162,0.008626,0.000000,0.000000
0.207160,-0.833388,-2.721869,-1.256749,0.516884,-0.149570,-0.027174,-0.110845,0.988716,-0.013891,0.002919,1.188471,0.016305,0.009866,0.014130,0.059543,-0.063914,-0.114410,0.116435,0.057859,0.034693,-0.022876,0.048812,0.076342,-0.026254,-0.029138,0.005680,0.000000,0.000000
0.100906,-0.752793,-2.664348,-0.983321,0.449319,-0.074668,-0.051330,-0.103222,0.924644,-0.014490,-0.007939,1.077012,-0.073816,-0.028507,0.011965,0.003509,0.019652,-0.046674,0.115443,0.013428,0.049829,-0.021936,0.024633,0.047430,-0.018947,0.061625,0.013765,0.000000,0.000000
-0.008781,-0.627195,-2.441231,-0.635944,0.354963,-0.045220,-0.056520,-0.065815,0.847548,-0.014525,-0.020840,0.912842,-0.152516,-0.076777,0.018296,-0.087368,0.101382,0.027351,0.081931,-0.028850,0.087512,-0.021365,-0.021867,-0.003126,0.016281,0.123566,0.007754,0.000000,0.000000
-0.104729,-0.490310,-2.047575,-0.310807,0.279765,0.011039,-0.057726,0.004713,0.819809,-0.007361,-0.001696,0.437909,-0.133437,-0.134255,0.040330,-0.245602,0.108194,0.097055,0.085879,-0.026716,0.133585,-0.017905,-0.137769,-0.056008,0.050160,0.057068,-0.032259,0.000000,0.000000
-0.123446,-0.354444,-1.587467,-0.103632,0.196303,0.023580,-0.044765,0.061697,0.802688,0.002910,0.022811,0.027758,-0.117476,-0.165132,0.054711,-0.320794,0.097823,0.098405,0.203943,-0.016345,0.139161,-0.010905,-0.181522,-0.092527,0.060975,0.032666,-0.025724,0.000000,0.000000
-0.076115,-0.235165,-1.162031,-0.008628,0.101830,0.000335,-0.023919,0.074742,0.780764,0.009054,0.040458,0.000000,-0.114531,-0.167586,0.046748,-0.306706,0.098383,0.048449,0.368585,-0.015759,0.104633,-0.002140,-0.123450,-0.090382,0.042374,0.074656,0.024418,0.000000,0.000000
-0.021582,-0.167247,-0.839873,0.034454,0.053516,0.031544,-0.016853,0.073284,0.786807,0.015352,0.046251,0.000000,-0.067271,-0.150699,0.044797,-0.342023,0.062415,0.040567,0.341014,-0.041344,0.072551,-0.009864,-0.060196,-0.032037,0.031703,0.064539,0.026689,0.000000,0.000000
0.060227,-0.121486,-0.531672,0.001410,0.027673,0.079812,-0.018466,0.067346,0.802387,0.024420,0.046535,0.000000,-0.009596,-0.115387,0.038872,-0.363766,0.011623,0.037378,0.231048,-0.059100,0.048392,-0.033703,0.023424,0.038052,0.011193,0.031624,0.014256,0.000000,0.000000
0.174205,-0.058263,-0.143137,-0.100356,-0.009967,0.100653,-0.015751,0.065617,0.803469,0.027806,0.055949,0.000000,0.021553,-0.069387,0.023541,-0.295292,-0.033417,-0.009480,0.199376,-0.039085,0.029228,-0.067677,0.113196,0.067887,-0.025102,-0.001716,0.026264,0.000000,0.000000
0.305193,-0.010123,0.265537,-0.268249,-0.014806,0.137078,-0.006861,0.051647,0.794098,0.026880,0.059916,0.000000,0.016890,-0.006720,0.005027,-0.144543,-0.044617,-0.035025,0.169780,-0.010967,0.004905,-0.086439,0.146626,0.115386,-0.026037,-0.061996,0.024331,0.000000,0.000000
0.418554,0.011825,0.614483,-0.463523,0.020134,0.196019,-0.007711,0.026643,0.771438,0.030032,0.054704,0.000000,-0.000939,0.052070,-0.010295,-0.000422,-0.015101,-0.022717,0.094161,0.014974,-0.000576,-0.079564,0.106389,0.160354,-0.005832,-0.123455,0.012442,0.000000,0.000000
0.456629,0.013850,0.834981,-0.617475,0.070523,0.278944,-0.053278,-0.000804,0.730986,0.030305,0.059650,0.000000,-0.037899,0.106649,-0.024040,0.116274,-0.007346,-0.030675,-0.035778,0.038264,0.003830,-0.081967,0.049290,0.159374,-0.038557,-0.143166,0.034619,0.000000,0.000000
0.446175,0.007860,0.888658,-0.712458,0.113276,0.324963,-0.103186,-0.018515,0.673576,0.025620,0.079811,0.000000,-0.088752,0.129181,-0.031380,0.153311,0.000188,-0.030015,-0.109730,0.054236,0.018265,-0.073745,-0.029941,0.116926,-0.068441,-0.121101,0.043780,0.000000,0.000000
0.432907,0.008645,0.802537,-0.754252,0.129979,0.288251,-0.116739,-0.017368,0.605331,0.017489,0.112462,0.000000,-0.142732,0.110602,-0.019283,0.082329,0.021541,0.006355,-0.049082,0.062100,0.042759,-0.031751,-0.121295,0.050610,-0.043806,-0.068279,-0.000056,0.000000,0.000000
0.382566,0.005050,0.652362,-0.697901,0.119732,0.233237,-0.115390,-0.018568,0.508612,0.013699,0.127679,0.000000,-0.170945,0.061384,-0.009575,-0.046547,0.025159,0.014590,-0.003161,0.057156,0.053274,0.003027,-0.208908,-0.029346,-0.005516,0.051480,-0.008508,0.000000,0.000000
0.308629,-0.010768,0.508500,-0.571483,0.095503,0.190332,-0.106578,-0.031440,0.408493,0.016930,0.117059,0.000000,-0.157314,-0.003374,0.000901,-0.222015,0.023475,-0.008280,-0.028897,0.044999,0.057041,0.044203,-0.259529,-0.094426,0.014008,0.201735,0.018577,0.000000,0.000000
0.255364,-0.049293,0.422938,-0.464530,0.090775,0.162969,-0.092678,-0.057846,0.365192,0.023124,0.098774,0.000000,-0.159015,-0.033568,0.023267,-0.328355,0.010544,-0.053732,-0.020060,0.036992,0.048343,0.101109,-0.224670,-0.107601,0.014865,0.235585,-0.016336,0.000000,0.000000
0.224860,-0.096336,0.382182,-0.385331,0.093316,0.160701,-0.075392,-0.087738,0.355785,0.031884,0.077803,0.000000,-0.183415,-0.035292,0.034025,-0.346747,-0.019526,-0.092248,-0.007685,0.022662,0.027659,0.125465,-0.175476,-0.107783,0.023580,0.237084,-0.052764,0.000000,0.000000
0.208623,-0.133133,0.355085,-0.329033,0.087462,0.182923,-0.058217,-0.109879,0.344243,0.040478,0.061862,0.000000,-0.183837,-0.047973,0.038786,-0.392278,-0.028598,-0.075594,-0.070767,-0.000492,0.017117,0.149320,-0.203768,-0.119436,0.034844,0.309424,-0.028189,0.000000,0.000000
0.207227,-0.151996,0.357133,-0.318618,0.089686,0.199686,-0.058585,-0.115861,0.360312,0.050210,0.067965,0.000000,-0.137211,-0.034336,0.031847,-0.318950,-0.042799,-0.066250,0.059747,-0.009755,0.016840,0.163996,-0.270276,-0.137481,0.042354,0.351168,-0.027324,0.000000,0.000000
0.212347,-0.158010,0.382257,-0.343878,0.104455,0.204357,-0.077879,-0.112217,0.398727,0.060504,0.088749,0.000000,-0.051451,-0.013825,-0.005923,-0.138681,-0.050795,-0.072849,0.321144,-0.007616,0.011900,0.145814,-0.360313,-0.149068,0.044247,0.293487,-0.057296,0.000000,0.000000
0.198310,-0.179039,0.409698,-0.341327,0.122632,0.213943,-0.102057,-0.129534,0.424953,0.069497,0.089238,0.000000,-0.009517,-0.006767,-0.033651,-0.042743,-0.042507,-0.032649,0.225950,-0.020246,-0.032165,0.119064,-0.354771,-0.095758,-0.010780,0.106842,-0.053158,0.000000,0.000000
0.115212,-0.206265,0.433469,-0.193828,0.067361,0.230872,-0.125667,-0.149337,0.449371,0.080831,0.091639,0.000000,0.019511,-0.006376,-0.042219,-0.001531,-0.037307,0.018575,0.030290,-0.018122,-0.085030,0.075891,-0.261214,-0.029793,-0.082963,-0.092357,-0.029509,0.000000,0.000000
0.034576,-0.226291,0.447985,-0.042942,-0.003178,0.253807,-0.163412,-0.142743,0.481241,0.141501,0.094946,0.000000,0.085289,-0.017298,-0.040593,0.026336,-0.028998,0.043640,0.036181,0.021754,-0.104362,0.029188,-0.139300,-0.006509,-0.129640,-0.191031,-0.009339,0.000000,0.000000
0.013793,-0.242838,0.457627,-0.027717,-0.011861,0.265980,-0.489681,-0.008773,0.475445,0.862562,-0.252714,0.000000,0.112518,-0.016554,-0.040178,0.060726,-0.020912,0.023711,0.049778,0.035017,-0.121444,-0.013593,0.012343,0.025567,-0.130195,-0.173551,-0.003746,0.000000,0.000000
-0.006909,-0.261140,0.468523,-0.029007,-0.018750,0.254271,-0.845084,0.132474,0.460779,1.636458,-0.629096,0.000000,0.107053,-0.013711,-0.063477,0.108828,-0.009117,-0.041294,0.012452,-0.004738,-0.144892,-0.068030,0.134001,0.059727,-0.080188,-0.102702,-0.006840,0.000000,0.000000
-0.041153,-0.293341,0.492014,-0.031231,-0.026535,0.191211,-0.970089,0.162886,0.502919,1.836725,-0.664667,0.000000,0.122853,-0.000726,-0.070662,0.144902,-0.011805,-0.128227,-0.127862,-0.106970,-0.154272,-0.118630,0.233341,0.051641,-0.039037,-0.128047,0.026168,0.000000,0.000000
-0.072476,-0.342354,0.519376,-0.032820,-0.020240,0.163643,-1.074092,0.176522,0.548965,2.000272,-0.675537,0.000000,0.129566,0.026001,-0.052090,0.175153,-0.045446,-0.184627,-0.259258,-0.176231,-0.157186,-0.134116,0.277858,0.024498,-0.005490,-0.180992,0.044605,0.000000,0.000000
-0.075581,-0.392368,0.531851,-0.033880,0.006644,0.236455,-1.115561,0.200286,0.563365,2.129500,-0.696968,-0.236378,0.104232,0.048600,-0.030441,0.193488,-0.087225,-0.163328,-0.277238,-0.132699,-0.152347,-0.104367,0.253709,0.003350,0.023404,-0.176292,0.004587,0.000000,0.000000
-0.052500,-0.395534,0.462866,-0.023680,0.000934,0.208708,-1.071224,0.255994,0.539809,2.130450,-0.638913,-0.579524,0.055119,0.068586,-0.007889,0.196901,-0.095800,-0.119860,-0.243996,-0.097131,-0.144746,-0.052834,0.214251,-0.013807,0.027220,-0.211420,-0.034031,0.000000,0.000000
-0.037343,-0.367072,0.373045,-0.008420,-0.026634,0.097778,-0.993128,0.287099,0.476481,2.009611,-0.503297,-0.684388,0.005489,0.082801,0.006799,0.171208,-0.069448,-0.080378,-0.196110,-0.096771,-0.124126,-0.016876,0.166190,-0.044712,0.022888,-0.259216,-0.046848,0.000000,0.000000
-0.062473,-0.318325,0.456817,-0.003910,-0.005717,0.127744,-0.922540,0.262154,0.357486,1.830742,-0.346207,-0.642120,-0.063209,0.095560,0.024715,0.134119,-0.038213,-0.044147,-0.147704,-0.080604,-0.108464,0.025632,0.097509,-0.073951,0.045610,-0.181891,-0.032593,0.000000,0.000000
-0.082955,-0.256398,0.505557,-0.003750,0.025733,0.161618,-0.841086,0.224316,0.188058,1.618871,-0.178713,-0.579136,-0.144620,0.098982,0.051811,0.081932,0.010031,-0.021897,-0.105759,-0.055848,-0.095917,0.082153,0.010671,-0.094289,0.074299,-0.037848,-0.009382,0.000000,0.000000
-0.068367,-0.214981,0.336690,-0.004880,0.030334,0.068917,-0.761703,0.197180,-0.000834,1.431372,-0.026654,-0.536378,-0.193423,0.074987,0.086989,-0.017361,0.088251,-0.017105,-0.082460,-0.032870,-0.067782,0.148862,-0.117879,-0.116736,0.090593,0.077303,0.000679,0.000000,0.000000
-0.082948,-0.195013,0.286195,-0.004715,0.077430,0.155082,-0.711260,0.090501,-0.241608,1.227538,0.088783,-0.463901,-0.218286,0.026944,0.108876,-0.115824,0.177649,-0.023180,-0.032670,0.008337,-0.034574,0.188033,-0.223902,-0.143248,0.111209,0.131078,0.005690,0.000000,0.000000
-0.128660,-0.179806,0.368651,-0.004086,0.142289,0.340012,-0.684192,-0.073400,-0.516827,1.001139,0.165786,-0.358153,-0.208628,-0.036009,0.106576,-0.190388,0.260684,-0.030436,0.051118,0.068461,0.001703,0.184231,-0.278464,-0.168630,0.129517,0.120849,0.003665,0.000000,0.000000
-0.149411,-0.106790,0.269756,-0.006215,0.079796,0.052481,-0.628285,-0.148834,-0.803488,0.736512,0.249249,-0.251489,-0.175674,-0.083329,0.087947,-0.204048,0.318810,-0.031406,0.181635,0.142793,0.025869,0.150224,-0.244356,-0.162357,0.112588,0.101517,-0.016249,0.000000,0.000000
-0.177303,-0.068802,0.156422,-0.007050,0.079829,-0.027957,-0.572476,-0.258125,-1.095039,0.476788,0.293038,-0.093409,-0.136010,-0.106746,0.048935,-0.148126,0.326067,-0.015075,0.267462,0.198807,0.052786,0.090456,-0.175727,-0.144434,0.079991,0.106296,-0.027890,0.000000,0.000000
-0.240582,-0.140877,0.208783,-0.003625,0.302841,0.674382,-0.543674,-0.509001,-1.379460,0.264819,0.268156,0.144977,-0.110743,-0.094557,0.019705,-0.052610,0.261506,0.025552,0.227735,0.213130,0.081953,0.051356,-0.138464,-0.117421,0.047363,0.151779,-0.009217,0.000000,0.000000
-0.225658,-0.108319,0.209539,-0.004379,0.279638,0.602180,-0.416330,-0.674853,-1.697695,0.004908,0.231010,0.350468,-0.062409,-0.085768,0.006015,0.038802,0.161034,0.082232,0.174551,0.176874,0.102086,0.035683,-0.113977,-0.069976,0.019665,0.152835,0.018006,0.000000,0.000000
-0.131602,0.024109,0.127824,-0.007920,0.010928,-0.241260,-0.215711,-0.703782,-1.992499,-0.228633,0.199247,0.463416,0.005068,-0.074233,-0.004264,0.083753,0.044081,0.133395,0.125124,0.101882,0.108858,0.015411,-0.068343,-0.003740,-0.000180,0.111234,0.038305,0.000000,0.000000
-0.068143,0.041551,0.089247,-0.006876,-0.029619,-0.338089,-0.119186,-0.721149,-2.108264,-0.221777,0.161985,0.519958,0.049569,-0.049055,-0.008775,0.094788,-0.075498,0.125113,0.050485,0.009479,0.097787,-0.011885,0.031823,0.065836,-0.019883,0.054909,0.037472,0.000000,0.000000
-0.030079,-0.001811,0.107038,-0.004385,0.031116,-0.086311,-0.139143,-0.754939,-2.167209,0.053908,0.086210,0.347568,0.090215,-0.026748,-0.005070,0.084409,-0.168002,0.058763,-0.029228,-0.053271,0.089896,-0.028443,0.101598,0.120717,-0.024600,-0.003291,0.024226,0.000000,0.000000
0.002027,-0.025941,0.165739,-0.002655,0.015738,-0.047642,-0.221968,-0.830554,-2.312707,0.514612,-0.057581,-0.140144,0.128505,0.007713,0.005389,0.073735,-0.234875,-0.031170,-0.103123,-0.050538,0.092010,-0.030613,0.111129,0.166878,-0.014522,-0.029570,0.015114,0.000000,0.000000
0.028083,-0.075291,0.193661,-0.001455,0.006825,-0.016349,-0.321811,-0.974237,-2.459115,1.089592,-0.360242,-0.864521,0.148509,0.028785,0.009460,0.049679,-0.245771,-0.075264,-0.149778,-0.033001,0.110260,-0.017482,0.086995,0.175631,-0.004241,-0.084229,0.046667,0.000000,0.000000
0.045052,-0.137039,0.170127,-0.001490,0.014690,0.029784,-0.373364,-1.155970,-2.544670,1.592693,-0.727827,-1.554424,0.147696,0.040180,0.006485,0.017402,-0.208429,-0.056800,-0.173050,-0.021222,0.142256,-0.000165,0.044727,0.148872,0.003800,-0.118270,0.095272,0.000000,0.000000
0.042648,-0.153863,0.122932,-0.001170,0.009365,0.040558,-0.317260,-1.294437,-2.531660,1.798922,-0.869904,-1.737130,0.114965,0.057978,0.003911,0.056509,-0.152043,-0.030762,-0.167787,-0.021808,0.164759,0.015600,-0.019315,0.118461,0.022114,0.027291,0.065628,0.000000,0.000000
0.025759,-0.136015,0.075350,-0.000790,0.002189,0.029433,-0.191209,-1.354641,-2.419563,1.765878,-0.848500,-1.676729,0.082538,0.073841,-0.006613,0.141960,-0.072584,-0.003062,-0.157107,-0.016661,0.170832,0.036287,-0.084442,0.084388,0.048673,0.182642,0.025405,0.000000,0.000000
0.006309,-0.110460,0.048992,-0.001305,0.005605,0.018707,-0.052819,-1.341498,-2.238729,1.633863,-0.811360,-1.729660,0.056778,0.098269,-0.031552,0.253954,0.010008,0.019332,-0.160724,0.009387,0.167590,0.044270,-0.088582,0.034958,0.077477,0.190707,0.048241,0.000000,0.000000
-0.007074,-0.068199,0.018742,-0.001225,0.000907,-0.032702,0.111587,-1.220836,-1.990357,1.349008,-0.688440,-1.622399,0.025502,0.122394,-0.073955,0.397680,0.079939,0.026640,-0.083750,0.047473,0.150238,0.037411,-0.063280,0.009620,0.079088,0.152019,0.035728,0.000000,0.000000
