f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
0.705961,-0.061513,0.048771,0.703887,0.699801,-0.032947,0.021308,0.713259,0.699656,-0.035902,0.018295,0.713343,0.626781,-0.033947,0.021708,0.778153,0.624289,-0.081356,0.059905,0.774633,0.627095,0.003985,-0.008839,0.778883,0.627038,0.009353,-0.002171,0.778930,0.718594,-0.020834,0.006258,0.695090,0.718648,-0.018853,0.008174,0.695070,0.783850,-0.019569,0.006270,0.620610,0.780286,-0.073873,0.074929,0.616508,0.783806,-0.006361,-0.010408,0.620886,0.783746,-0.011645,-0.014593,0.620801,0.741386,-0.063951,0.045528,0.666472,0.741085,-0.068129,0.050176,0.666058,0.744056,-0.015136,0.097521,0.660788,0.871405,-0.036259,0.091786,0.480534,0.699226,-0.278901,0.528067,0.392991,0.706726,-0.259310,0.538812,0.378125,0.690810,-0.237245,0.548885,0.406475,0.698181,-0.231718,0.539477,0.409652,0.737908,-0.099362,0.084956,0.662119,0.733929,-0.125413,0.061471,0.664711,0.658867,-0.118144,0.074494,0.739180,0.516045,-0.496281,0.416356,0.560402,0.509348,-0.503153,0.408808,0.565931,0.542904,-0.527141,0.377371,0.533824,0.561258,-0.499528,0.349491,0.559748,0.741386,-0.063951,0.045528,0.666472,0.741386,-0.063951,0.045528,0.666472
0.707087,-0.061054,0.048830,0.702792,0.700940,-0.032528,0.021315,0.712160,0.700811,-0.035187,0.018613,0.712235,0.627203,-0.033181,0.021991,0.777838,0.624693,-0.080575,0.060215,0.774365,0.627531,0.004586,-0.008457,0.778532,0.627466,0.010151,-0.001553,0.778576,0.719634,-0.020691,0.006520,0.694014,0.719701,-0.018225,0.008898,0.693988,0.784052,-0.019007,0.007075,0.620364,0.780537,-0.072301,0.074494,0.616429,0.784018,-0.005360,-0.010168,0.620632,0.783958,-0.011114,-0.014722,0.620540,0.742196,-0.063478,0.045635,0.665607,0.741892,-0.067699,0.050342,0.665191,0.744832,-0.014588,0.097679,0.659903,0.871772,-0.035721,0.092076,0.479854,0.699657,-0.277892,0.528151,0.392826,0.707045,-0.258517,0.538770,0.378131,0.691456,-0.236898,0.548620,0.405936,0.699041,-0.231212,0.538922,0.409201,0.738740,-0.098627,0.084864,0.661313,0.734768,-0.124819,0.061309,0.663911,0.658811,-0.117471,0.074424,0.739344,0.515914,-0.495966,0.416418,0.560756,0.509314,-0.502741,0.408971,0.566210,0.543452,-0.527139,0.377001,0.533530,0.561671,-0.499725,0.349279,0.559289,0.742196,-0.063478,0.045635,0.665607,0.742196,-0.063478,0.045635,0.665607
0.707903,-0.060794,0.048818,0.701993,0.701765,-0.032307,0.021274,0.711358,0.701660,-0.034503,0.019047,0.711421,0.627069,-0.032428,0.022399,0.777966,0.624535,-0.079828,0.060612,0.774538,0.627419,0.005204,-0.007930,0.778624,0.627350,0.010647,-0.001174,0.778663,0.720371,-0.020710,0.006708,0.693247,0.720454,-0.017614,0.009687,0.693212,0.783928,-0.018466,0.007944,0.620526,0.780466,-0.070723,0.074016,0.616760,0.783907,-0.004407,-0.009813,0.620786,0.783848,-0.010542,-0.014671,0.620690,0.742658,-0.063196,0.045666,0.665117,0.742349,-0.067467,0.050435,0.664697,0.745272,-0.014276,0.097778,0.659398,0.872085,-0.035438,0.092242,0.479275,0.700154,-0.277118,0.528039,0.392640,0.707418,-0.258009,0.538503,0.378161,0.692142,-0.236825,0.548149,0.405445,0.699910,-0.231003,0.538196,0.408790,0.739225,-0.098118,0.084693,0.660868,0.735244,-0.124482,0.061013,0.663474,0.658471,-0.117083,0.074230,0.739728,0.515698,-0.495889,0.416113,0.561248,0.509272,-0.502486,0.408854,0.566559,0.543761,-0.527110,0.376575,0.533545,0.561898,-0.499792,0.348934,0.559217,0.742658,-0.063196,0.045666,0.665117,0.742658,-0.063196,0.045666,0.665117
0.709232,-0.060481,0.048751,0.700682,0.703108,-0.032067,0.021170,0.710044,0.703031,-0.033732,0.019488,0.710092,0.627368,-0.031581,0.022810,0.777748,0.624809,-0.078960,0.061032,0.774374,0.627739,0.005894,-0.007416,0.778367,0.627669,0.011049,-0.001023,0.778401,0.721628,-0.020636,0.006742,0.691941,0.721726,-0.016860,0.010362,0.691896,0.784227,-0.017769,0.008712,0.620159,0.780816,-0.069031,0.073583,0.616561,0.784218,-0.003400,-0.009454,0.620404,0.784163,-0.009871,-0.014573,0.620305,0.743646,-0.062861,0.045641,0.664045,0.743329,-0.067235,0.050540,0.663617,0.746233,-0.013953,0.097826,0.658310,0.872831,-0.035143,0.092356,0.477913,0.701086,-0.275903,0.528055,0.391808,0.708221,-0.257036,0.538354,0.377532,0.693203,-0.236175,0.547827,0.404447,0.701092,-0.230272,0.537693,0.407837,0.740235,-0.097549,0.084521,0.659842,0.736240,-0.124158,0.060690,0.662459,0.658790,-0.116718,0.073997,0.739525,0.516111,-0.495447,0.416065,0.561295,0.509883,-0.501853,0.409023,0.566448,0.544519,-0.526598,0.376631,0.533238,0.562626,-0.499347,0.349003,0.558839,0.743646,-0.062861,0.045641,0.664045,0.743646,-0.062861,0.045641,0.664045
0.710126,-0.060116,0.048811,0.699803,0.704027,-0.031792,0.021245,0.709143,0.703967,-0.033097,0.019930,0.709182,0.627230,-0.030870,0.023231,0.777875,0.624646,-0.078250,0.061439,0.774545,0.627623,0.006437,-0.006849,0.778461,0.627551,0.011490,-0.000580,0.778491,0.722530,-0.020254,0.006682,0.691011,0.722636,-0.016018,0.010732,0.690960,0.784193,-0.016953,0.009185,0.620218,0.780793,-0.067806,0.073524,0.616733,0.784195,-0.002543,-0.009032,0.620444,0.784143,-0.009371,-0.014434,0.620342,0.744235,-0.062482,0.045744,0.663414,0.743899,-0.067084,0.050907,0.662965,0.746791,-0.013770,0.098138,0.657634,0.873149,-0.035018,0.092706,0.477274,0.701568,-0.275179,0.528002,0.391527,0.708662,-0.256358,0.538263,0.377296,0.693591,-0.235418,0.547745,0.404334,0.701393,-0.229581,0.537718,0.407676,0.740824,-0.097095,0.084607,0.659238,0.736817,-0.123886,0.060653,0.661872,0.659121,-0.116421,0.073978,0.739278,0.516430,-0.495023,0.416190,0.561283,0.510253,-0.501388,0.409199,0.566400,0.545254,-0.526405,0.376472,0.532790,0.563254,-0.499334,0.348966,0.558242,0.744235,-0.062482,0.045744,0.663414,0.744235,-0.062482,0.045744,0.663414
0.711376,-0.059556,0.048913,0.698573,0.705309,-0.031350,0.021360,0.707884,0.705265,-0.032328,0.020378,0.707913,0.627566,-0.030026,0.023639,0.777625,0.624956,-0.077388,0.061863,0.774347,0.627979,0.007073,-0.006300,0.778173,0.627903,0.012049,-0.000133,0.778198,0.723814,-0.019589,0.006531,0.689686,0.723925,-0.014934,0.010966,0.689630,0.784462,-0.015882,0.009542,0.619901,0.781052,-0.066538,0.073680,0.616524,0.784472,-0.001543,-0.008601,0.620102,0.784425,-0.008796,-0.014335,0.619996,0.745299,-0.061919,0.045885,0.662262,0.744945,-0.066741,0.051312,0.661793,0.747809,-0.013374,0.098440,0.656440,0.873830,-0.034688,0.093091,0.475974,0.702211,-0.274039,0.528342,0.390714,0.709255,-0.255256,0.538551,0.376516,0.694158,-0.234230,0.548023,0.403672,0.701992,-0.228382,0.537952,0.407010,0.741885,-0.096420,0.084745,0.658125,0.737883,-0.123364,0.060731,0.660773,0.660163,-0.115879,0.074020,0.738429,0.517343,-0.494035,0.416714,0.560924,0.511126,-0.500464,0.409668,0.566090,0.545934,-0.525393,0.377168,0.532600,0.563952,-0.498357,0.349654,0.557979,0.745299,-0.061919,0.045885,0.662262,0.745299,-0.061919,0.045885,0.662262
0.712350,-0.059117,0.048974,0.697613,0.706313,-0.031026,0.021452,0.706894,0.706285,-0.031668,0.020810,0.706913,0.627703,-0.029294,0.024037,0.777530,0.625070,-0.076645,0.062264,0.774297,0.628137,0.007583,-0.005734,0.778044,0.628060,0.012456,0.000302,0.778066,0.724845,-0.018957,0.006276,0.688623,0.724960,-0.013874,0.011105,0.688562,0.784455,-0.014824,0.009800,0.619931,0.781027,-0.065466,0.073911,0.616643,0.784473,-0.000594,-0.008204,0.620108,0.784429,-0.008367,-0.014348,0.619996,0.746228,-0.061484,0.045967,0.661249,0.745861,-0.066454,0.051577,0.660768,0.748702,-0.013055,0.098603,0.655403,0.874589,-0.034436,0.093312,0.474554,0.702791,-0.273062,0.528864,0.389646,0.709759,-0.254403,0.538972,0.375541,0.694794,-0.233491,0.548355,0.402554,0.702896,-0.227461,0.537931,0.405991,0.742815,-0.095884,0.084820,0.657143,0.738816,-0.122963,0.060752,0.659804,0.661178,-0.115477,0.073999,0.737586,0.518337,-0.493073,0.417084,0.560577,0.511975,-0.499676,0.409866,0.565877,0.545741,-0.523890,0.378424,0.533386,0.563946,-0.496619,0.350718,0.558866,0.746228,-0.061484,0.045967,0.661249,0.746228,-0.061484,0.045967,0.661249
0.713193,-0.058728,0.049060,0.696778,0.707176,-0.030705,0.021536,0.706042,0.707163,-0.031004,0.021237,0.706051,0.627633,-0.028556,0.024429,0.777602,0.624977,-0.075907,0.062645,0.774415,0.628088,0.008044,-0.005114,0.778084,0.628010,0.012742,0.000707,0.778101,0.725780,-0.018251,0.005926,0.687659,0.725897,-0.012777,0.011112,0.687595,0.784473,-0.013719,0.009925,0.619932,0.781013,-0.064539,0.074258,0.616716,0.784498,0.000213,-0.007703,0.620084,0.784455,-0.008161,-0.014322,0.619966,0.747026,-0.061100,0.046073,0.660376,0.746641,-0.066282,0.051936,0.659876,0.749467,-0.012862,0.098866,0.654491,0.875090,-0.034297,0.093615,0.473579,0.703130,-0.272396,0.529298,0.388913,0.710094,-0.253688,0.539407,0.374766,0.695046,-0.232607,0.548827,0.401987,0.703138,-0.226598,0.538421,0.405404,0.743599,-0.095519,0.085040,0.656282,0.739604,-0.122672,0.060962,0.658954,0.662119,-0.115171,0.074166,0.736773,0.519259,-0.492087,0.417459,0.560312,0.512776,-0.498839,0.410092,0.565726,0.546288,-0.522896,0.378940,0.533436,0.564490,-0.495670,0.351252,0.558825,0.747026,-0.061100,0.046073,0.660376,0.747026,-0.061100,0.046073,0.660376
0.714398,-0.058147,0.049255,0.695577,0.708399,-0.030164,0.021672,0.704834,0.708402,-0.030115,0.021722,0.704832,0.627941,-0.027586,0.024854,0.777375,0.625260,-0.074908,0.063074,0.774249,0.628417,0.008684,-0.004447,0.777815,0.628339,0.013160,0.001094,0.777827,0.727105,-0.017277,0.005559,0.686286,0.727221,-0.011430,0.011076,0.686219,0.784917,-0.012363,0.010025,0.619397,0.781409,-0.063462,0.074799,0.616261,0.784949,0.001124,-0.007065,0.619519,0.784910,-0.007882,-0.014172,0.619397,0.748287,-0.060537,0.046286,0.658983,0.747882,-0.065952,0.052435,0.658463,0.750680,-0.012497,0.099218,0.653054,0.875756,-0.033978,0.094053,0.472283,0.703512,-0.271431,0.529967,0.387983,0.710499,-0.252577,0.540123,0.373715,0.695237,-0.231119,0.549647,0.401394,0.703162,-0.225253,0.539471,0.404715,0.744840,-0.094937,0.085378,0.654913,0.740866,-0.122140,0.061347,0.657599,0.663557,-0.114603,0.074484,0.735535,0.520531,-0.490637,0.418214,0.559839,0.513983,-0.497493,0.410758,0.565332,0.547705,-0.521761,0.379456,0.532727,0.565829,-0.494732,0.351860,0.557918,0.748287,-0.060537,0.046286,0.658983,0.748287,-0.060537,0.046286,0.658983
0.715330,-0.057751,0.049470,0.694637,0.709329,-0.029720,0.021763,0.703915,0.709346,-0.029307,0.022174,0.703902,0.628023,-0.026703,0.025249,0.777327,0.625318,-0.074012,0.063464,0.774256,0.628519,0.009235,-0.003791,0.777731,0.628441,0.013516,0.001507,0.777738,0.728198,-0.016343,0.005083,0.685153,0.728311,-0.010117,0.010940,0.685085,0.785156,-0.011031,0.010018,0.619119,0.781594,-0.062558,0.075379,0.616049,0.785194,0.001954,-0.006448,0.619214,0.785159,-0.007567,-0.013955,0.619090,0.749442,-0.060172,0.046495,0.657689,0.749034,-0.065571,0.052648,0.657173,0.751802,-0.012070,0.099309,0.651756,0.876638,-0.033596,0.094230,0.470635,0.703915,-0.270450,0.530922,0.386630,0.710866,-0.251614,0.541027,0.372358,0.695574,-0.230007,0.550560,0.400197,0.703416,-0.224230,0.540505,0.403462,0.745987,-0.094469,0.085607,0.653645,0.742035,-0.121672,0.061658,0.656337,0.664836,-0.114100,0.074746,0.734430,0.521597,-0.489454,0.418963,0.559322,0.515140,-0.496245,0.411599,0.564763,0.548722,-0.520493,0.380473,0.532195,0.566945,-0.493413,0.352744,0.557395,0.749442,-0.060172,0.046495,0.657689,0.749442,-0.060172,0.046495,0.657689
0.715931,-0.057479,0.049582,0.694033,0.709931,-0.029433,0.021811,0.703318,0.709964,-0.028631,0.022606,0.703293,0.627729,-0.025952,0.025637,0.777577,0.625002,-0.073259,0.063820,0.774553,0.628244,0.009688,-0.003139,0.777950,0.628171,0.013621,0.001732,0.777954,0.728937,-0.015594,0.004609,0.684388,0.729048,-0.008977,0.010821,0.684318,0.785112,-0.009873,0.010010,0.619194,0.781501,-0.061817,0.075882,0.616180,0.785154,0.002643,-0.005859,0.619267,0.785124,-0.007359,-0.013746,0.619142,0.750320,-0.059928,0.046593,0.656703,0.749917,-0.065253,0.052678,0.656195,0.752660,-0.011705,0.099255,0.650780,0.877474,-0.033272,0.094242,0.469096,0.704312,-0.269609,0.531777,0.385316,0.711203,-0.250867,0.541792,0.371102,0.696059,-0.229367,0.551238,0.398783,0.703983,-0.223558,0.541082,0.402069,0.746863,-0.094135,0.085707,0.652678,0.742936,-0.121293,0.061861,0.655368,0.665893,-0.113707,0.074897,0.733517,0.522547,-0.488449,0.419485,0.558922,0.516068,-0.495290,0.412086,0.564399,0.549623,-0.519568,0.381020,0.531777,0.567924,-0.492429,0.353164,0.557002,0.750320,-0.059928,0.046593,0.656703,0.750320,-0.059928,0.046593,0.656703
0.716990,-0.056824,0.049602,0.692991,0.711017,-0.028885,0.021847,0.702242,0.711065,-0.027660,0.023057,0.702203,0.627886,-0.024901,0.026012,0.777472,0.625138,-0.072184,0.064187,0.774514,0.628419,0.010455,-0.002548,0.777801,0.628354,0.013822,0.001619,0.777803,0.730078,-0.014639,0.004182,0.683194,0.730186,-0.007611,0.010758,0.683122,0.785451,-0.008495,0.010074,0.618783,0.781792,-0.060745,0.076400,0.615853,0.785498,0.003588,-0.005263,0.618831,0.785476,-0.006891,-0.013518,0.618706,0.751697,-0.059301,0.046613,0.655181,0.751297,-0.064572,0.052660,0.654683,0.753988,-0.010933,0.099125,0.649274,0.878690,-0.032540,0.094268,0.466861,0.705090,-0.268015,0.532758,0.383648,0.711876,-0.249430,0.542637,0.369543,0.697097,-0.228320,0.551851,0.396718,0.705358,-0.222298,0.541253,0.400124,0.748253,-0.093316,0.085667,0.651208,0.744375,-0.120399,0.061987,0.653887,0.667613,-0.112817,0.074903,0.732089,0.524158,-0.486720,0.420210,0.558377,0.517443,-0.493853,0.412524,0.564080,0.551222,-0.518337,0.381305,0.531119,0.569528,-0.491242,0.353379,0.556275,0.751697,-0.059301,0.046613,0.655181,0.751697,-0.059301,0.046613,0.655181
0.717724,-0.056367,0.049622,0.692267,0.711778,-0.028539,0.021916,0.701483,0.711841,-0.026925,0.023506,0.701431,0.627744,-0.024087,0.026406,0.777599,0.624973,-0.071366,0.064561,0.774692,0.628296,0.010979,-0.001909,0.777894,0.628236,0.013997,0.001828,0.777895,0.730890,-0.013901,0.003811,0.682343,0.730993,-0.006459,0.010758,0.682269,0.785423,-0.007335,0.010181,0.618832,0.781723,-0.059843,0.076820,0.615976,0.785475,0.004405,-0.004720,0.618860,0.785460,-0.006580,-0.013374,0.618734,0.752638,-0.058863,0.046634,0.654139,0.752251,-0.063968,0.052508,0.653659,0.754896,-0.010255,0.098907,0.648263,0.879774,-0.031916,0.094176,0.464877,0.705763,-0.266676,0.533638,0.382117,0.712528,-0.248035,0.543496,0.367960,0.697929,-0.227061,0.552588,0.394950,0.706248,-0.221031,0.541915,0.398356,0.749196,-0.092788,0.085696,0.650194,0.745359,-0.119764,0.062177,0.652863,0.668808,-0.112175,0.075007,0.731086,0.525261,-0.485444,0.420750,0.558045,0.518458,-0.492704,0.412946,0.563844,0.552059,-0.517100,0.381955,0.530989,0.570346,-0.490092,0.354067,0.556014,0.752638,-0.058863,0.046634,0.654139,0.752638,-0.058863,0.046634,0.654139
0.718486,-0.055918,0.049654,0.691509,0.712567,-0.028198,0.021990,0.700692,0.712643,-0.026215,0.023940,0.700628,0.627692,-0.023300,0.026785,0.777652,0.624899,-0.070574,0.064928,0.774794,0.628261,0.011465,-0.001284,0.777917,0.628204,0.014283,0.002205,0.777915,0.731721,-0.013207,0.003485,0.681468,0.731820,-0.005345,0.010806,0.681391,0.785389,-0.006215,0.010330,0.618885,0.781657,-0.058894,0.077173,0.616108,0.785446,0.005258,-0.004232,0.618894,0.785438,-0.006243,-0.013293,0.618766,0.753583,-0.058432,0.046669,0.653085,0.753210,-0.063351,0.052345,0.652626,0.755809,-0.009552,0.098688,0.647242,0.880883,-0.031272,0.094088,0.462834,0.706509,-0.265250,0.534463,0.380573,0.713334,-0.246308,0.544426,0.366180,0.698793,-0.225287,0.553455,0.393219,0.707023,-0.219358,0.542903,0.396556,0.750138,-0.092302,0.085779,0.649165,0.746332,-0.119227,0.062371,0.651830,0.669918,-0.111623,0.075136,0.730141,0.526297,-0.484252,0.421245,0.557732,0.519474,-0.491564,0.413405,0.563567,0.552555,-0.515629,0.382969,0.531172,0.570833,-0.488708,0.355152,0.556041,0.753583,-0.058432,0.046669,0.653085,0.753583,-0.058432,0.046669,0.653085
0.719695,-0.055171,0.049757,0.690304,0.713792,-0.027497,0.022038,0.699471,0.713879,-0.025132,0.024355,0.699394,0.628211,-0.022147,0.027098,0.777256,0.625399,-0.069389,0.065264,0.774469,0.628794,0.012321,-0.000770,0.777474,0.628738,0.014923,0.002448,0.777470,0.732985,-0.012274,0.003238,0.680126,0.733077,-0.003977,0.010936,0.680046,0.785873,-0.004851,0.010577,0.618278,0.782115,-0.057507,0.077489,0.615617,0.785936,0.006465,-0.003808,0.618263,0.785943,-0.005537,-0.013247,0.618133,0.754992,-0.057710,0.046788,0.651511,0.754629,-0.062486,0.052322,0.651071,0.757163,-0.008551,0.098585,0.645687,0.882181,-0.030340,0.094189,0.460396,0.707451,-0.263280,0.535377,0.378905,0.714434,-0.243695,0.545610,0.364015,0.699951,-0.222596,0.554553,0.391141,0.708253,-0.216658,0.543910,0.394461,0.751543,-0.091472,0.085939,0.647634,0.747777,-0.118382,0.062643,0.650301,0.671653,-0.110768,0.075292,0.728659,0.527853,-0.482510,0.422088,0.557133,0.520909,-0.489998,0.414090,0.563103,0.553206,-0.513562,0.384477,0.531409,0.571607,-0.486552,0.356545,0.556244,0.754992,-0.057710,0.046788,0.651511,0.754992,-0.057710,0.046788,0.651511
0.720247,-0.054803,0.049803,0.689754,0.714365,-0.027213,0.022121,0.698894,0.714465,-0.024463,0.024811,0.698803,0.627996,-0.021399,0.027497,0.777436,0.625161,-0.068641,0.065640,0.774695,0.628598,0.012788,-0.000128,0.777625,0.628545,0.015159,0.002805,0.777620,0.733579,-0.011762,0.003060,0.679496,0.733667,-0.003033,0.011144,0.679411,0.785733,-0.003916,0.010865,0.618458,0.781954,-0.056561,0.077727,0.615879,0.785801,0.007254,-0.003327,0.618428,0.785818,-0.005148,-0.013086,0.618299,0.755762,-0.057363,0.046831,0.650646,0.755406,-0.062035,0.052258,0.650217,0.757907,-0.008014,0.098488,0.644836,0.882930,-0.029839,0.094200,0.458988,0.708022,-0.262171,0.535859,0.377924,0.715212,-0.241869,0.546420,0.362486,0.700921,-0.220931,0.555217,0.389401,0.709302,-0.214971,0.544469,0.392723,0.752322,-0.090987,0.085913,0.646801,0.748577,-0.117895,0.062674,0.649465,0.672515,-0.110278,0.075274,0.727940,0.528720,-0.481542,0.422371,0.556934,0.521727,-0.489110,0.414303,0.562961,0.553553,-0.512354,0.385187,0.531699,0.572011,-0.485298,0.357202,0.556503,0.755762,-0.057363,0.046831,0.650646,0.755762,-0.057363,0.046831,0.650646
0.721376,-0.053990,0.049789,0.688638,0.715546,-0.026621,0.022231,0.697704,0.715656,-0.023482,0.025292,0.697600,0.628402,-0.020335,0.027884,0.777123,0.625544,-0.067552,0.066043,0.774448,0.629020,0.013521,0.000496,0.777271,0.628971,0.015640,0.003114,0.777265,0.734706,-0.010948,0.002908,0.678291,0.734785,-0.001783,0.011368,0.678202,0.786009,-0.002674,0.011192,0.618108,0.782207,-0.055251,0.078022,0.615639,0.786084,0.008288,-0.002748,0.618058,0.786115,-0.004398,-0.012721,0.617933,0.756889,-0.056555,0.046855,0.649404,0.756539,-0.061135,0.052194,0.648989,0.758973,-0.006988,0.098377,0.643609,0.883966,-0.028869,0.094305,0.457031,0.708800,-0.260370,0.536555,0.376720,0.716146,-0.239429,0.547394,0.360790,0.702354,-0.219080,0.555851,0.386953,0.710767,-0.213141,0.545052,0.390256,0.753448,-0.090102,0.085980,0.645605,0.749738,-0.117022,0.062809,0.648269,0.673660,-0.109380,0.075333,0.727009,0.529782,-0.480122,0.422876,0.556767,0.522913,-0.487594,0.414930,0.562714,0.554855,-0.510973,0.385773,0.531245,0.573287,-0.484025,0.357809,0.555909,0.756889,-0.056555,0.046855,0.649404,0.756889,-0.056555,0.046855,0.649404
0.722473,-0.053320,0.049726,0.687544,0.716699,-0.026198,0.022324,0.696533,0.716821,-0.022602,0.025819,0.696412,0.628641,-0.019361,0.028330,0.776938,0.625757,-0.066555,0.066493,0.774324,0.629278,0.014135,0.001216,0.777051,0.629235,0.015958,0.003468,0.777044,0.735812,-0.010221,0.002648,0.677103,0.735883,-0.000553,0.011543,0.677010,0.786197,-0.001447,0.011465,0.617867,0.782367,-0.054042,0.078354,0.615501,0.786278,0.009207,-0.002093,0.617800,0.786322,-0.003906,-0.012396,0.617680,0.758022,-0.055889,0.046819,0.648141,0.757671,-0.060483,0.052193,0.647729,0.760056,-0.006224,0.098313,0.642348,0.884946,-0.028154,0.094401,0.455156,0.709653,-0.258747,0.537060,0.375513,0.717011,-0.237597,0.547955,0.359428,0.703287,-0.217255,0.556334,0.385591,0.711689,-0.211350,0.545545,0.388859,0.754594,-0.089279,0.085894,0.644391,0.750913,-0.116243,0.062764,0.647053,0.674836,-0.108598,0.075221,0.726047,0.530844,-0.478938,0.423399,0.556378,0.524132,-0.486274,0.415621,0.562212,0.556377,-0.509940,0.386219,0.530322,0.574795,-0.483091,0.358233,0.554890,0.758022,-0.055889,0.046819,0.648141,0.758022,-0.055889,0.046819,0.648141
0.723548,-0.052727,0.049652,0.686464,0.717829,-0.025856,0.022413,0.695378,0.717965,-0.021760,0.026380,0.695239,0.628792,-0.018416,0.028814,0.776821,0.625879,-0.065592,0.066974,0.774266,0.629449,0.014702,0.001994,0.776900,0.629412,0.016199,0.003841,0.776893,0.736902,-0.009548,0.002352,0.675928,0.736964,0.000671,0.011725,0.675831,0.786321,-0.000224,0.011742,0.617706,0.782461,-0.052856,0.078698,0.615441,0.786408,0.010088,-0.001388,0.617624,0.786464,-0.003519,-0.012073,0.617508,0.759100,-0.055298,0.046772,0.646933,0.758745,-0.059937,0.052216,0.646519,0.761088,-0.005579,0.098270,0.641137,0.885829,-0.027546,0.094495,0.453452,0.710473,-0.257270,0.537449,0.374419,0.717754,-0.236197,0.548261,0.358400,0.703845,-0.215525,0.556712,0.384997,0.712218,-0.209653,0.545959,0.388225,0.755691,-0.088489,0.085742,0.643233,0.752034,-0.115519,0.062632,0.645893,0.676068,-0.107891,0.075011,0.725028,0.531948,-0.477863,0.423941,0.555836,0.525350,-0.485106,0.416285,0.561592,0.557963,-0.509110,0.386559,0.529203,0.576392,-0.482325,0.358502,0.553726,0.759100,-0.055298,0.046772,0.646933,0.759100,-0.055298,0.046772,0.646933
0.724545,-0.052119,0.049597,0.685462,0.718875,-0.025465,0.022495,0.694308,0.719023,-0.020868,0.026934,0.694150,0.628967,-0.017426,0.029278,0.776685,0.626027,-0.064579,0.067436,0.774192,0.629642,0.015356,0.002718,0.776729,0.629613,0.016501,0.004130,0.776723,0.737895,-0.008932,0.002165,0.674852,0.737947,0.001868,0.012042,0.674749,0.786353,0.000962,0.012148,0.617657,0.782476,-0.051532,0.078931,0.615504,0.786447,0.011082,-0.000737,0.617558,0.786520,-0.002873,-0.011694,0.617448,0.759996,-0.054684,0.046753,0.645934,0.759642,-0.059297,0.052181,0.645527,0.761937,-0.004850,0.098186,0.640146,0.886498,-0.026831,0.094573,0.452170,0.710984,-0.256012,0.537889,0.373679,0.718185,-0.235053,0.548615,0.357745,0.704355,-0.214445,0.556994,0.384260,0.712729,-0.208587,0.546237,0.387471,0.756577,-0.087894,0.085851,0.642258,0.752938,-0.114974,0.062760,0.644924,0.677054,-0.107334,0.075081,0.724182,0.532865,-0.476784,0.424375,0.555552,0.526219,-0.484109,0.416650,0.561369,0.558828,-0.508144,0.386973,0.528917,0.577320,-0.481306,0.358800,0.553451,0.759996,-0.054684,0.046753,0.645934,0.759996,-0.054684,0.046753,0.645934
0.725233,-0.051718,0.049584,0.684766,0.719600,-0.025224,0.022587,0.693562,0.719760,-0.020149,0.027478,0.693386,0.628701,-0.016604,0.029754,0.776900,0.625729,-0.063810,0.067925,0.774453,0.629395,0.015827,0.003495,0.776916,0.629374,0.016651,0.004512,0.776911,0.738616,-0.008405,0.001926,0.674072,0.738658,0.002930,0.012269,0.673963,0.786056,0.002023,0.012451,0.618026,0.782156,-0.050495,0.079194,0.615963,0.786155,0.011876,-0.000083,0.617916,0.786241,-0.002425,-0.011322,0.617812,0.760509,-0.054273,0.046773,0.645362,0.760160,-0.058829,0.052141,0.644963,0.762421,-0.004334,0.098117,0.639585,0.886831,-0.026310,0.094623,0.451536,0.711216,-0.255258,0.538140,0.373391,0.718303,-0.234576,0.548716,0.357667,0.704554,-0.214078,0.557033,0.384043,0.712927,-0.208225,0.546275,0.387248,0.757085,-0.087481,0.085928,0.641705,0.753460,-0.114583,0.062854,0.644374,0.677484,-0.106919,0.075154,0.723834,0.533288,-0.476119,0.424544,0.555588,0.526595,-0.483511,0.416753,0.561455,0.559085,-0.507464,0.387229,0.529110,0.577621,-0.480569,0.358995,0.553652,0.760509,-0.054273,0.046773,0.645362,0.760509,-0.054273,0.046773,0.645362
