root_w,root_x,root_y,root_z
0.728961349,0.000623307,0.004963555,-0.684536576
0.728961349,0.000623307,0.004963555,-0.684536576
0.729143739,0.000447699,0.004905037,-0.684342861
0.728939414,0.000569337,0.004856235,-0.684560776
0.728939414,0.000569337,0.004856235,-0.684560776
0.728985071,0.000606154,0.004796888,-0.684512615
0.728985071,0.000606154,0.004796888,-0.684512615
0.729035318,0.000719191,0.004893540,-0.684458315
0.729035318,0.000719191,0.004893540,-0.684458315
0.729021788,0.000877336,0.005119487,-0.684470773
0.728985190,0.001010914,0.005287270,-0.684508324
0.728985190,0.001010914,0.005287270,-0.684508324
0.728846312,0.001148767,0.005299860,-0.684655905
0.728846312,0.001148767,0.005299860,-0.684655905
0.728735805,0.001074804,0.005676495,-0.684770703
0.728584290,0.001182666,0.005725035,-0.684931278
0.728584290,0.001182666,0.005725035,-0.684931278
0.728526115,0.001372939,0.005704158,-0.684992909
0.728526115,0.001372939,0.005704158,-0.684992909
0.728678584,0.001272092,0.005717745,-0.684830904
0.728815973,0.001309451,0.005474273,-0.684686482
0.728815973,0.001309451,0.005474273,-0.684686482
0.728866637,0.001094586,0.005342477,-0.684634030
0.728866637,0.001094586,0.005342477,-0.684634030
0.729019582,0.001039072,0.005506472,-0.684469998
0.729120195,0.001000640,0.005583408,-0.684362233
0.729120195,0.001000640,0.005583408,-0.684362233
0.728997290,0.000990372,0.005935092,-0.684490263
0.728941381,0.001533994,0.006650201,-0.684542120
0.728941381,0.001533994,0.006650201,-0.684542120
0.729053378,0.001754578,0.006835403,-0.684420466
0.729053378,0.001754578,0.006835403,-0.684420466
0.729071736,0.001541808,0.006882354,-0.684400916
0.729071736,0.001541808,0.006882354,-0.684400916
0.729148924,0.001765299,0.007213426,-0.684314787
0.729094565,0.001791930,0.007056618,-0.684374273
0.729094565,0.001791930,0.007056618,-0.684374273
0.728943527,0.001492823,0.007106340,-0.684535325
0.728816867,0.001298278,0.006956370,-0.684672117
0.728816867,0.001298278,0.006956370,-0.684672117
0.728444636,0.001213477,0.007018044,-0.685067713
0.728444636,0.001213477,0.007018044,-0.685067713
0.728244424,0.001064351,0.007006476,-0.685280919
0.728244424,0.001064351,0.007006476,-0.685280919
0.728560686,0.000724479,0.006953194,-0.684945583
0.728982806,0.000513956,0.006815270,-0.684497952
0.728982806,0.000513956,0.006815270,-0.684497952
0.728850842,0.000622480,0.006641538,-0.684640050
0.728850842,0.000622480,0.006641538,-0.684640050
0.728400707,0.000774029,0.006215927,-0.685122728
0.728135943,0.000791054,0.006048221,-0.685405731
